pixel_index,color,log_p_z,log_p_z_ref,joint_score,joint_score_ref
944,0.143143782095116,-2.755561253337956,-3.832169111235385,[ 0.19413817  0.         -0.15003187],[ 0.19413817  0.         -0.15003187]
236,0.22116595677162806,-1.803691544442398,-1.803691544442398,[0. 0. 0.],[0. 0. 0.]
237,0.0,-2.8365858764626735,1.0,[0. 0. 0.],[0. 0. 0.]
239,0.046294510290935426,-3.7098740889132706,-3.7098740889132706,[0. 0. 0.],[0. 0. 0.]
241,0.0,-4.058468739220462,1.0,[0. 0. 0.],[0. 0. 0.]
242,0.22239333960875374,-1.7917153232086205,-1.7917153232086205,[0. 0. 0.],[0. 0. 0.]
243,0.0,-2.2199396310722364,1.0,[0. 0. 0.],[0. 0. 0.]
244,0.22891344527110566,-1.7656549292586527,-1.7656549292586527,[0. 0. 0.],[0. 0. 0.]
1084,0.0,-4.396831230831268,1.0,[-0.06447817  0.         -0.08216549],[-0.06447817  0.         -0.08216549]
246,0.2258079824425354,-1.7768834886484155,-1.7768834886484155,[0. 0. 0.],[0. 0. 0.]
252,0.0,-1.6957018624644544,1.0,[0. 0. 0.],[0. 0. 0.]
253,0.0,-1.8678919957455975,1.0,[0. 0. 0.],[0. 0. 0.]
255,0.0,-1.7425290825889637,1.0,[0. 0. 0.],[0. 0. 0.]
258,0.23730532154434542,-2.111726366319174,-2.111726366319174,[0. 0. 0.],[0. 0. 0.]
259,0.0,-1.741810672281499,1.0,[0. 0. 0.],[0. 0. 0.]
262,0.0,-1.7524516045900316,1.0,[0. 0. 0.],[0. 0. 0.]
265,0.24706023929191243,-2.128951673582551,-2.128951673582551,[0. 0. 0.],[0. 0. 0.]
266,0.0,-1.8740280245282397,1.0,[0. 0. 0.],[0. 0. 0.]
267,0.0,-1.8401477014730305,1.0,[0. 0. 0.],[0. 0. 0.]
900,0.06613262714043862,-5.002952542868432,-6.38199731212692,[ 0.30906781 -0.79940448 -0.66427977],[ 0.30906781 -0.79940448 -0.66427977]
272,0.0,-1.9644034934739194,1.0,[0. 0. 0.],[0. 0. 0.]
273,0.0,-1.9678199405580978,1.0,[0. 0. 0.],[0. 0. 0.]
274,0.23177567919806508,-2.070558225454494,-2.070558225454494,[0. 0. 0.],[0. 0. 0.]
275,0.25684804016249435,-2.006614847062742,-2.006614847062742,[0. 0. 0.],[0. 0. 0.]
276,0.0,-2.1732946995115774,1.0,[0. 0. 0.],[0. 0. 0.]
282,0.04518440239556158,-4.219359434260339,-4.219359434260339,[0. 0. 0.],[0. 0. 0.]
283,0.0,-3.2358101812480546,1.0,[0. 0. 0.],[0. 0. 0.]
284,0.22015524207191198,-1.8130481082014662,-1.8130481082014662,[0. 0. 0.],[0. 0. 0.]
288,0.15663722227936094,-1.8247205012356456,-1.8247205012356456,[0. 0. 0.],[0. 0. 0.]
290,0.0,-2.438492254786041,1.0,[0. 0. 0.],[0. 0. 0.]
293,0.0,-3.90924946726612,1.0,[0. 0. 0.],[0. 0. 0.]
294,0.0,-2.2090000105263763,1.0,[0. 0. 0.],[0. 0. 0.]
296,0.020586190672432874,-5.127983209053443,-5.127983209053443,[0. 0. 0.],[0. 0. 0.]
304,0.0,-4.584233527684619,1.0,[0. 0. 0.],[0. 0. 0.]
305,0.0,-5.072704133392577,1.0,[0. 0. 0.],[0. 0. 0.]
306,0.0,-1.906710974231589,1.0,[0. 0. 0.],[0. 0. 0.]
309,0.0,-1.8571867382789329,1.0,[0. 0. 0.],[0. 0. 0.]
313,0.0,-1.8965225917659267,1.0,[0. 0. 0.],[0. 0. 0.]
317,0.0,-4.057168314024052,1.0,[0. 0. 0.],[0. 0. 0.]
59,0.0,-5.108728817837067,1.0,[-0.67167834 -0.10819866 -0.79533256],[-0.67167834 -0.10819866 -0.79533256]
330,0.2167307132576814,-1.835594617206456,-1.835594617206456,[0. 0. 0.],[0. 0. 0.]
335,0.03678585039817876,-3.942328294094815,-3.942328294094815,[0. 0. 0.],[0. 0. 0.]
337,0.0,-3.007557985758038,1.0,[0. 0. 0.],[0. 0. 0.]
1384,0.0,-5.0727679718688385,1.0,[ 0.36854733  0.         -0.79138889],[ 0.36854733  0.         -0.79138889]
345,0.22641503667863525,-1.7745711507129376,-1.7745711507129376,[0. 0. 0.],[0. 0. 0.]
346,0.22875211401603687,-1.7652138014763548,-1.7652138014763548,[0. 0. 0.],[0. 0. 0.]
355,8.016792763296506e-05,-4.1654920483353886,-4.1654920483353886,[0. 0. 0.],[0. 0. 0.]
358,0.0,-1.8845363602920007,1.0,[0. 0. 0.],[0. 0. 0.]
162,0.09106283294719907,-4.996431955696836,-6.604353459439531,[-0.79940448 -0.66427977 -0.64183363],[-0.79940448 -0.66427977 -0.64183363]
362,0.047096975170022426,-3.238413368450838,-3.238413368450838,[0. 0. 0.],[0. 0. 0.]
364,0.2404482886202579,-2.14205038335174,-2.14205038335174,[0. 0. 0.],[0. 0. 0.]
366,0.03132344283270362,-4.172799860151096,-4.172799860151096,[0. 0. 0.],[0. 0. 0.]
216,0.0,-5.046442169396471,1.0,[-0.64921571 -0.20585767 -0.76507863],[-0.64921571 -0.20585767 -0.76507863]
370,0.0,-1.8676745872731146,1.0,[0. 0. 0.],[0. 0. 0.]
373,0.06966163980644542,-4.362682414744196,-4.362682414744196,[0. 0. 0.],[0. 0. 0.]
377,0.20231120009873388,-1.9083312070125173,-1.9083312070125173,[0. 0. 0.],[0. 0. 0.]
382,0.20810673478284275,-1.8666055357415134,-1.8666055357415134,[0. 0. 0.],[0. 0. 0.]
384,0.048162902975622555,-4.2926094771885825,-4.2926094771885825,[0. 0. 0.],[0. 0. 0.]
385,0.032606768983490894,-4.678611802961829,-4.678611802961829,[0. 0. 0.],[0. 0. 0.]
387,0.0,-3.1938334704243734,1.0,[0. 0. 0.],[0. 0. 0.]
390,0.2259124652484867,-1.7792220810595596,-1.7792220810595596,[0. 0. 0.],[0. 0. 0.]
392,0.16583024097351526,-1.7716413821580248,-1.7716413821580248,[0. 0. 0.],[0. 0. 0.]
394,0.06143519857221439,-3.8047764552425924,-3.8047764552425924,[0. 0. 0.],[0. 0. 0.]
395,0.0,-2.730635587045844,1.0,[0. 0. 0.],[0. 0. 0.]
397,0.0,-2.167492015240243,1.0,[0. 0. 0.],[0. 0. 0.]
130,0.0,-2.897545432998461,1.0,[-0.15003187  0.         -0.61296388],[-0.15003187  0.         -0.61296388]
401,0.26845977856041303,-1.966480333213615,-1.966480333213615,[0. 0. 0.],[0. 0. 0.]
402,0.12390338730412133,-3.864631071481044,-3.864631071481044,[0. 0. 0.],[0. 0. 0.]
406,0.2355675055413247,-2.1006210483083136,-2.1006210483083136,[0. 0. 0.],[0. 0. 0.]
302,0.09721496961571163,-4.925778505734213,-6.532469091177729,[-0.79892812 -0.76624636 -0.66903106],[-0.79892812 -0.76624636 -0.66903106]
310,0.03819394735612064,-5.270742810771274,-6.337018507623744,[-0.59794032 -0.60705444 -0.79806421],[-0.59794032 -0.60705444 -0.79806421]
314,0.0,-2.8286289539989227,1.0,[-0.40513912 -0.73478614 -0.73848493],[-0.40513912 -0.73478614 -0.73848493]
411,0.23471452092968295,-2.1433098965840114,-2.1433098965840114,[0. 0. 0.],[0. 0. 0.]
413,0.024788611264590334,-5.433401614348298,-5.433401614348298,[0. 0. 0.],[0. 0. 0.]
415,0.2104971344239016,-2.0689224779425506,-2.0689224779425506,[0. 0. 0.],[0. 0. 0.]
417,0.20114200261825196,-2.305642756832112,-2.305642756832112,[0. 0. 0.],[0. 0. 0.]
419,0.0,-4.679164471713896,1.0,[0. 0. 0.],[0. 0. 0.]
423,0.2188652361467971,-2.283263400544333,-2.283263400544333,[0. 0. 0.],[0. 0. 0.]
424,0.03794406230881946,-3.5940664124264643,-3.5940664124264643,[0. 0. 0.],[0. 0. 0.]
408,0.0,-2.1685603933082866,1.0,[-0.10819866 -0.79533256  0.        ],[-0.10819866 -0.79533256  0.        ]
295,0.025190575694087013,-4.005379680321493,-4.1065328300768,[-0.08216549  0.         -0.60218259],[-0.08216549  0.         -0.60218259]
399,0.0,-3.0479399161902605,1.0,[-0.72039766  0.         -0.64160182],[-0.72039766  0.         -0.64160182]
440,0.0,-4.548323771007114,1.0,[0. 0. 0.],[0. 0. 0.]
441,0.2224565935167578,-1.7915417383617074,-1.7915417383617074,[0. 0. 0.],[0. 0. 0.]
445,0.0,-2.2504391938832855,1.0,[0. 0. 0.],[0. 0. 0.]
447,0.030754375273915415,-4.731135339053486,-4.731135339053486,[0. 0. 0.],[0. 0. 0.]
448,0.0,-2.01978515125373,1.0,[0. 0. 0.],[0. 0. 0.]
449,0.031828600769491254,-5.00967324050582,-6.033394922914223,[-0.58023379  0.         -0.62350931],[-0.58023379  0.         -0.62350931]
450,0.24825070383024242,-1.8939331360688691,-1.8939331360688691,[0. 0. 0.],[0. 0. 0.]
453,0.26039496599951795,-2.0057613873894216,-2.0057613873894216,[0. 0. 0.],[0. 0. 0.]
457,0.0,-1.7629205665020222,1.0,[0. 0. 0.],[0. 0. 0.]
460,0.0,-1.8254509554015341,1.0,[0. 0. 0.],[0. 0. 0.]
605,0.10042021212272063,-4.974933054111203,-6.580727021482556,[-0.7985836  -0.70939615  0.        ],[-0.7985836  -0.70939615  0.        ]
651,0.04476977395542016,-4.42739392893043,-4.719269110147517,[-0.20585767 -0.76507863  0.        ],[-0.20585767 -0.76507863  0.        ]
464,0.0,-1.842092356807764,1.0,[0. 0. 0.],[0. 0. 0.]
466,0.26584281725335784,-1.9313403699050293,-1.9313403699050293,[0. 0. 0.],[0. 0. 0.]
468,0.045107710678330484,-3.224963925267075,-3.224963925267075,[0. 0. 0.],[0. 0. 0.]
469,0.043462750510344504,-4.510405467723795,-4.510405467723795,[0. 0. 0.],[0. 0. 0.]
470,0.04104709645104118,-4.570996182090197,-4.570996182090197,[0. 0. 0.],[0. 0. 0.]
478,0.08003534601072321,-3.807145735103381,-3.807145735103381,[0. 0. 0.],[0. 0. 0.]
479,0.034147862991809434,-4.084127926247774,-4.084127926247774,[0. 0. 0.],[0. 0. 0.]
542,0.0,-2.236809594318218,1.0,[-0.12079726  0.39966744 -0.79905459],[-0.12079726  0.39966744 -0.79905459]
483,0.014563238315112935,-4.1605974994182615,-4.1605974994182615,[0. 0. 0.],[0. 0. 0.]
485,0.0,-2.579951634419668,1.0,[0. 0. 0.],[0. 0. 0.]
487,0.0,-5.187960552600487,1.0,[0. 0. 0.],[0. 0. 0.]
490,0.2194343266310285,-1.8049597029178235,-1.8049597029178235,[0. 0. 0.],[0. 0. 0.]
491,0.2265369654619589,-1.7764818870506673,-1.7764818870506673,[0. 0. 0.],[0. 0. 0.]
493,0.0,-4.4710387887299365,1.0,[0. 0. 0.],[0. 0. 0.]
494,0.0,-3.554229022152931,1.0,[0. 0. 0.],[0. 0. 0.]
496,0.0,-3.9477043412167214,1.0,[0. 0. 0.],[0. 0. 0.]
497,0.1461748774728783,-1.86619846406017,-1.86619846406017,[0. 0. 0.],[0. 0. 0.]
500,0.0,-1.7764485468068096,1.0,[0. 0. 0.],[0. 0. 0.]
503,0.2754961939107547,-1.9647489278588957,-1.9647489278588957,[0. 0. 0.],[0. 0. 0.]
504,0.2407576078077743,-1.9361645137297827,-1.9361645137297827,[0. 0. 0.],[0. 0. 0.]
507,0.0,-3.8044317365182496,1.0,[0. 0. 0.],[0. 0. 0.]
508,0.27386092736230644,-1.8638075570501647,-1.8638075570501647,[0. 0. 0.],[0. 0. 0.]
509,0.2609791579860859,-2.046048918743895,-2.046048918743895,[0. 0. 0.],[0. 0. 0.]
807,0.04105557474645299,-5.1836366172289665,-6.272175993664039,[-0.60705444 -0.79806421  0.        ],[-0.60705444 -0.79806421  0.        ]
512,0.0,-1.848297980755175,1.0,[0. 0. 0.],[0. 0. 0.]
514,0.0,-4.662604160303824,1.0,[0. 0. 0.],[0. 0. 0.]
518,0.0,-1.903897884052801,1.0,[0. 0. 0.],[0. 0. 0.]
519,0.19359527000614132,-2.3538654411239954,-2.3538654411239954,[0. 0. 0.],[0. 0. 0.]
520,0.0,-1.870654226056157,1.0,[0. 0. 0.],[0. 0. 0.]
521,0.009291794945214964,-5.830043717045394,-5.830043717045394,[0. 0. 0.],[0. 0. 0.]
527,0.0,-5.68940522595442,1.0,[0. 0. 0.],[0. 0. 0.]
531,0.016379720803547982,-2.9942598781923984,-2.9942598781923984,[0. 0. 0.],[0. 0. 0.]
794,0.14778163487768306,-2.742730273356627,-3.7750779857891574,[-0.58385392  0.13956355 -0.22106437],[-0.58385392  0.13956355 -0.22106437]
536,0.0,-3.134143263881108,1.0,[0. 0. 0.],[0. 0. 0.]
540,0.0,-2.472354237806175,1.0,[0. 0. 0.],[0. 0. 0.]
844,0.0,-2.436500981190651,1.0,[-0.26555009  0.0109075  -0.79964566],[-0.26555009  0.0109075  -0.79964566]
543,0.22568418537256668,-1.7780612594096512,-1.7780612594096512,[0. 0. 0.],[0. 0. 0.]
545,0.1744174424995561,-1.7585483368436114,-1.7585483368436114,[0. 0. 0.],[0. 0. 0.]
554,0.26878678038968096,-1.8786349811858325,-1.8786349811858325,[0. 0. 0.],[0. 0. 0.]
555,0.0,-1.924813379323355,1.0,[0. 0. 0.],[0. 0. 0.]
900,0.06613262714043862,-5.002952542868432,-6.38199731212692,[-0.71779738  0.          0.        ],[-0.71779738  0.          0.        ]
557,0.26975368026264773,-2.0088881254106457,-2.0088881254106457,[0. 0. 0.],[0. 0. 0.]
560,0.0932784890242496,-3.7349876688101427,-3.7349876688101427,[0. 0. 0.],[0. 0. 0.]
561,0.07124909263546952,-4.117116629252886,-4.117116629252886,[0. 0. 0.],[0. 0. 0.]
567,0.044717012165392485,-3.894331845781974,-3.894331845781974,[0. 0. 0.],[0. 0. 0.]
568,0.029577476130461196,-3.8761335730751547,-3.8761335730751547,[0. 0. 0.],[0. 0. 0.]
569,0.009553188676495053,-6.032539178471845,-6.032539178471845,[0. 0. 0.],[0. 0. 0.]
572,0.0,-2.0143924221728366,1.0,[0. 0. 0.],[0. 0. 0.]
573,0.0,-1.9519041498098249,1.0,[0. 0. 0.],[0. 0. 0.]
575,0.060107819089129454,-4.5676123896664675,-4.5676123896664675,[0. 0. 0.],[0. 0. 0.]
578,0.0,-3.8907767493357253,1.0,[0. 0. 0.],[0. 0. 0.]
944,0.143143782095116,-2.755561253337956,-3.832169111235385,[-0.60218259  0.38967565  0.        ],[-0.60218259  0.38967565  0.        ]
582,0.21955204040642037,-1.8218241138409597,-1.8218241138409597,[0. 0. 0.],[0. 0. 0.]
1084,0.0,-4.396831230831268,1.0,[-0.27785557  0.37390697  0.        ],[-0.27785557  0.37390697  0.        ]
592,0.0,-3.7819070186315527,1.0,[0. 0. 0.],[0. 0. 0.]
595,0.22721712693170823,-1.7713915828556257,-1.7713915828556257,[0. 0. 0.],[0. 0. 0.]
596,0.15202107648175175,-1.864735427040863,-1.864735427040863,[0. 0. 0.],[0. 0. 0.]
597,0.15963374449625356,-1.832026502418345,-1.832026502418345,[0. 0. 0.],[0. 0. 0.]
598,0.0,-2.065727090846747,1.0,[0. 0. 0.],[0. 0. 0.]
599,0.14616452545114733,-1.8837597682615532,-1.8837597682615532,[0. 0. 0.],[0. 0. 0.]
600,0.26920382454920266,-1.9584019125024048,-1.9584019125024048,[0. 0. 0.],[0. 0. 0.]
601,0.0,-3.7905782458217523,1.0,[0. 0. 0.],[0. 0. 0.]
606,0.26988928033129894,-1.888882246933264,-1.888882246933264,[0. 0. 0.],[0. 0. 0.]
612,0.0,-1.979719086547935,1.0,[0. 0. 0.],[0. 0. 0.]
615,0.0,-1.9405804584646522,1.0,[0. 0. 0.],[0. 0. 0.]
617,0.22066609567263912,-2.091821215711337,-2.091821215711337,[0. 0. 0.],[0. 0. 0.]
618,0.21319860750832936,-2.275610207490728,-2.275610207490728,[0. 0. 0.],[0. 0. 0.]
59,0.0,-5.108728817837067,1.0,[0. 0. 0.],[0. 0. 0.]
620,0.0,-1.9265118834100592,1.0,[0. 0. 0.],[0. 0. 0.]
622,0.20226472273492405,-2.1988396069413416,-2.1988396069413416,[0. 0. 0.],[0. 0. 0.]
623,0.014663227624900283,-3.4451145855345917,-3.4451145855345917,[0. 0. 0.],[0. 0. 0.]
624,0.0396290870746511,-4.434599173610609,-4.434599173610609,[0. 0. 0.],[0. 0. 0.]
627,0.20827548008723945,-1.8838563020598946,-1.8838563020598946,[0. 0. 0.],[0. 0. 0.]
631,0.20157601865057054,-1.9005361721978145,-1.9005361721978145,[0. 0. 0.],[0. 0. 0.]
636,0.14705942719452375,-1.946600810111409,-1.946600810111409,[0. 0. 0.],[0. 0. 0.]
