pixel_index,color,log_p_z,log_p_z_ref,joint_score,joint_score_ref
0,0.04602103563809789,-3.604274786569799,-3.604274786569799,[0. 0. 0.],[0. 0. 0.]
2,0.07113393152349988,-3.84206341903709,-3.84206341903709,[0. 0. 0.],[0. 0. 0.]
3,0.0,-1.8431599296077956,1.0,[0. 0. 0.],[0. 0. 0.]
5,0.0,-1.8871621322852876,1.0,[0. 0. 0.],[0. 0. 0.]
6,0.0,-4.278819330128784,1.0,[0. 0. 0.],[0. 0. 0.]
7,0.0,-5.5877503377874875,1.0,[0. 0. 0.],[0. 0. 0.]
9,0.0,-1.8634650826259878,1.0,[0. 0. 0.],[0. 0. 0.]
11,0.26222760175406457,-2.058085628210658,-2.058085628210658,[0. 0. 0.],[0. 0. 0.]
15,0.0,-1.8452226642100051,1.0,[0. 0. 0.],[0. 0. 0.]
16,0.0,-1.740995525219006,1.0,[0. 0. 0.],[0. 0. 0.]
17,0.0,-1.8284652569518112,1.0,[0. 0. 0.],[0. 0. 0.]
18,0.2810658653371732,-1.8389541554106936,-1.8389541554106936,[0. 0. 0.],[0. 0. 0.]
20,0.0,-1.8446382262867185,1.0,[0. 0. 0.],[0. 0. 0.]
22,0.0,-1.9725987024379301,1.0,[0. 0. 0.],[0. 0. 0.]
23,0.08908089689844396,-4.224837628275684,-4.224837628275684,[0. 0. 0.],[0. 0. 0.]
24,0.05239468925217946,-3.5035831984050563,-3.5035831984050563,[0. 0. 0.],[0. 0. 0.]
25,0.0,-2.0130426621028215,1.0,[0. 0. 0.],[0. 0. 0.]
27,0.2038879982206859,-1.9024392178072738,-1.9024392178072738,[0. 0. 0.],[0. 0. 0.]
28,0.19984625546912174,-1.9169008532312146,-1.9169008532312146,[0. 0. 0.],[0. 0. 0.]
31,0.0,-4.173325954177389,1.0,[0. 0. 0.],[0. 0. 0.]
33,0.131753233260892,-3.2034111204176554,-4.879365849640887,[ 4.71795098e-01 -3.08870300e-09  0.00000000e+00],[ 4.71795098e-01 -3.08870300e-09  0.00000000e+00]
87,0.0,-5.108261556442443,1.0,[ 4.85040477e-01 -2.08636969e-09  4.71795098e-01],[ 4.85040477e-01 -2.08636969e-09  4.71795098e-01]
143,0.022057176666153817,-4.912120565171161,-6.744275245290384,[ 4.99915565e-01 -3.43513195e-09  4.79417612e-01],[ 4.99915565e-01 -3.43513195e-09  4.79417612e-01]
39,0.0,-2.102608323281154,1.0,[0. 0. 0.],[0. 0. 0.]
40,0.0,-3.9900922167712682,1.0,[0. 0. 0.],[0. 0. 0.]
42,0.03954950263677697,-3.862269568162188,-3.862269568162188,[0. 0. 0.],[0. 0. 0.]
43,0.17328139485757924,-1.6865682236636954,-1.6865682236636954,[0. 0. 0.],[0. 0. 0.]
230,0.024431585460767714,-4.955382493151928,-6.3075942121467,[ 4.09172067e-01 -2.63851830e-09  4.99915565e-01],[ 4.09172067e-01 -2.63851830e-09  4.99915565e-01]
45,0.17347585545749294,-1.6794672216820588,-1.6794672216820588,[0. 0. 0.],[0. 0. 0.]
49,0.2279736398239352,-1.769845102565822,-1.769845102565822,[0. 0. 0.],[0. 0. 0.]
106,0.0,-5.35159126068209,1.0,[ 1.54538719e-01  4.64643821e-01 -3.71012198e-09],[ 1.54538719e-01  4.64643821e-01 -3.71012198e-09]
52,0.0801608007885445,-3.70937219438052,-3.70937219438052,[0. 0. 0.],[0. 0. 0.]
111,0.0429210866481169,-5.368875405235196,-6.590341969512256,[ 3.80340968e-01  4.99870586e-01 -3.67587848e-09],[ 3.80340968e-01  4.99870586e-01 -3.67587848e-09]
119,0.0,-4.942361242005508,1.0,[ 4.99896045e-01  4.79097004e-01 -1.93019201e-09],[ 4.99896045e-01  4.79097004e-01 -1.93019201e-09]
60,0.0,-3.5034384199404585,1.0,[0. 0. 0.],[0. 0. 0.]
61,0.0,-1.8406809312150545,1.0,[0. 0. 0.],[0. 0. 0.]
150,0.0,-2.9030622446270904,1.0,[ 3.35867603e-01  4.80976764e-01 -3.74947952e-09],[ 3.35867603e-01  4.80976764e-01 -3.74947952e-09]
67,0.0,-1.8453741494083205,1.0,[0. 0. 0.],[0. 0. 0.]
69,0.0,-1.9085757200018563,1.0,[0. 0. 0.],[0. 0. 0.]
164,0.0,-4.616108410995977,1.0,[ 4.89209400e-01  4.93572794e-01 -2.30568674e-09],[ 4.89209400e-01  4.93572794e-01 -2.30568674e-09]
72,0.0,-4.606902496214207,1.0,[0. 0. 0.],[0. 0. 0.]
74,0.0,-4.875161031353306,1.0,[0. 0. 0.],[0. 0. 0.]
76,0.0,-1.92932463789092,1.0,[0. 0. 0.],[0. 0. 0.]
242,0.0,-2.185013981851376,1.0,[-5.78443007e-02 -3.66314975e-09  4.09172067e-01],[-5.78443007e-02 -3.66314975e-09  4.09172067e-01]
79,0.21306345470230983,-1.855964837871624,-1.855964837871624,[0. 0. 0.],[0. 0. 0.]
80,0.0,-3.9345070407603426,1.0,[0. 0. 0.],[0. 0. 0.]
84,0.0,-2.325501327681676,1.0,[0. 0. 0.],[0. 0. 0.]
86,0.16364581105078205,-1.7763315755742979,-1.7763315755742979,[0. 0. 0.],[0. 0. 0.]
88,0.0,-2.162339578688351,1.0,[0. 0. 0.],[0. 0. 0.]
89,0.0,-2.896402919529214,1.0,[0. 0. 0.],[0. 0. 0.]
