pixel_index,color,log_p_z,log_p_z_ref,joint_score,joint_score_ref
101,0.25327779635562925,-2.0111202804828054,-2.0111202804828054,[0. 0. 0.],[0. 0. 0.]
103,0.0,-1.7131349335822497,1.0,[0. 0. 0.],[0. 0. 0.]
105,0.0,-1.6833958962039524,1.0,[0. 0. 0.],[0. 0. 0.]
109,0.2691987269872745,-1.8001541850402538,-1.8001541850402538,[0. 0. 0.],[0. 0. 0.]
110,0.2464943159213256,-1.8587699480884368,-1.8587699480884368,[0. 0. 0.],[0. 0. 0.]
111,0.0,-4.237898772445497,1.0,[0. 0. 0.],[0. 0. 0.]
400,0.0,-5.564919578655103,1.0,[ 0.94655642  0.         -0.25946288],[ 0.94655642  0.         -0.25946288]
116,0.0,-1.847172337475424,1.0,[0. 0. 0.],[0. 0. 0.]
118,0.04573013058598708,-4.176618491910959,-4.176618491910959,[0. 0. 0.],[0. 0. 0.]
122,0.0,-5.207811648339479,1.0,[0. 0. 0.],[0. 0. 0.]
402,0.0,-5.78401418630634,1.0,[ 0.623747    0.         -0.51396723],[ 0.623747    0.         -0.51396723]
129,0.010914133634921075,-5.070733891881259,-5.070733891881259,[0. 0. 0.],[0. 0. 0.]
134,0.20969793210514834,-1.856187403644866,-1.856187403644866,[0. 0. 0.],[0. 0. 0.]
135,0.0,-4.582842621558564,1.0,[0. 0. 0.],[0. 0. 0.]
137,0.0,-2.63519576288189,1.0,[0. 0. 0.],[0. 0. 0.]
140,0.2275078095542366,-1.774315052781349,-1.774315052781349,[0. 0. 0.],[0. 0. 0.]
141,0.0005106806036833647,-3.5072189994314567,-3.5072189994314567,[0. 0. 0.],[0. 0. 0.]
142,0.018496045986735047,-5.278947942478018,-5.278947942478018,[0. 0. 0.],[0. 0. 0.]
143,0.22895457725094917,-1.766727546520749,-1.766727546520749,[0. 0. 0.],[0. 0. 0.]
144,0.17265613470765392,-1.6972919354071343,-1.6972919354071343,[0. 0. 0.],[0. 0. 0.]
145,0.0,-3.9019748739307274,1.0,[0. 0. 0.],[0. 0. 0.]
147,0.0,-3.8648481974066,1.0,[0. 0. 0.],[0. 0. 0.]
150,0.2671689553706135,-1.7791056518407342,-1.7791056518407342,[0. 0. 0.],[0. 0. 0.]
467,0.29952836488946094,-3.480393943959637,-4.434386481158061,[ 0.72389352  0.         -0.6908993 ],[ 0.72389352  0.         -0.6908993 ]
153,0.2881466847966032,-1.7368794358281117,-1.7368794358281117,[0. 0. 0.],[0. 0. 0.]
154,0.28646447026359567,-1.7427200582890232,-1.7427200582890232,[0. 0. 0.],[0. 0. 0.]
155,0.2839138224821896,-1.7524626651296094,-1.7524626651296094,[0. 0. 0.],[0. 0. 0.]
157,0.22937525849356497,-2.131610862592504,-2.131610862592504,[0. 0. 0.],[0. 0. 0.]
161,0.0,-1.7364094193102897,1.0,[0. 0. 0.],[0. 0. 0.]
162,0.0,-4.305578768443,1.0,[0. 0. 0.],[0. 0. 0.]
704,0.0,-5.03018915710757,1.0,[ 0.37932048  0.         -0.59424407],[ 0.37932048  0.         -0.59424407]
165,0.0,-1.9805244083672626,1.0,[0. 0. 0.],[0. 0. 0.]
166,0.0,-1.8441462382410878,1.0,[0. 0. 0.],[0. 0. 0.]
767,0.0,-4.82271781337898,1.0,[ 5.95122310e-04  0.00000000e+00 -6.90157612e-01],[ 5.95122310e-04  0.00000000e+00 -6.90157612e-01]
173,0.0,-2.04157140114013,1.0,[0. 0. 0.],[0. 0. 0.]
174,0.21941957455476202,-2.092149614443658,-2.092149614443658,[0. 0. 0.],[0. 0. 0.]
175,0.21356964679803064,-2.1243264006889997,-2.1243264006889997,[0. 0. 0.],[0. 0. 0.]
178,0.0,-2.20358077709304,1.0,[0. 0. 0.],[0. 0. 0.]
881,0.02635228030047774,-4.5020618901554466,-4.737548012139801,[ 0.06120135  0.93760106 -0.0511793 ],[ 0.06120135  0.93760106 -0.0511793 ]
182,0.21266570081963435,-1.8481981234322826,-1.8481981234322826,[0. 0. 0.],[0. 0. 0.]
183,0.22098795090047219,-1.8107541074592408,-1.8107541074592408,[0. 0. 0.],[0. 0. 0.]
185,0.16658087569193783,-1.7946145581282247,-1.7946145581282247,[0. 0. 0.],[0. 0. 0.]
187,0.0238340724878213,-4.894685759639367,-4.894685759639367,[0. 0. 0.],[0. 0. 0.]
189,0.22409389245864425,-1.7890476937120605,-1.7890476937120605,[0. 0. 0.],[0. 0. 0.]
1133,0.0,-3.269939220673698,1.0,[0.24136748 0.8454043  0.06120135],[0.24136748 0.8454043  0.06120135]
199,0.0,-2.3864691650618055,1.0,[0. 0. 0.],[0. 0. 0.]
203,0.0,-1.8674376968315065,1.0,[0. 0. 0.],[0. 0. 0.]
204,0.2929901041918515,-1.7393507542759006,-1.7393507542759006,[0. 0. 0.],[0. 0. 0.]
205,0.28629351325121744,-1.760201746118566,-1.760201746118566,[0. 0. 0.],[0. 0. 0.]
206,0.0,-1.787975439070937,1.0,[0. 0. 0.],[0. 0. 0.]
955,0.0,-2.353565587940929,1.0,[-0.02370644  0.         -0.59511184],[-0.02370644  0.         -0.59511184]
209,0.2405518818473461,-1.8896432302102744,-1.8896432302102744,[0. 0. 0.],[0. 0. 0.]
1208,0.08882340685172672,-4.09019941709186,-4.212036775612482,[-0.02525761  0.         -0.28248611],[-0.02525761  0.         -0.28248611]
218,0.2695499669093921,-1.897663236390707,-1.897663236390707,[0. 0. 0.],[0. 0. 0.]
219,0.0,-4.383651173260706,1.0,[0. 0. 0.],[0. 0. 0.]
222,0.2639923300994539,-1.9467609795391256,-1.9467609795391256,[0. 0. 0.],[0. 0. 0.]
223,0.18085952347803,-2.435167597788608,-2.435167597788608,[0. 0. 0.],[0. 0. 0.]
224,0.0,-1.9836651857519592,1.0,[0. 0. 0.],[0. 0. 0.]
1194,0.0,-5.43463471441523,1.0,[0.76412764 0.85721052 0.7321137 ],[0.76412764 0.85721052 0.7321137 ]
235,0.22140127059964246,-1.8062942880563049,-1.8062942880563049,[0. 0. 0.],[0. 0. 0.]
242,0.029557669452503838,-4.135682653308266,-4.135682653308266,[0. 0. 0.],[0. 0. 0.]
1198,0.018233366416028417,-5.223414190397675,-5.912694096752716,[0.48705954 0.92526617 0.62354539],[0.48705954 0.92526617 0.62354539]
1248,0.0,-2.8168947423121047,1.0,[0.29614692 0.95092422 0.24136748],[0.29614692 0.95092422 0.24136748]
248,0.044647033822604015,-4.31361745636236,-4.31361745636236,[0. 0. 0.],[0. 0. 0.]
249,0.22875815140715514,-1.765536662650722,-1.765536662650722,[0. 0. 0.],[0. 0. 0.]
251,0.04550434489569686,-3.7916890566602577,-3.7916890566602577,[0. 0. 0.],[0. 0. 0.]
254,0.0,-4.1592509210168345,1.0,[0. 0. 0.],[0. 0. 0.]
258,0.01666955618193763,-5.829174850935831,-5.829174850935831,[0. 0. 0.],[0. 0. 0.]
259,0.23687160639369462,-2.1188441624089984,-2.1188441624089984,[0. 0. 0.],[0. 0. 0.]
265,0.22095385278442153,-2.215749494825848,-2.215749494825848,[0. 0. 0.],[0. 0. 0.]
266,0.08037357019534645,-4.342258700319677,-4.342258700319677,[0. 0. 0.],[0. 0. 0.]
123,0.0,-5.654986088934746,1.0,[-0.69188311  0.85787301 -0.13445038],[-0.69188311  0.85787301 -0.13445038]
270,0.23736236748559508,-2.008909365915238,-2.008909365915238,[0. 0. 0.],[0. 0. 0.]
271,0.21541760154208262,-2.07960475100887,-2.07960475100887,[0. 0. 0.],[0. 0. 0.]
255,0.0,-2.7713421964549174,1.0,[-0.25946288  0.9202994  -0.53590202],[-0.25946288  0.9202994  -0.53590202]
274,0.04471000581593877,-4.255100945203329,-4.255100945203329,[0. 0. 0.],[0. 0. 0.]
275,0.0,-2.022861183878052,1.0,[0. 0. 0.],[0. 0. 0.]
278,0.2038070016647669,-1.896390520579691,-1.896390520579691,[0. 0. 0.],[0. 0. 0.]
279,0.0,-4.406894861193746,1.0,[0. 0. 0.],[0. 0. 0.]
280,0.0,-2.2279209863483502,1.0,[0. 0. 0.],[0. 0. 0.]
281,0.2054095992953134,-1.8821153722955077,-1.8821153722955077,[0. 0. 0.],[0. 0. 0.]
282,0.0,-3.7745291529020486,1.0,[0. 0. 0.],[0. 0. 0.]
1349,0.0,-3.31392319418313,1.0,[0.91439244 0.48705954 0.92526617],[0.91439244 0.48705954 0.92526617]
284,0.0,-4.038937920041726,1.0,[0. 0. 0.],[0. 0. 0.]
1498,0.0,-2.2571482824118267,1.0,[-0.00349525  0.91439244  0.48705954],[-0.00349525  0.91439244  0.48705954]
1547,0.01783138587005927,-5.5953915661353495,-6.807258464991672,[0.94608078 0.03130943 0.90694061],[0.94608078 0.03130943 0.90694061]
297,0.16973348906823818,-1.7322007002806246,-1.7322007002806246,[0. 0. 0.],[0. 0. 0.]
307,0.0,-5.509790257455441,1.0,[-0.6908993   0.62954788  0.        ],[-0.6908993   0.62954788  0.        ]
358,0.04741568288326484,-6.047200638969368,-7.172811512298471,[-0.65985207  0.11810896  0.        ],[-0.65985207  0.11810896  0.        ]
308,0.2692931681302546,-2.0145570836972544,-2.0145570836972544,[0. 0. 0.],[0. 0. 0.]
309,0.2847952020690105,-1.8037673515593962,-1.8037673515593962,[0. 0. 0.],[0. 0. 0.]
311,0.104946636192252,-4.075716776578192,-4.075716776578192,[0. 0. 0.],[0. 0. 0.]
400,0.0,-5.564919578655103,1.0,[-0.69015761  0.87049463  0.        ],[-0.69015761  0.87049463  0.        ]
315,0.27434359367088673,-1.873799701903341,-1.873799701903341,[0. 0. 0.],[0. 0. 0.]
402,0.0,-5.78401418630634,1.0,[-0.54756857  0.72201699  0.        ],[-0.54756857  0.72201699  0.        ]
318,0.22810520516202415,-2.2126897858356047,-2.2126897858356047,[0. 0. 0.],[0. 0. 0.]
319,0.2283090188068314,-2.0325117494574183,-2.0325117494574183,[0. 0. 0.],[0. 0. 0.]
320,0.19873228443968785,-2.3348513882501165,-2.3348513882501165,[0. 0. 0.],[0. 0. 0.]
467,0.29952836488946094,-3.480393943959637,-4.434386481158061,[-0.59511184  0.93336357  0.        ],[-0.59511184  0.93336357  0.        ]
322,0.0,-2.0446098052742894,1.0,[0. 0. 0.],[0. 0. 0.]
323,0.21683898759069498,-2.2881198906073856,-2.2881198906073856,[0. 0. 0.],[0. 0. 0.]
324,0.0,-1.8386452506793283,1.0,[0. 0. 0.],[0. 0. 0.]
325,0.0,-2.101242704479567,1.0,[0. 0. 0.],[0. 0. 0.]
130,0.022324259927726704,-5.274131734376258,-6.348558164419928,[-0.64129987  0.94608078  0.03130943],[-0.64129987  0.94608078  0.03130943]
138,0.03226677160613902,-4.732636246429632,-5.89257259613469,[-0.67198454  0.94413155 -0.04976026],[-0.67198454  0.94413155 -0.04976026]
338,0.0,-2.6041376395126794,1.0,[0. 0. 0.],[0. 0. 0.]
339,0.0,-2.2343773725311666,1.0,[0. 0. 0.],[0. 0. 0.]
390,0.15295918049669793,-1.8134253184832174,-1.8486967886816315,[-0.05338312 -0.64129987  0.94608078],[-0.05338312 -0.64129987  0.94608078]
480,0.03989454312478214,-5.820375324567591,-7.000426958594254,[-0.67899586 -0.67198454  0.94413155],[-0.67899586 -0.67198454  0.94413155]
485,0.15513262773882888,-2.010947326599155,-2.072222021427948,[-0.07995657 -0.32402111 -0.63361087],[-0.07995657 -0.32402111 -0.63361087]
348,0.032818485332398235,-3.1990056790970165,-3.1990056790970165,[0. 0. 0.],[0. 0. 0.]
350,0.0,-1.7993109593281167,1.0,[0. 0. 0.],[0. 0. 0.]
351,0.0,-6.999911678137867,1.0,[0. 0. 0.],[0. 0. 0.]
353,0.2630777294965577,-1.8440093850916226,-1.8440093850916226,[0. 0. 0.],[0. 0. 0.]
704,0.0,-5.03018915710757,1.0,[-0.42066287  0.623747    0.        ],[-0.42066287  0.623747    0.        ]
355,0.0,-1.9063684141197499,1.0,[0. 0. 0.],[0. 0. 0.]
356,0.0,-1.7859357529396678,1.0,[0. 0. 0.],[0. 0. 0.]
357,0.03831359814529886,-4.615509329580991,-4.615509329580991,[0. 0. 0.],[0. 0. 0.]
767,0.0,-4.82271781337898,1.0,[-0.16231112  0.15130247  0.        ],[-0.16231112  0.15130247  0.        ]
361,0.2592231994677106,-1.89132433131751,-1.89132433131751,[0. 0. 0.],[0. 0. 0.]
362,0.0,-1.8822615446567421,1.0,[0. 0. 0.],[0. 0. 0.]
364,0.0,-1.9372178918279845,1.0,[0. 0. 0.],[0. 0. 0.]
366,0.237155778741093,-1.988315794301878,-1.988315794301878,[0. 0. 0.],[0. 0. 0.]
367,0.0,-1.9613976831398285,1.0,[0. 0. 0.],[0. 0. 0.]
369,0.2627203046254463,-1.9494622773612535,-1.9494622773612535,[0. 0. 0.],[0. 0. 0.]
955,0.0,-2.353565587940929,1.0,[-0.13445038  0.8869163   0.        ],[-0.13445038  0.8869163   0.        ]
371,0.2221484195585753,-2.2570782207304108,-2.2570782207304108,[0. 0. 0.],[0. 0. 0.]
1208,0.08882340685172672,-4.09019941709186,-4.212036775612482,[-0.13241228  0.00059512  0.        ],[-0.13241228  0.00059512  0.        ]
375,0.19808056081578335,-2.374478466892365,-2.374478466892365,[0. 0. 0.],[0. 0. 0.]
377,0.1972275157646204,-1.930514937540268,-1.930514937540268,[0. 0. 0.],[0. 0. 0.]
378,0.20531686122914472,-1.8921039886804683,-1.8921039886804683,[0. 0. 0.],[0. 0. 0.]
379,0.14993239436378608,-1.9920592178007324,-1.9920592178007324,[0. 0. 0.],[0. 0. 0.]
381,0.13032195710791197,-2.050443697235685,-2.050443697235685,[0. 0. 0.],[0. 0. 0.]
385,0.0,-5.003026149652856,1.0,[0. 0. 0.],[0. 0. 0.]
386,0.22201793037714634,-1.800292671741103,-1.800292671741103,[0. 0. 0.],[0. 0. 0.]
387,0.22319208277193098,-1.7939963840929942,-1.7939963840929942,[0. 0. 0.],[0. 0. 0.]
389,0.0,-2.1895134259992677,1.0,[0. 0. 0.],[0. 0. 0.]
392,0.2249189604765655,-1.7816369825346374,-1.7816369825346374,[0. 0. 0.],[0. 0. 0.]
394,0.0,-2.108443210540086,1.0,[0. 0. 0.],[0. 0. 0.]
396,0.16730611037228763,-1.7603280088363207,-1.7603280088363207,[0. 0. 0.],[0. 0. 0.]
399,0.0,-2.3455224224408324,1.0,[0. 0. 0.],[0. 0. 0.]
401,0.05370290563393264,-3.2737174497557318,-3.2737174497557318,[0. 0. 0.],[0. 0. 0.]
404,0.0,-1.9587486661531552,1.0,[0. 0. 0.],[0. 0. 0.]
405,0.021345529496099507,-5.017832475741679,-5.017832475741679,[0. 0. 0.],[0. 0. 0.]
407,0.0,-1.8019979177563732,1.0,[0. 0. 0.],[0. 0. 0.]
408,0.04194659387109257,-3.807028220159763,-3.807028220159763,[0. 0. 0.],[0. 0. 0.]
410,0.052198640527987235,-3.751363754412255,-3.751363754412255,[0. 0. 0.],[0. 0. 0.]
411,0.0,-1.8514795055788718,1.0,[0. 0. 0.],[0. 0. 0.]
412,0.0,-1.7878822789564455,1.0,[0. 0. 0.],[0. 0. 0.]
415,0.014693193297037289,-5.598686476545523,-5.598686476545523,[0. 0. 0.],[0. 0. 0.]
418,0.23041541762769674,-2.2048898997388187,-2.2048898997388187,[0. 0. 0.],[0. 0. 0.]
422,0.19479465311452046,-2.368892446308638,-2.368892446308638,[0. 0. 0.],[0. 0. 0.]
424,0.21082007563518154,-2.1581825986701655,-2.1581825986701655,[0. 0. 0.],[0. 0. 0.]
123,0.0,-5.654986088934746,1.0,[ 0.         -0.65454607  0.        ],[ 0.         -0.65454607  0.        ]
881,0.02635228030047774,-4.5020618901554466,-4.737548012139801,[-0.21663522 -0.68680686 -0.07995657],[-0.21663522 -0.68680686 -0.07995657]
429,0.0,-2.6646578200607975,1.0,[0. 0. 0.],[0. 0. 0.]
431,0.08671530467429271,-3.7207466605466077,-3.7207466605466077,[0. 0. 0.],[0. 0. 0.]
432,0.21302940199026282,-1.8475980576822533,-1.8475980576822533,[0. 0. 0.],[0. 0. 0.]
433,0.0,-2.675646190343107,1.0,[0. 0. 0.],[0. 0. 0.]
435,0.0,-6.086491935110416,1.0,[0. 0. 0.],[0. 0. 0.]
436,0.2194999176616174,-1.8102681311948725,-1.8102681311948725,[0. 0. 0.],[0. 0. 0.]
438,0.0,-3.4819748950203735,1.0,[0. 0. 0.],[0. 0. 0.]
440,0.22372473148096902,-1.7878155171234071,-1.7878155171234071,[0. 0. 0.],[0. 0. 0.]
443,0.0,-3.717647479067252,1.0,[0. 0. 0.],[0. 0. 0.]
444,0.0,-2.087888532476984,1.0,[0. 0. 0.],[0. 0. 0.]
445,0.0,-2.290346957756804,1.0,[0. 0. 0.],[0. 0. 0.]
446,0.0,-1.9715221276125745,1.0,[0. 0. 0.],[0. 0. 0.]
448,0.2287966365881453,-1.7646901158380703,-1.7646901158380703,[0. 0. 0.],[0. 0. 0.]
450,0.0,-1.7523767226747018,1.0,[0. 0. 0.],[0. 0. 0.]
452,0.0,-1.8432711879906447,1.0,[0. 0. 0.],[0. 0. 0.]
453,0.2591119676007739,-1.878569814580962,-1.878569814580962,[0. 0. 0.],[0. 0. 0.]
454,0.26211398739872666,-2.008100677058647,-2.008100677058647,[0. 0. 0.],[0. 0. 0.]
455,0.24903118344998268,-1.9064134464913918,-1.9064134464913918,[0. 0. 0.],[0. 0. 0.]
255,0.0,-2.7713421964549174,1.0,[ 0.        -0.6801106  0.       ],[ 0.        -0.6801106  0.       ]
307,0.0,-5.509790257455441,1.0,[ 0.         -0.55039015  0.66508087],[ 0.         -0.55039015  0.66508087]
358,0.04741568288326484,-6.047200638969368,-7.172811512298471,[ 0.         -0.25946288  0.9202994 ],[ 0.         -0.25946288  0.9202994 ]
465,0.0,-2.082896438093607,1.0,[0. 0. 0.],[0. 0. 0.]
400,0.0,-5.564919578655103,1.0,[ 0.         -0.65985207  0.11810896],[ 0.         -0.65985207  0.11810896]
468,0.22623435620123483,-2.0559898562209598,-2.0559898562209598,[0. 0. 0.],[0. 0. 0.]
402,0.0,-5.78401418630634,1.0,[ 0.         -0.59424407  0.55593917],[ 0.         -0.59424407  0.55593917]
470,0.2249270499462665,-2.237902192694492,-2.237902192694492,[0. 0. 0.],[0. 0. 0.]
472,0.20317753313602496,-2.3363269973036545,-2.3363269973036545,[0. 0. 0.],[0. 0. 0.]
467,0.29952836488946094,-3.480393943959637,-4.434386481158061,[ 0.         -0.68518976  0.9485849 ],[ 0.         -0.68518976  0.9485849 ]
477,0.0,-2.5461972815619083,1.0,[0. 0. 0.],[0. 0. 0.]
478,0.0,-5.292708869811006,1.0,[0. 0. 0.],[0. 0. 0.]
482,0.0,-2.7277200994886797,1.0,[0. 0. 0.],[0. 0. 0.]
483,0.0,-4.580438318258331,1.0,[0. 0. 0.],[0. 0. 0.]
484,0.0,-3.2937716377244888,1.0,[0. 0. 0.],[0. 0. 0.]
486,0.21483531690875948,-1.8305056440643743,-1.8305056440643743,[0. 0. 0.],[0. 0. 0.]
488,0.16320509491270843,-1.8290145316106023,-1.8290145316106023,[0. 0. 0.],[0. 0. 0.]
491,0.15217757487785308,-1.8573873492372406,-1.8573873492372406,[0. 0. 0.],[0. 0. 0.]
495,0.0,-2.0097767924532097,1.0,[0. 0. 0.],[0. 0. 0.]
501,0.014937274781852767,-5.817688473022438,-5.817688473022438,[0. 0. 0.],[0. 0. 0.]
502,0.01989629818356209,-5.3021589126000235,-5.3021589126000235,[0. 0. 0.],[0. 0. 0.]
504,0.2636222786276669,-2.0060886805689138,-2.0060886805689138,[0. 0. 0.],[0. 0. 0.]
505,0.0,-1.9264372596781922,1.0,[0. 0. 0.],[0. 0. 0.]
506,0.24708891699033422,-2.069309876593001,-2.069309876593001,[0. 0. 0.],[0. 0. 0.]
507,0.2318315799923451,-1.971524519671034,-1.971524519671034,[0. 0. 0.],[0. 0. 0.]
508,0.2713985154122908,-2.0067575382447798,-2.0067575382447798,[0. 0. 0.],[0. 0. 0.]
510,0.0,-7.506894129643046,1.0,[0. 0. 0.],[0. 0. 0.]
513,0.2228014135307857,-2.198531234047068,-2.198531234047068,[0. 0. 0.],[0. 0. 0.]
517,0.19146859097740568,-2.3497104328330254,-2.3497104328330254,[0. 0. 0.],[0. 0. 0.]
520,0.0,-2.037633905658165,1.0,[0. 0. 0.],[0. 0. 0.]
523,0.0,-2.0778410165990526,1.0,[0. 0. 0.],[0. 0. 0.]
704,0.0,-5.03018915710757,1.0,[ 0.         -0.54756857  0.72201699],[ 0.         -0.54756857  0.72201699]
526,0.18009275768563596,-2.458209671980512,-2.458209671980512,[0. 0. 0.],[0. 0. 0.]
527,0.06471788012120526,-3.985894744040051,-3.985894744040051,[0. 0. 0.],[0. 0. 0.]
533,0.12920287833606758,-2.0554461702980484,-2.0554461702980484,[0. 0. 0.],[0. 0. 0.]
534,0.21617245740376728,-1.8297035243230895,-1.8297035243230895,[0. 0. 0.],[0. 0. 0.]
535,0.0,-5.497522494591345,1.0,[0. 0. 0.],[0. 0. 0.]
536,0.032362111155924224,-3.9904233274118766,-3.9904233274118766,[0. 0. 0.],[0. 0. 0.]
1133,0.0,-3.269939220673698,1.0,[-0.34037028 -0.64924711 -0.21663522],[-0.34037028 -0.64924711 -0.21663522]
540,0.043296996481459425,-4.301946101934586,-4.301946101934586,[0. 0. 0.],[0. 0. 0.]
1194,0.0,-5.43463471441523,1.0,[-0.61349666 -0.65426592 -0.59890245],[-0.61349666 -0.65426592 -0.59890245]
548,0.2285104211961996,-1.765772291887227,-1.765772291887227,[0. 0. 0.],[0. 0. 0.]
551,0.0,-1.8101190311504733,1.0,[0. 0. 0.],[0. 0. 0.]
553,0.0,-3.376921900839552,1.0,[0. 0. 0.],[0. 0. 0.]
554,0.0,-1.9416276122527314,1.0,[0. 0. 0.],[0. 0. 0.]
556,0.2255003919158214,-1.9999243172908212,-1.9999243172908212,[0. 0. 0.],[0. 0. 0.]
557,0.25433301057166974,-1.9158778975315298,-1.9158778975315298,[0. 0. 0.],[0. 0. 0.]
558,0.252855298185153,-2.0640269210473323,-2.0640269210473323,[0. 0. 0.],[0. 0. 0.]
559,0.07892774844540469,-3.899746830753428,-3.899746830753428,[0. 0. 0.],[0. 0. 0.]
767,0.0,-4.82271781337898,1.0,[ 0.         -0.28248611  0.94655642],[ 0.         -0.28248611  0.94655642]
955,0.0,-2.353565587940929,1.0,[ 0.         -0.6666609   0.72389352],[ 0.         -0.6666609   0.72389352]
565,0.0,-4.522261485527219,1.0,[0. 0. 0.],[0. 0. 0.]
567,0.21417129007248115,-2.098858401144655,-2.098858401144655,[0. 0. 0.],[0. 0. 0.]
568,0.0,-1.9573891644754606,1.0,[0. 0. 0.],[0. 0. 0.]
569,0.0,-4.975155200900547,1.0,[0. 0. 0.],[0. 0. 0.]
