pixel_index,color,log_p_z,log_p_z_ref,joint_score_p,joint_score_ref_p,joint_score_nr,joint_score_ref_nr,joint_score_ni,joint_score_ref_ni
33,0.175891003449266,-2.483062046090292,-2.483062046090292,0.0,0.0,0.0,0.0,0.0,0.0
35,0.0,-5.278424680186808,1.0,0.0,0.0,0.0,0.0,0.0,0.0
36,0.20038338047003978,-1.9153308577683263,-1.9153308577683263,0.0,0.0,0.0,0.0,0.0,0.0
37,0.11716601990382695,-2.2158281296292834,-2.2158281296292834,0.0,0.0,0.0,0.0,0.0,0.0
38,0.19667039430814603,-1.9253152783217165,-1.9253152783217165,0.0,0.0,0.0,0.0,0.0,0.0
39,0.009412543493336593,-5.248412957805798,-5.248412957805798,0.0,0.0,0.0,0.0,0.0,0.0
186,0.0,-2.8219996084464696,1.0,0.0,0.0,0.09151979571334638,0.3359856258972848,0.0,0.0
246,0.0,-6.776955951250657,1.0,0.0,0.0,0.9300640985661364,1.689116825916341,0.0,0.0
44,0.0,-3.7556912235481743,1.0,0.0,0.0,0.0,0.0,0.0,0.0
396,0.0,-6.223954470027728,1.0,0.0,0.0,1.7592732897499126,3.1519971262283466,0.09151979571334638,0.3359856258972848
644,0.0,-4.362335992844146,1.0,0.0,0.0,0.7330518842101691,1.3812706450189605,0.9300640985661364,1.689116825916341
48,0.16149283096955952,-1.886963021596914,-1.886963021596914,0.0,0.0,0.0,0.0,0.0,0.0
798,0.0,-3.1066594498263873,1.0,0.09151979571334638,0.3359856258972848,0.021214909966460777,0.1616862870924067,1.7592732897499126,3.1519971262283466
171,0.0,-5.275417439694961,1.0,0.0,0.0,0.8059860532303582,1.4941820696053894,0.0,0.0
309,0.0,-5.333295870766286,1.0,0.0,0.0,0.719087101509935,1.359754585812115,0.3463921544945053,0.7837647494836902
55,0.21443666222332983,-2.071910303528075,-2.071910303528075,0.0,0.0,0.0,0.0,0.0,0.0
56,0.0,-1.9050067879211983,1.0,0.0,0.0,0.0,0.0,0.0,0.0
57,0.23117852475683984,-2.147257245853855,-2.147257245853855,0.0,0.0,0.0,0.0,0.0,0.0
59,0.2215506662141489,-2.190568428574606,-2.190568428574606,0.0,0.0,0.0,0.0,0.0,0.0
65,0.0,-1.9168994736972937,1.0,0.0,0.0,0.0,0.0,0.0,0.0
67,0.21779548489072395,-2.1087106853808204,-2.1087106853808204,0.0,0.0,0.0,0.0,0.0,0.0
70,0.0,-1.8512879375406992,1.0,0.0,0.0,0.0,0.0,0.0,0.0
600,0.0,-5.8365305604454685,1.0,0.0,0.0,1.7677933588529624,3.1677231074585346,0.0,0.0
74,0.06374164048663526,-4.12458921398753,-4.12458921398753,0.0,0.0,0.0,0.0,0.0,0.0
60,0.0,-2.1246563558097704,1.0,0.0,0.0,0.0,0.0,0.0,0.0
77,0.19522649485000101,-2.3729270069172492,-2.3729270069172492,0.0,0.0,0.0,0.0,0.0,0.0
80,0.0,-4.041792567315212,1.0,0.0,0.0,0.0,0.0,0.0,0.0
186,0.0,-2.8219996084464696,1.0,0.9300640985661364,1.689116825916341,0.0,0.0,0.7330518842101691,1.3812706450189605
84,0.0,-3.9964198030847964,1.0,0.0,0.0,0.0,0.0,0.0,0.0
246,0.0,-6.776955951250657,1.0,1.7592732897499126,3.1519971262283466,0.0,0.0,0.021214909966460777,0.1616862870924067
88,0.20538082278414416,-1.8872880400365293,-1.8872880400365293,0.0,0.0,0.0,0.0,0.0,0.0
89,0.20255028955938692,-1.899352208928519,-1.899352208928519,0.0,0.0,0.0,0.0,0.0,0.0
90,0.0,-3.481253235486574,1.0,0.0,0.0,0.0,0.0,0.0,0.0
93,0.2216935873640925,-1.8105757061764582,-1.8105757061764582,0.0,0.0,0.0,0.0,0.0,0.0
396,0.0,-6.223954470027728,1.0,0.7330518842101691,1.3812706450189605,0.0,0.0,0.0,0.0
644,0.0,-4.362335992844146,1.0,0.021214909966460777,0.1616862870924067,0.0,0.0,0.0,0.0
97,0.0,-3.4449679594434155,1.0,0.0,0.0,0.0,0.0,0.0,0.0
98,0.22184604720025372,-1.803412583353216,-1.803412583353216,0.0,0.0,0.0,0.0,0.0,0.0
99,0.0,-4.486624574931431,1.0,0.0,0.0,0.0,0.0,0.0,0.0
100,0.0,-1.8708741946490093,1.0,0.0,0.0,0.0,0.0,0.0,0.0
104,0.0,-1.9060024181368918,1.0,0.0,0.0,0.0,0.0,0.0,0.0
105,0.21702622626973464,-2.071231719150148,-2.071231719150148,0.0,0.0,0.0,0.0,0.0,0.0
113,0.0,-1.9415520237532058,1.0,0.0,0.0,0.0,0.0,0.0,0.0
116,0.2310773357003346,-2.1901790950909104,-2.1901790950909104,0.0,0.0,0.0,0.0,0.0,0.0
171,0.0,-5.275417439694961,1.0,0.0,0.0,0.0,0.0,1.2349642021809326,2.1913595980707252
119,0.0,-2.0072719129989434,1.0,0.0,0.0,0.0,0.0,0.0,0.0
121,0.023865334283890774,-4.925078901468032,-4.925078901468032,0.0,0.0,0.0,0.0,0.0,0.0
127,0.0,-6.218177248467951,1.0,0.0,0.0,0.0,0.0,0.0,0.0
128,0.07220032404614528,-4.003319208712986,-4.003319208712986,0.0,0.0,0.0,0.0,0.0,0.0
132,0.0,-1.9797606270881016,1.0,0.0,0.0,0.0,0.0,0.0,0.0
133,0.23684624160496504,-2.133532989983062,-2.133532989983062,0.0,0.0,0.0,0.0,0.0,0.0
134,0.20221251378760693,-1.9135899624801376,-1.9135899624801376,0.0,0.0,0.0,0.0,0.0,0.0
135,0.19831751633989397,-1.9282237570690977,-1.9282237570690977,0.0,0.0,0.0,0.0,0.0,0.0
145,0.21532425364174712,-1.8335658697421826,-1.8335658697421826,0.0,0.0,0.0,0.0,0.0,0.0
147,0.0,-4.096840343636285,1.0,0.0,0.0,0.0,0.0,0.0,0.0
798,0.0,-3.1066594498263873,1.0,0.0,0.0,0.0,0.0,0.0,0.0
150,0.25162390626716563,-1.9675831623235536,-1.9675831623235536,0.0,0.0,0.0,0.0,0.0,0.0
151,0.0,-1.971695707586466,1.0,0.0,0.0,0.0,0.0,0.0,0.0
152,0.02252296560377933,-3.1683968877233983,-3.1683968877233983,0.0,0.0,0.0,0.0,0.0,0.0
155,0.2654817224633597,-2.032483220667068,-2.032483220667068,0.0,0.0,0.0,0.0,0.0,0.0
600,0.0,-5.8365305604454685,1.0,0.0,0.0,0.0,0.0,1.3128046172190624,2.326308330757966
60,0.0,-2.1246563558097704,1.0,0.0,0.0,0.0,0.0,1.7832792996285967,3.1957376519029115
159,0.2580297753106875,-1.9733552751482204,-1.9733552751482204,0.0,0.0,0.0,0.0,0.0,0.0
161,0.025851382534130125,-5.251132823925749,-5.251132823925749,0.0,0.0,0.0,0.0,0.0,0.0
54,0.0,-6.645900001372167,1.0,0.0,0.0,0.0,0.0,0.0,0.0
165,0.0,-1.8638655650024536,1.0,0.0,0.0,0.0,0.0,0.0,0.0
166,0.22034498580580814,-2.1112198578867605,-2.1112198578867605,0.0,0.0,0.0,0.0,0.0,0.0
172,0.2142900389210594,-2.161004408418215,-2.161004408418215,0.0,0.0,0.0,0.0,0.0,0.0
173,0.031160661668803373,-4.23266232872754,-4.23266232872754,0.0,0.0,0.0,0.0,0.0,0.0
174,0.0,-2.1483045940012135,1.0,0.0,0.0,0.0,0.0,0.0,0.0
171,0.0,-5.275417439694961,1.0,0.04772024448799539,0.2362243535357944,0.0,0.0,0.0,0.0
178,0.2243090532399607,-2.1578990606400805,-2.1578990606400805,0.0,0.0,0.0,0.0,0.0,0.0
179,0.0,-1.8484627924015176,1.0,0.0,0.0,0.0,0.0,0.0,0.0
180,0.0,-1.8386079996547164,1.0,0.0,0.0,0.0,0.0,0.0,0.0
181,0.0834066347759363,-3.8653438755380463,-3.8653438755380463,0.0,0.0,0.0,0.0,0.0,0.0
184,0.1950031724546004,-1.9444068043873284,-1.9444068043873284,0.0,0.0,0.0,0.0,0.0,0.0
186,0.0,-2.8219996084464696,1.0,0.0,0.0,0.0,0.0,0.0,0.0
187,0.0,-4.45218474831394,1.0,0.0,0.0,0.0,0.0,0.0,0.0
188,0.0,-3.2119939591096704,1.0,0.0,0.0,0.0,0.0,0.0,0.0
246,0.0,-6.776955951250657,1.0,0.0,0.0,0.0,0.0,0.0,0.0
396,0.0,-6.223954470027728,1.0,0.0,0.0,0.0,0.0,0.0,0.0
191,0.04173101095122977,-3.6380830488513793,-3.6380830488513793,0.0,0.0,0.0,0.0,0.0,0.0
192,0.20737760774738215,-1.8726053040243162,-1.8726053040243162,0.0,0.0,0.0,0.0,0.0,0.0
644,0.0,-4.362335992844146,1.0,0.0,0.0,0.0,0.0,0.0,0.0
196,0.0,-2.7159898510309946,1.0,0.0,0.0,0.0,0.0,0.0,0.0
798,0.0,-3.1066594498263873,1.0,0.0,0.0,0.0,0.0,0.0,0.0
186,0.0,-2.8219996084464696,1.0,0.0,0.0,0.09151979571334638,0.3359856258972848,0.0,0.0
200,0.23386572785821597,-2.024351518328759,-2.024351518328759,0.0,0.0,0.0,0.0,0.0,0.0
600,0.0,-5.8365305604454685,1.0,0.8059860532303582,1.4941820696053894,0.0,0.0,0.0,0.0
203,0.0,-6.526895177162015,1.0,0.0,0.0,0.0,0.0,0.0,0.0
60,0.0,-2.1246563558097704,1.0,1.2301302948983264,2.1830783443245947,0.04772024448799539,0.2362243535357944,0.0,0.0
206,0.0,-5.369241785543924,1.0,0.0,0.0,0.0,0.0,0.0,0.0
208,0.24046335981389555,-2.1238173233292694,-2.1238173233292694,0.0,0.0,0.0,0.0,0.0,0.0
211,0.20956073928901203,-2.1343374294353556,-2.1343374294353556,0.0,0.0,0.0,0.0,0.0,0.0
214,0.0,-4.179830132452502,1.0,0.0,0.0,0.0,0.0,0.0,0.0
216,0.25038590961270063,-2.1258500271950127,-2.1258500271950127,0.0,0.0,0.0,0.0,0.0,0.0
222,0.0,-2.0428271810541996,1.0,0.0,0.0,0.0,0.0,0.0,0.0
224,0.2096589869241997,-2.788470041922342,-2.8384595620120905,0.0,0.0,0.07668991556625304,0.30411048152544595,0.0,0.0
225,0.21048745901649932,-2.9765589443041582,-3.0266418695962614,0.0,0.0,0.07690173062894629,0.30457681590780045,0.0,0.0
269,0.0,-5.047343298325625,1.0,0.0,0.0,0.3698807553576782,0.8210584826505888,0.0,0.0
226,0.03271367655255987,-5.093370137666387,-5.093370137666387,0.0,0.0,0.0,0.0,0.0,0.0
227,0.191319234304838,-2.3916471198717564,-2.3916471198717564,0.0,0.0,0.0,0.0,0.0,0.0
229,0.22580411140574844,-2.1594889392058745,-2.1594889392058745,0.0,0.0,0.0,0.0,0.0,0.0
231,0.015351228098552737,-3.61018451477689,-3.61018451477689,0.0,0.0,0.0,0.0,0.0,0.0
232,0.0,-5.522677630041485,1.0,0.0,0.0,0.0,0.0,0.0,0.0
233,0.19048632551049438,-1.9690232644839514,-1.9690232644839514,0.0,0.0,0.0,0.0,0.0,0.0
246,0.0,-6.776955951250657,1.0,0.0,0.0,0.9300640985661364,1.689116825916341,0.0,0.0
238,0.0,-2.1898618660261753,1.0,0.0,0.0,0.0,0.0,0.0,0.0
239,0.05952567496364014,-3.8924530606448453,-3.8924530606448453,0.0,0.0,0.0,0.0,0.0,0.0
396,0.0,-6.223954470027728,1.0,0.0,0.0,1.7592732897499126,3.1519971262283466,0.09151979571334638,0.3359856258972848
644,0.0,-4.362335992844146,1.0,0.0,0.0,0.7330518842101691,1.3812706450189605,0.9300640985661364,1.689116825916341
798,0.0,-3.1066594498263873,1.0,0.09151979571334638,0.3359856258972848,0.021214909966460777,0.1616862870924067,1.7592732897499126,3.1519971262283466
186,0.0,-2.8219996084464696,1.0,0.9300640985661364,1.689116825916341,0.0,0.0,0.7330518842101691,1.3812706450189605
248,0.02819318947274053,-4.830756248677499,-4.830756248677499,0.0,0.0,0.0,0.0,0.0,0.0
249,0.05107010961209632,-3.717976216026897,-3.717976216026897,0.0,0.0,0.0,0.0,0.0,0.0
251,0.23930931700276997,-2.016695455214035,-2.016695455214035,0.0,0.0,0.0,0.0,0.0,0.0
217,0.0,-5.716308093310658,1.0,0.9679904153627922,1.7496106356200531,0.0,0.0,0.0,0.0
171,0.0,-5.275417439694961,1.0,0.0,0.0,0.8059860532303582,1.4941820696053894,0.0,0.0
254,0.0,-1.9186848030376202,1.0,0.0,0.0,0.0,0.0,0.0,0.0
256,0.050250317815191584,-4.80660362721826,-4.80660362721826,0.0,0.0,0.0,0.0,0.0,0.0
258,0.0,-4.129508005714094,1.0,0.0,0.0,0.0,0.0,0.0,0.0
259,0.018300831190633537,-3.447746341187594,-3.447746341187594,0.0,0.0,0.0,0.0,0.0,0.0
260,0.23536812046427008,-2.1496323254191947,-2.1496323254191947,0.0,0.0,0.0,0.0,0.0,0.0
261,0.05992138885359959,-3.8806033883579243,-3.8806033883579243,0.0,0.0,0.0,0.0,0.0,0.0
264,0.22833138372489517,-2.1948129765123707,-2.1948129765123707,0.0,0.0,0.0,0.0,0.0,0.0
276,0.24382191125673716,-3.261956200842083,-3.4241528258067473,0.0,0.0,0.36388943175579525,0.8115745110049138,0.0,0.0
278,0.0,-5.433762775586015,1.0,0.0,0.0,0.29939197799432526,0.7080834319687206,0.0,0.0
279,0.19404364096177185,-3.04615604966815,-3.1174059120102715,0.0,0.0,0.12690702034825224,0.4071523611233642,0.0,0.0
334,0.0,-2.746082738238833,1.0,0.0,0.0,0.1491977671852513,0.4494517467183036,0.0,0.0
370,0.0,-3.6370013007672783,1.0,0.0,0.0,1.012481125961512,1.8212086303119968,0.0,0.0
374,0.0,-5.461523346962207,1.0,0.0,0.0,1.0095416320214599,1.816455969337193,0.0,0.0
379,0.16391769139504012,-3.699099561242504,-4.113110238675377,0.0,0.0,1.0423037253055734,1.8696119927714694,0.0,0.0
421,0.013251732252765233,-5.870884142452624,-6.3422588267562,0.0,0.0,1.1906921631098046,2.115935112101137,0.0,0.0
283,0.01645114664948712,-3.035665935451539,-3.035665935451539,0.0,0.0,0.0,0.0,0.0,0.0
246,0.0,-6.776955951250657,1.0,1.7592732897499126,3.1519971262283466,0.0,0.0,0.021214909966460777,0.1616862870924067
396,0.0,-6.223954470027728,1.0,0.7330518842101691,1.3812706450189605,0.0,0.0,0.0,0.0
288,0.11748697720124034,-2.231208909185896,-2.231208909185896,0.0,0.0,0.0,0.0,0.0,0.0
644,0.0,-4.362335992844146,1.0,0.021214909966460777,0.1616862870924067,0.0,0.0,0.0,0.0
798,0.0,-3.1066594498263873,1.0,0.0,0.0,0.0,0.0,0.0,0.0
186,0.0,-2.8219996084464696,1.0,0.0,0.0,0.0,0.0,0.0,0.0
246,0.0,-6.776955951250657,1.0,0.0,0.0,0.0,0.0,0.0,0.0
396,0.0,-6.223954470027728,1.0,0.0,0.0,0.0,0.0,0.0,0.0
644,0.0,-4.362335992844146,1.0,0.0,0.0,0.0,0.0,0.0,0.0
298,0.0,-4.289820782142762,1.0,0.0,0.0,0.0,0.0,0.0,0.0
300,0.2679168454833996,-2.0051540393684117,-2.0051540393684117,0.0,0.0,0.0,0.0,0.0,0.0
303,0.13288733225863142,-3.796572881266031,-3.796572881266031,0.0,0.0,0.0,0.0,0.0,0.0
600,0.0,-5.8365305604454685,1.0,0.0,0.0,1.7677933588529624,3.1677231074585346,0.0,0.0
308,0.2384526433663186,-2.1346225845654336,-2.1346225845654336,0.0,0.0,0.0,0.0,0.0,0.0
309,0.0,-5.333295870766286,1.0,0.0,0.0,0.0,0.0,0.0,0.0
60,0.0,-2.1246563558097704,1.0,0.0,0.0,0.0,0.0,0.0,0.0
312,0.23121557052735434,-2.17698874364119,-2.17698874364119,0.0,0.0,0.0,0.0,0.0,0.0
314,0.0231999946415938,-3.283471191970947,-3.283471191970947,0.0,0.0,0.0,0.0,0.0,0.0
315,0.0,-4.517818750651229,1.0,0.0,0.0,0.0,0.0,0.0,0.0
422,0.21528844433712796,-4.420603858627111,-4.9027810502170714,0.0,0.0,1.218268881731131,2.1628059091864706,0.0,0.0
430,0.026456835966093065,-5.91005714234125,-6.358837046988437,0.0,0.0,1.1326327718650389,2.018411933429297,0.0,0.0
525,0.9,-2.377541304499718,-3.004279790281758,0.0,0.0,1.5764975398439731,2.8061590139165893,0.0,0.0
529,0.0,-4.194393590034323,1.0,0.0,0.0,1.4535796669978953,2.5782157399908554,0.0,0.0
567,0.16535617865158925,-4.278924759920727,-4.883016710359312,0.0,0.0,1.5215794573741013,2.703471369074871,0.0,0.0
579,0.0,-4.352308560859452,1.0,0.0,0.0,1.5958526077880402,2.842630358142993,0.0,0.0
586,0.0,-3.6655069652939076,1.0,0.0,0.0,0.9581326752418949,1.7338410819896894,0.0,0.0
588,0.0,-5.265225500284173,1.0,0.0,0.0,0.7673938501534683,1.4343134627748118,0.0,0.0
609,0.0,-3.0297445792870854,1.0,0.0,0.0,0.23935543509818255,0.6086147036038807,0.0,0.0
611,0.0,-5.2221944601726715,1.0,0.0,0.0,0.9453292834691805,1.7134082001096438,0.0,0.0
627,0.12166406405930877,-4.11871426277506,-4.788248849316886,0.0,0.0,1.679542834482562,3.001434488946895,0.0,0.0
637,0.0,-4.178862935691711,1.0,0.0,0.0,0.9852612500955479,1.777320065172894,0.0,0.0
798,0.0,-3.1066594498263873,1.0,0.0,0.0,0.0,0.0,0.0,0.0
186,0.0,-2.8219996084464696,1.0,0.0,0.0,0.09151979571334638,0.3359856258972848,0.0,0.0
344,0.0,-4.302917977231711,1.0,0.0,0.0,0.0,0.0,0.0,0.0
246,0.0,-6.776955951250657,1.0,0.0,0.0,0.9300640985661364,1.689116825916341,0.0,0.0
347,0.0,-4.149250121090673,1.0,0.0,0.0,0.0,0.0,0.0,0.0
349,0.0,-3.798949535384711,1.0,0.0,0.0,0.0,0.0,0.0,0.0
351,0.2750473226735159,-1.9888259585305388,-1.9888259585305388,0.0,0.0,0.0,0.0,0.0,0.0
171,0.0,-5.275417439694961,1.0,0.0,0.0,0.0,0.0,1.2349642021809326,2.1913595980707252
358,0.0,-1.9690044652042646,1.0,0.0,0.0,0.0,0.0,0.0,0.0
359,0.0,-5.373715913589386,1.0,0.0,0.0,0.0,0.0,0.0,0.0
361,0.10986351903340609,-4.003245777074288,-4.003245777074288,0.0,0.0,0.0,0.0,0.0,0.0
676,0.0,-5.8406810100143804,1.0,0.0,0.0,1.7313300230135962,3.0996740349498992,0.0,0.0
723,0.04625012895599321,-6.015938675668365,-6.715356036281356,0.0,0.0,1.7515452623186247,3.137619960932516,0.0,0.0
734,0.0,-4.345771334468963,1.0,0.0,0.0,1.5730753614094606,2.7997245061455964,0.0,0.0
764,0.0,-6.242907656914507,1.0,0.0,0.0,1.5677496696883526,2.7897197589222222,0.0,0.0
775,0.0,-5.059376121700463,1.0,0.0,0.0,1.7625068194876425,3.1579830706859418,0.0,0.0
783,0.025938711028021443,-7.10756495921563,-7.778819085019567,0.0,0.0,1.6836744660635272,3.0092939582883553,0.0,0.0
785,0.21501180910682724,-4.204062295757105,-4.827990659104619,0.0,0.0,1.5697017270235107,2.793385597693361,0.0,0.0
806,0.0,-3.1868229477560304,1.0,0.0,0.0,0.30547965198856436,0.7179780078897032,0.0,0.0
814,0.023888647032341552,-6.865351822272261,-7.515693356497469,0.0,0.0,1.6334086534997085,2.9137291107593994,0.0,0.0
834,0.20746130219166312,-4.334687507567462,-5.01200042032608,0.0,0.0,1.6982356336432873,3.036978996622834,0.0,0.0
872,0.0,-4.394774365206196,1.0,0.0,0.0,1.7752233179431363,3.181287476352272,0.0,0.0
879,0.0,-2.49605715679524,-3.2033300019313757,0.0,0.0,1.7706844918487967,3.1730210158486627,0.0,0.0
907,0.0,-3.5110896136793173,1.0,0.0,0.0,0.8520854040239495,1.5661285820539586,0.0,0.0
914,0.0,-8.424470221008836,1.0,0.0,0.0,2.9538007062469016,5.262992329076834,0.0,0.0
914,0.0,-8.424470221008836,1.0,0.0,0.0,0.0,0.0,0.0,0.0
931,0.0,-2.489142515073448,-3.1918308676304394,0.0,0.0,1.759492102949027,3.1524028030072446,0.0,0.0
387,0.1932035270615071,-1.9469821194110102,-1.9469821194110102,0.0,0.0,0.0,0.0,0.0,0.0
389,0.2050656805520435,-1.8900936653979092,-1.8900936653979092,0.0,0.0,0.0,0.0,0.0,0.0
396,0.0,-6.223954470027728,1.0,0.0,0.0,1.7592732897499126,3.1519971262283466,0.09151979571334638,0.3359856258972848
391,0.0,-2.581474896191855,1.0,0.0,0.0,0.0,0.0,0.0,0.0
393,0.0,-2.5675413485575893,1.0,0.0,0.0,0.0,0.0,0.0,0.0
644,0.0,-4.362335992844146,1.0,0.0,0.0,0.7330518842101691,1.3812706450189605,0.9300640985661364,1.689116825916341
398,0.0,-3.8304373222663024,1.0,0.0,0.0,0.0,0.0,0.0,0.0
400,0.0,-1.9067306545813916,1.0,0.0,0.0,0.0,0.0,0.0,0.0
402,0.0,-4.5816603862178376,1.0,0.0,0.0,0.0,0.0,0.0,0.0
600,0.0,-5.8365305604454685,1.0,0.0,0.0,0.0,0.0,1.3128046172190624,2.326308330757966
54,0.0,-6.645900001372167,1.0,0.0,0.0,0.0,0.0,0.0,0.0
406,0.0,-3.790249407260059,1.0,0.0,0.0,0.0,0.0,0.0,0.0
407,0.08117907131784492,-4.039535869466379,-4.039535869466379,0.0,0.0,0.0,0.0,0.0,0.0
60,0.0,-2.1246563558097704,1.0,0.0,0.0,0.0,0.0,1.7832792996285967,3.1957376519029115
978,0.0,-2.5029517796123297,-3.2146906363524,0.0,0.0,1.781690290657681,3.1929187840222717,0.0,0.0
991,0.03881710682774726,-5.953892590027816,-6.419365704504388,0.0,0.0,1.1755769330218588,2.0903968043246324,0.0,0.0
1008,0.0,-6.343149480309668,1.0,0.0,0.0,1.1322735500249461,2.0178132893623375,0.0,0.0
1026,0.0,-2.50477277646375,-3.217658080568435,0.0,0.0,1.784547351271686,3.1979694463684747,3.3118701104321775,5.913045628117178
1028,0.0,-2.503690529008004,-3.2158971938388135,0.0,0.0,1.7828534896490542,3.194984379929203,0.0,0.0
1030,0.0,-2.5000871689380086,-3.2099884539444914,0.0,0.0,1.7771442866794354,3.1847635765695763,0.0,0.0
1044,0.0,-2.2187084063109763,1.0,0.0,0.0,0.12103985307899472,0.3957344420142082,0.0,0.0
1112,0.9,-2.446874381223689,-3.1207693145648836,0.0,0.0,1.6900202968699816,3.021362746042712,0.0,0.0
1123,0.0,-2.5054316034447894,-3.2187239898633204,0.0,0.0,1.7855691969965453,3.1997498300612204,0.0,0.0
1127,0.0,-2.5053048026643254,-3.2185194196044584,0.0,0.0,1.7853734268138715,3.1994106788469048,0.0,0.0
1163,0.9,-2.4634927913126075,-3.1487836006246948,0.0,0.0,1.7174278285537088,3.0733948874131465,0.0,0.0
1175,0.0,-2.5055235030692184,-3.218871915797468,0.0,0.0,1.7857105555083193,3.1999935961794086,0.0,0.0
1178,0.0,-2.5051906939031583,-3.2183350321263893,0.0,0.0,1.7851967956295482,3.199103699934268,0.0,0.0
914,0.0,-8.424470221008836,1.0,0.0,0.0,0.0,0.0,0.0,0.0
914,0.0,-8.424470221008836,1.0,0.0,0.0,2.9538007062469016,5.262992329076834,0.0,0.0
1227,0.0,-2.5054812182603454,-3.218803904900393,2.9538007062469016,5.262992329076834,1.78564559619592,3.1998817519775478,0.0,0.0
442,0.0038846982905002413,-3.3740691713465685,-3.3740691713465685,0.0,0.0,0.0,0.0,0.0,0.0
798,0.0,-3.1066594498263873,1.0,0.09151979571334638,0.3359856258972848,0.021214909966460777,0.1616862870924067,1.7592732897499126,3.1519971262283466
448,0.0,-3.8986386354327456,1.0,0.0,0.0,0.0,0.0,0.0,0.0
449,0.13674363524141447,-2.0475384470325797,-2.0475384470325797,0.0,0.0,0.0,0.0,0.0,0.0
455,0.23392970737059018,-2.137601120572442,-2.137601120572442,0.0,0.0,0.0,0.0,0.0,0.0
457,0.053696673210181706,-3.9850711926442175,-3.9850711926442175,0.0,0.0,0.0,0.0,0.0,0.0
171,0.0,-5.275417439694961,1.0,0.04772024448799539,0.2362243535357944,0.0,0.0,0.0,0.0
460,0.24300851266523338,-2.057000247846079,-2.057000247846079,0.0,0.0,0.0,0.0,0.0,0.0
1269,0.0,-2.5044016150562047,-3.217055252896562,0.0,0.0,1.783968081606022,3.1969522793067604,0.0,0.0
1282,0.0,-2.4998169553465854,-3.2095433721989073,0.0,0.0,1.7767131785458778,3.1839847951740605,0.0,0.0
1308,0.06627430799977066,-6.216291127746443,-6.748339099682294,0.0,0.0,1.3440585935874296,2.3813549104507405,0.0,0.0
1309,0.0,-4.761066843541682,1.0,0.0,0.0,1.430070005603638,2.5354402178515585,0.0,0.0
1327,0.0,-2.505395752952846,-3.2186661935952494,0.0,0.0,1.7855139122494839,3.199654195521982,0.0,0.0
1328,0.0,-2.505236558902752,-3.21840917354364,0.0,0.0,1.7852678352226246,3.199227259997827,0.0,0.0
1338,0.0,-2.402918298436775,-3.0467659324146457,0.0,0.0,1.6177769268345823,2.8840897273287376,0.0,0.0
1377,0.0,-2.505313009832628,-3.2185326718709297,1.8395025919643138,3.4508248875840755,1.7853861158853792,3.1994326997219633,0.0,0.0
1386,0.0,-2.4562214220569083,-3.136530059099285,0.0,0.0,1.7054389252381739,3.050660103451611,0.0,0.0
1389,0.0,-2.386014106594752,-3.0184390462477007,0.0,0.0,1.5902347664141263,2.832031100387597,0.0,0.0
1394,0.1333877173264635,-3.603985247408057,-3.8109998376931147,0.0,0.0,0.4855618765662473,1.001384972204427,0.0,0.0
914,0.0,-8.424470221008836,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1421,0.0,-2.50464456096519,-3.217449986070004,0.0,0.0,1.7843474745105052,3.197618978780549,2.9538007062469016,5.262992329076834
