pixel_index,color,log_p_z,log_p_z_ref,joint_score,joint_score_ref
83,0.21901781664003525,-1.8194566377984025,-1.8194566377984025,[0. 0. 0.],[0. 0. 0.]
89,0.0,-2.3880540801444723,1.0,[0. 0. 0.],[0. 0. 0.]
90,0.22130331017348842,-1.799141562948217,-1.799141562948217,[0. 0. 0.],[0. 0. 0.]
92,0.2269144698016646,-1.7751489785159265,-1.7751489785159265,[0. 0. 0.],[0. 0. 0.]
93,0.2237439739325521,-1.7872899902141508,-1.7872899902141508,[0. 0. 0.],[0. 0. 0.]
94,0.0,-4.058593558350125,1.0,[0. 0. 0.],[0. 0. 0.]
97,0.044331019674195754,-3.3492053886218534,-3.3492053886218534,[0. 0. 0.],[0. 0. 0.]
726,0.0,-2.328324940323742,1.0,[-0.56219674 -1.07063273 -1.2108169 ],[-0.56219674 -1.07063273 -1.2108169 ]
101,0.2723655844966975,-1.957667070358038,-1.957667070358038,[0. 0. 0.],[0. 0. 0.]
750,0.11897532440345525,-5.8963796677365625,-6.3922959224180484,[-1.33495463 -1.25575989 -1.34326269],[-1.33495463 -1.25575989 -1.34326269]
104,0.0,-1.6622133747210923,1.0,[0. 0. 0.],[0. 0. 0.]
105,0.2741913772797829,-1.7677507912670027,-1.7677507912670027,[0. 0. 0.],[0. 0. 0.]
108,0.2412919743951447,-2.1022030702982435,-2.1022030702982435,[0. 0. 0.],[0. 0. 0.]
112,0.0,-1.7957972066995485,1.0,[0. 0. 0.],[0. 0. 0.]
113,0.0,-1.7164714141095192,1.0,[0. 0. 0.],[0. 0. 0.]
114,0.0,-1.9729676676772911,1.0,[0. 0. 0.],[0. 0. 0.]
115,0.0,-1.7734064452138019,1.0,[0. 0. 0.],[0. 0. 0.]
118,0.0,-1.8233919497371534,1.0,[0. 0. 0.],[0. 0. 0.]
119,0.2083993837309835,-2.2905492661032674,-2.2905492661032674,[0. 0. 0.],[0. 0. 0.]
123,0.19122948540535115,-2.3864361897892645,-2.3864361897892645,[0. 0. 0.],[0. 0. 0.]
127,0.1360569206975657,-2.069215993636877,-2.069215993636877,[0. 0. 0.],[0. 0. 0.]
130,0.0049600197601837644,-3.352088186699598,-3.352088186699598,[0. 0. 0.],[0. 0. 0.]
131,0.1470720955688967,-1.9410332285467684,-1.9410332285467684,[0. 0. 0.],[0. 0. 0.]
132,0.0,-4.38023242027124,1.0,[0. 0. 0.],[0. 0. 0.]
136,0.0,-4.531137023989482,1.0,[0. 0. 0.],[0. 0. 0.]
137,0.0,-2.4646040861570535,1.0,[0. 0. 0.],[0. 0. 0.]
139,0.16570361169788178,-1.7432259637384797,-1.7432259637384797,[0. 0. 0.],[0. 0. 0.]
982,0.021136634043340416,-4.700096053757818,-5.126067951889788,[-1.00011788 -1.21753875 -1.59534343],[-1.00011788 -1.21753875 -1.59534343]
144,0.0,-2.7752205016664453,1.0,[0. 0. 0.],[0. 0. 0.]
145,0.22748586016869157,-1.7713854080390434,-1.7713854080390434,[0. 0. 0.],[0. 0. 0.]
1093,0.0,-3.8503795229461995,1.0,[-1.48128428 -1.07096815 -1.57065511],[-1.48128428 -1.07096815 -1.57065511]
150,0.0,-1.8599587271405096,1.0,[0. 0. 0.],[0. 0. 0.]
767,0.0,-2.8118306217742983,1.0,[-1.29409234 -0.71636506 -1.09457109],[-1.29409234 -0.71636506 -1.09457109]
155,0.0,-1.8948864161261,1.0,[0. 0. 0.],[0. 0. 0.]
814,0.0,-1.9858711651280774,1.0,[-0.51953231 -1.53872701 -3.72857361],[-0.51953231 -1.53872701 -3.72857361]
162,0.0,-1.7673878497090014,1.0,[0. 0. 0.],[0. 0. 0.]
163,0.0,-2.056964921094238,1.0,[0. 0. 0.],[0. 0. 0.]
164,0.03422771595392389,-4.3303818948133745,-4.3303818948133745,[0. 0. 0.],[0. 0. 0.]
166,0.04104706683061475,-4.340157765373903,-4.340157765373903,[0. 0. 0.],[0. 0. 0.]
167,0.0,-1.7966030811722713,1.0,[0. 0. 0.],[0. 0. 0.]
168,0.09718780699559579,-3.691512236590916,-3.691512236590916,[0. 0. 0.],[0. 0. 0.]
912,0.26603641265754896,-2.7420118889467027,-3.2473385334468974,[-1.2108169  -3.76454603 -0.3264263 ],[-1.2108169  -3.76454603 -0.3264263 ]
170,0.2837047695284978,-1.8599180832655064,-1.8599180832655064,[0. 0. 0.],[0. 0. 0.]
171,0.22964501440178745,-2.2259011304871343,-2.2259011304871343,[0. 0. 0.],[0. 0. 0.]
1102,0.0,-5.685527594910475,1.0,[-1.34326269 -3.67306351 -3.33224844],[-1.34326269 -3.67306351 -3.33224844]
173,0.0,-1.965208482607183,1.0,[0. 0. 0.],[0. 0. 0.]
174,0.0,-2.102884137529047,1.0,[0. 0. 0.],[0. 0. 0.]
153,0.0,-3.172724686169179,1.0,[-1.53872701 -3.72857361 -1.65432201],[-1.53872701 -3.72857361 -1.65432201]
176,0.21091707081785233,-2.3252499473272645,-2.3252499473272645,[0. 0. 0.],[0. 0. 0.]
1198,0.0,-3.9291732110128152,1.0,[-1.3045914  -0.92336579 -1.40906547],[-1.3045914  -0.92336579 -1.40906547]
180,0.15434249201772124,-1.9234536146424275,-1.9234536146424275,[0. 0. 0.],[0. 0. 0.]
183,0.14625750106159277,-1.9140662081568325,-1.9140662081568325,[0. 0. 0.],[0. 0. 0.]
1347,0.0,-3.861762471084486,1.0,[-1.43441597 -1.00011788 -1.21753875],[-1.43441597 -1.00011788 -1.21753875]
187,0.047227882538487954,-3.7092636536497996,-3.7092636536497996,[0. 0. 0.],[0. 0. 0.]
188,0.16777259820983326,-1.7518098004983438,-1.7518098004983438,[0. 0. 0.],[0. 0. 0.]
192,0.1597990834129669,-1.7666805836292165,-1.7666805836292165,[0. 0. 0.],[0. 0. 0.]
193,0.17091259860779437,-1.717566176127506,-1.717566176127506,[0. 0. 0.],[0. 0. 0.]
198,0.22755038048970674,-1.7702157013797863,-1.7702157013797863,[0. 0. 0.],[0. 0. 0.]
199,0.0,-2.2984577202845964,1.0,[0. 0. 0.],[0. 0. 0.]
157,0.0,-5.285401974632313,1.0,[-1.09457109 -0.42360408 -1.03505986],[-1.09457109 -0.42360408 -1.03505986]
202,0.032133981143898635,-4.342096090024632,-4.342096090024632,[0. 0. 0.],[0. 0. 0.]
205,0.04217006372690097,-3.2693520376933436,-3.2693520376933436,[0. 0. 0.],[0. 0. 0.]
208,0.06875665961421831,-3.900037579888163,-3.900037579888163,[0. 0. 0.],[0. 0. 0.]
172,0.0,-7.523820093725493,1.0,[-3.76454603 -0.3264263  -0.7578293 ],[-3.76454603 -0.3264263  -0.7578293 ]
210,0.261755092060198,-1.8487655033109134,-1.8487655033109134,[0. 0. 0.],[0. 0. 0.]
211,0.0,-3.9979667552597533,1.0,[0. 0. 0.],[0. 0. 0.]
212,0.2506812639584836,-1.884856382326419,-1.884856382326419,[0. 0. 0.],[0. 0. 0.]
425,0.09869764105402283,-6.430174723438512,-6.8469256281914745,[-3.67306351 -3.33224844 -3.4492872 ],[-3.67306351 -3.33224844 -3.4492872 ]
214,0.2541692816194707,-1.8958247762201175,-1.8958247762201175,[0. 0. 0.],[0. 0. 0.]
215,0.2408487884624428,-1.9401870866028605,-1.9401870866028605,[0. 0. 0.],[0. 0. 0.]
216,0.0,-1.9081369158112274,1.0,[0. 0. 0.],[0. 0. 0.]
220,0.18723379473757823,-2.387855639711651,-2.387855639711651,[0. 0. 0.],[0. 0. 0.]
221,0.0,-2.001039904580453,1.0,[0. 0. 0.],[0. 0. 0.]
222,0.04194783666799358,-3.2756607534264477,-3.2756607534264477,[0. 0. 0.],[0. 0. 0.]
223,0.211139839865684,-2.306266387147618,-2.306266387147618,[0. 0. 0.],[0. 0. 0.]
230,0.0,-3.7407611774355773,1.0,[-1.6861548  -1.3045914  -0.92336579],[-1.6861548  -1.3045914  -0.92336579]
241,0.0,-5.0409823130798745,1.0,[0. 0. 0.],[0. 0. 0.]
343,0.0,-5.914721752023617,1.0,[-2.81023151 -1.43441597 -1.00011788],[-2.81023151 -1.43441597 -1.00011788]
349,0.0,-2.9364681281006435,1.0,[-1.18893501 -2.61028673 -1.37338596],[-1.18893501 -2.61028673 -1.37338596]
248,0.027992745433786492,-3.461468255174055,-3.461468255174055,[0. 0. 0.],[0. 0. 0.]
250,0.0,-1.727369309265719,1.0,[0. 0. 0.],[0. 0. 0.]
251,0.01048173538311368,-3.4523319968978914,-3.4523319968978914,[0. 0. 0.],[0. 0. 0.]
253,0.0,-1.844224020253999,1.0,[0. 0. 0.],[0. 0. 0.]
713,0.0,-2.2024945747463294,1.0,[-0.42360408 -1.03505986 -0.43820986],[-0.42360408 -1.03505986 -0.43820986]
726,0.0,-2.328324940323742,1.0,[-0.3264263  -0.7578293  -0.92163105],[-0.3264263  -0.7578293  -0.92163105]
257,0.053019185107386076,-4.120282342955361,-4.120282342955361,[0. 0. 0.],[0. 0. 0.]
259,0.0,-1.736347720384452,1.0,[0. 0. 0.],[0. 0. 0.]
261,0.23139411626691328,-2.15612008784264,-2.15612008784264,[0. 0. 0.],[0. 0. 0.]
262,0.06050546188587233,-3.833481039160495,-3.833481039160495,[0. 0. 0.],[0. 0. 0.]
264,0.043657082934093296,-3.2960811930348317,-3.2960811930348317,[0. 0. 0.],[0. 0. 0.]
265,0.2328294815041379,-2.175985380476047,-2.175985380476047,[0. 0. 0.],[0. 0. 0.]
266,0.20876445230202123,-2.2718497146691767,-2.2718497146691767,[0. 0. 0.],[0. 0. 0.]
268,0.0,-1.8953647899699204,1.0,[0. 0. 0.],[0. 0. 0.]
270,0.20543157523220998,-2.1106736143882445,-2.1106736143882445,[0. 0. 0.],[0. 0. 0.]
271,0.19711928820857738,-2.350906300569179,-2.350906300569179,[0. 0. 0.],[0. 0. 0.]
273,0.05746710199989739,-3.438690395452359,-3.438690395452359,[0. 0. 0.],[0. 0. 0.]
274,0.0,-1.966911589802209,1.0,[0. 0. 0.],[0. 0. 0.]
381,0.02143637437381283,-6.117712320586877,-6.637328436819185,[-3.20379941 -1.33560811 -1.48128428],[-3.20379941 -1.33560811 -1.48128428]
534,0.1414088469452582,-3.6757914739822013,-4.301549148207217,[-2.26190656 -2.85475102 -1.65488941],[-2.26190656 -2.85475102 -1.65488941]
279,0.20550055043608492,-1.885487346944501,-1.885487346944501,[0. 0. 0.],[0. 0. 0.]
282,0.0,-2.343988529228711,1.0,[0. 0. 0.],[0. 0. 0.]
286,0.15282953553667833,-1.8559362544732685,-1.8559362544732685,[0. 0. 0.],[0. 0. 0.]
289,0.22154025552468368,-1.7981583677056563,-1.7981583677056563,[0. 0. 0.],[0. 0. 0.]
290,0.024683490567658884,-4.9892212392754525,-4.9892212392754525,[0. 0. 0.],[0. 0. 0.]
291,0.22774266726981232,-1.771505243062659,-1.771505243062659,[0. 0. 0.],[0. 0. 0.]
294,0.0,-2.490202604672843,1.0,[0. 0. 0.],[0. 0. 0.]
300,0.0,-4.6240233214355415,1.0,[0. 0. 0.],[0. 0. 0.]
301,0.0,-1.9654543370665802,1.0,[0. 0. 0.],[0. 0. 0.]
302,0.25905472676768554,-1.8347533981794804,-1.8347533981794804,[0. 0. 0.],[0. 0. 0.]
303,0.0,-4.754750756345762,1.0,[0. 0. 0.],[0. 0. 0.]
304,0.0,-1.8662120216326332,1.0,[0. 0. 0.],[0. 0. 0.]
305,0.26795089636731934,-1.8243899220415278,-1.8243899220415278,[0. 0. 0.],[0. 0. 0.]
750,0.11897532440345525,-5.8963796677365625,-6.3922959224180484,[-3.33224844 -3.4492872  -1.10968671],[-3.33224844 -3.4492872  -1.10968671]
311,0.0,-1.909271010187309,1.0,[0. 0. 0.],[0. 0. 0.]
767,0.0,-2.8118306217742983,1.0,[-1.03505986 -0.43820986  0.        ],[-1.03505986 -0.43820986  0.        ]
319,0.23697885637920524,-2.1925381928379593,-2.1925381928379593,[0. 0. 0.],[0. 0. 0.]
321,0.0,-1.9097056677078812,1.0,[0. 0. 0.],[0. 0. 0.]
325,0.19701433156488668,-2.377456663536623,-2.377456663536623,[0. 0. 0.],[0. 0. 0.]
333,0.22139048159825656,-1.8097204409968597,-1.8097204409968597,[0. 0. 0.],[0. 0. 0.]
334,0.1316854808539851,-1.9957546019914998,-1.9957546019914998,[0. 0. 0.],[0. 0. 0.]
982,0.021136634043340416,-4.700096053757818,-5.126067951889788,[-0.68514609 -0.93027053 -1.6861548 ],[-0.68514609 -0.93027053 -1.6861548 ]
339,0.22778352830151935,-1.773679508321852,-1.773679508321852,[0. 0. 0.],[0. 0. 0.]
340,0.16603338311661145,-1.7728218084061327,-1.7728218084061327,[0. 0. 0.],[0. 0. 0.]
341,0.22749502999968374,-1.7722428618333526,-1.7722428618333526,[0. 0. 0.],[0. 0. 0.]
342,0.22399724856211492,-1.7853006992639893,-1.7853006992639893,[0. 0. 0.],[0. 0. 0.]
1093,0.0,-3.8503795229461995,1.0,[-3.05400313 -0.75818875 -2.81023151],[-3.05400313 -0.75818875 -2.81023151]
345,0.0,-2.7144400712494785,1.0,[0. 0. 0.],[0. 0. 0.]
347,0.0,-4.788078155854716,1.0,[0. 0. 0.],[0. 0. 0.]
348,0.0,-2.6797939719607786,1.0,[0. 0. 0.],[0. 0. 0.]
353,0.0,-3.6746807493275915,1.0,[0. 0. 0.],[0. 0. 0.]
356,0.0,-4.705959835513121,1.0,[0. 0. 0.],[0. 0. 0.]
814,0.0,-1.9858711651280774,1.0,[-0.29761383  0.          0.        ],[-0.29761383  0.          0.        ]
358,0.0,-1.8960376383266908,1.0,[0. 0. 0.],[0. 0. 0.]
359,0.0,-1.8667169403184338,1.0,[0. 0. 0.],[0. 0. 0.]
361,0.07012111446351024,-4.16488042962456,-4.16488042962456,[0. 0. 0.],[0. 0. 0.]
363,0.0,-1.8923019953643172,1.0,[0. 0. 0.],[0. 0. 0.]
366,0.0,-2.011509626763679,1.0,[0. 0. 0.],[0. 0. 0.]
368,0.0,-1.8981865300400322,1.0,[0. 0. 0.],[0. 0. 0.]
372,0.0,-1.869745517086249,1.0,[0. 0. 0.],[0. 0. 0.]
374,0.17813459438792753,-2.454354180320255,-2.454354180320255,[0. 0. 0.],[0. 0. 0.]
912,0.26603641265754896,-2.7420118889467027,-3.2473385334468974,[-0.92163105  0.          0.        ],[-0.92163105  0.          0.        ]
376,0.20505423977189316,-2.350809540036674,-2.350809540036674,[0. 0. 0.],[0. 0. 0.]
1198,0.0,-3.9291732110128152,1.0,[-3.37929379 -0.61187146 -3.20379941],[-3.37929379 -0.61187146 -3.20379941]
378,0.20431123784584584,-1.8959965261076046,-1.8959965261076046,[0. 0. 0.],[0. 0. 0.]
379,0.038459105559815576,-4.50315063985864,-4.50315063985864,[0. 0. 0.],[0. 0. 0.]
1347,0.0,-3.861762471084486,1.0,[-3.15450245 -0.68514609 -0.93027053],[-3.15450245 -0.68514609 -0.93027053]
382,0.21844600083963908,-1.8246075724239748,-1.8246075724239748,[0. 0. 0.],[0. 0. 0.]
385,0.0,-4.631807922737261,1.0,[0. 0. 0.],[0. 0. 0.]
386,0.03500620572953406,-3.8870536246480265,-3.8870536246480265,[0. 0. 0.],[0. 0. 0.]
389,0.2241953083296725,-1.7879502875392137,-1.7879502875392137,[0. 0. 0.],[0. 0. 0.]
393,0.1751124438368665,-1.737649784549273,-1.737649784549273,[0. 0. 0.],[0. 0. 0.]
399,0.1615660211322308,-1.7887324991411426,-1.7887324991411426,[0. 0. 0.],[0. 0. 0.]
403,0.2563956067454988,-1.8680003589037752,-1.8680003589037752,[0. 0. 0.],[0. 0. 0.]
1102,0.0,-5.685527594910475,1.0,[-1.10968671  0.          0.        ],[-1.10968671  0.          0.        ]
407,0.08656544333031417,-4.2402230100963205,-4.2402230100963205,[0. 0. 0.],[0. 0. 0.]
408,0.0,-1.8649526766412179,1.0,[0. 0. 0.],[0. 0. 0.]
153,0.0,-3.172724686169179,1.0,[0. 0. 0.],[0. 0. 0.]
410,0.0,-1.8078000324687142,1.0,[0. 0. 0.],[0. 0. 0.]
157,0.0,-5.285401974632313,1.0,[0. 0. 0.],[0. 0. 0.]
413,0.0,-4.006745489837248,1.0,[0. 0. 0.],[0. 0. 0.]
172,0.0,-7.523820093725493,1.0,[0. 0. 0.],[0. 0. 0.]
416,0.04366290858963468,-3.6361450020746213,-3.6361450020746213,[0. 0. 0.],[0. 0. 0.]
417,0.0,-5.046888800082916,1.0,[0. 0. 0.],[0. 0. 0.]
418,0.0,-1.8666674368639131,1.0,[0. 0. 0.],[0. 0. 0.]
419,0.09368731440120881,-3.7283428900657394,-3.7283428900657394,[0. 0. 0.],[0. 0. 0.]
420,0.020084280474077513,-3.409548488648877,-3.409548488648877,[0. 0. 0.],[0. 0. 0.]
421,0.22295711612881117,-2.2508086374157497,-2.2508086374157497,[0. 0. 0.],[0. 0. 0.]
425,0.09869764105402283,-6.430174723438512,-6.8469256281914745,[0. 0. 0.],[0. 0. 0.]
424,0.0,-1.9679617105360467,1.0,[0. 0. 0.],[0. 0. 0.]
427,0.13594083706925644,-2.1001224809974794,-2.1001224809974794,[0. 0. 0.],[0. 0. 0.]
230,0.0,-3.7407611774355773,1.0,[ 0.         -3.37929379 -0.61187146],[ 0.         -3.37929379 -0.61187146]
432,0.14022413415814067,-1.9979810502585507,-1.9979810502585507,[0. 0. 0.],[0. 0. 0.]
434,0.22202935372913388,-1.803881226061201,-1.803881226061201,[0. 0. 0.],[0. 0. 0.]
437,0.018133780094209385,-4.425447653435469,-4.425447653435469,[0. 0. 0.],[0. 0. 0.]
343,0.0,-5.914721752023617,1.0,[ 0.         -3.15450245 -0.68514609],[ 0.         -3.15450245 -0.68514609]
443,0.14687673205804103,-1.8572616995760751,-1.8572616995760751,[0. 0. 0.],[0. 0. 0.]
444,0.0,-2.2774945368743724,1.0,[0. 0. 0.],[0. 0. 0.]
445,0.0,-2.4831026231339637,1.0,[0. 0. 0.],[0. 0. 0.]
446,0.0,-4.901525160106196,1.0,[0. 0. 0.],[0. 0. 0.]
447,0.16283445575502123,-1.7844485197943463,-1.7844485197943463,[0. 0. 0.],[0. 0. 0.]
450,0.2588612463117339,-1.8751959168778913,-1.8751959168778913,[0. 0. 0.],[0. 0. 0.]
453,0.0,-1.8863569219392882,1.0,[0. 0. 0.],[0. 0. 0.]
455,0.2730354471987388,-1.980555806504317,-1.980555806504317,[0. 0. 0.],[0. 0. 0.]
713,0.0,-2.2024945747463294,1.0,[0. 0. 0.],[0. 0. 0.]
457,0.0,-4.0319102588624975,1.0,[0. 0. 0.],[0. 0. 0.]
459,0.0,-1.8505699798390849,1.0,[0. 0. 0.],[0. 0. 0.]
726,0.0,-2.328324940323742,1.0,[0. 0. 0.],[0. 0. 0.]
461,0.04559222552768658,-4.873256086485246,-4.873256086485246,[0. 0. 0.],[0. 0. 0.]
462,0.0,-4.410175759631649,1.0,[0. 0. 0.],[0. 0. 0.]
750,0.11897532440345525,-5.8963796677365625,-6.3922959224180484,[0. 0. 0.],[0. 0. 0.]
465,0.0,-1.8761032845595613,1.0,[0. 0. 0.],[0. 0. 0.]
469,0.0,-1.8415738961703891,1.0,[0. 0. 0.],[0. 0. 0.]
472,0.2093562246402356,-2.312684370416884,-2.312684370416884,[0. 0. 0.],[0. 0. 0.]
475,0.0,-1.8611827923179391,1.0,[0. 0. 0.],[0. 0. 0.]
767,0.0,-2.8118306217742983,1.0,[ 0.         0.        -1.3336484],[ 0.         0.        -1.3336484]
478,0.028241291545817834,-3.427684483745754,-3.427684483745754,[0. 0. 0.],[0. 0. 0.]
479,0.0,-2.7960680294043816,1.0,[0. 0. 0.],[0. 0. 0.]
481,0.11147464706251171,-2.1828492888386823,-2.1828492888386823,[0. 0. 0.],[0. 0. 0.]
489,0.0,-2.127886544158277,1.0,[0. 0. 0.],[0. 0. 0.]
490,0.2239501911171674,-1.7867758190020968,-1.7867758190020968,[0. 0. 0.],[0. 0. 0.]
491,0.0,-4.222510608058219,1.0,[0. 0. 0.],[0. 0. 0.]
349,0.0,-2.9364681281006435,1.0,[ 0.          0.         -1.15890207],[ 0.          0.         -1.15890207]
381,0.02143637437381283,-6.117712320586877,-6.637328436819185,[ 0.          0.         -3.05400313],[ 0.          0.         -3.05400313]
534,0.1414088469452582,-3.6757914739822013,-4.301549148207217,[ 0.          0.         -2.36394056],[ 0.          0.         -2.36394056]
497,0.03319857314452457,-3.1324883820500418,-3.1324883820500418,[0. 0. 0.],[0. 0. 0.]
498,0.22743047016809745,-1.7698408330456465,-1.7698408330456465,[0. 0. 0.],[0. 0. 0.]
501,0.0,-3.7816646712402173,1.0,[0. 0. 0.],[0. 0. 0.]
503,0.0,-1.8983310019438315,1.0,[0. 0. 0.],[0. 0. 0.]
504,0.2438387000033644,-2.0610543595711883,-2.0610543595711883,[0. 0. 0.],[0. 0. 0.]
508,0.0,-4.445526274510618,1.0,[0. 0. 0.],[0. 0. 0.]
510,0.03682307217921214,-4.414212790795325,-4.414212790795325,[0. 0. 0.],[0. 0. 0.]
512,0.11336117536053215,-3.957000515001423,-3.957000515001423,[0. 0. 0.],[0. 0. 0.]
515,0.24064092485118432,-2.1556927687184038,-2.1556927687184038,[0. 0. 0.],[0. 0. 0.]
516,0.2423823371098514,-1.9995536829188973,-1.9995536829188973,[0. 0. 0.],[0. 0. 0.]
519,0.03196190826592773,-4.645431307432114,-4.645431307432114,[0. 0. 0.],[0. 0. 0.]
814,0.0,-1.9858711651280774,1.0,[ 0.         -1.55042891 -0.99411795],[ 0.         -1.55042891 -0.99411795]
521,0.20141791106803023,-2.3361635356143595,-2.3361635356143595,[0. 0. 0.],[0. 0. 0.]
912,0.26603641265754896,-2.7420118889467027,-3.2473385334468974,[ 0.         -0.94147936 -0.56219674],[ 0.         -0.94147936 -0.56219674]
526,0.0,-2.383760484854555,1.0,[0. 0. 0.],[0. 0. 0.]
527,0.20026739708628563,-1.9189168384672688,-1.9189168384672688,[0. 0. 0.],[0. 0. 0.]
530,0.020243784940236747,-3.8671027764829855,-3.8671027764829855,[0. 0. 0.],[0. 0. 0.]
531,0.04522262457499526,-3.8681458208799917,-3.8681458208799917,[0. 0. 0.],[0. 0. 0.]
532,0.03453730517277407,-3.5448772450822115,-3.5448772450822115,[0. 0. 0.],[0. 0. 0.]
535,0.1541861024192797,-1.90857517395115,-1.90857517395115,[0. 0. 0.],[0. 0. 0.]
536,0.0,-2.0746928780447087,1.0,[0. 0. 0.],[0. 0. 0.]
542,0.22806800996600946,-1.7695192083937024,-1.7695192083937024,[0. 0. 0.],[0. 0. 0.]
543,0.0,-2.297758518848149,1.0,[0. 0. 0.],[0. 0. 0.]
544,0.22800325692842766,-1.7686057288473334,-1.7686057288473334,[0. 0. 0.],[0. 0. 0.]
550,0.0,-3.4074692432032787,1.0,[0. 0. 0.],[0. 0. 0.]
1102,0.0,-5.685527594910475,1.0,[ 0.         -1.05932435 -1.33495463],[ 0.         -1.05932435 -1.33495463]
552,0.28039071648597486,-1.9425640332078156,-1.9425640332078156,[0. 0. 0.],[0. 0. 0.]
553,0.0,-1.8800826120865561,1.0,[0. 0. 0.],[0. 0. 0.]
