pixel_index,color,log_p_z,log_p_z_ref,joint_score_p,joint_score_ref_p,joint_score_nr,joint_score_ref_nr,joint_score_ni,joint_score_ref_ni
193,0.037047138792767914,-3.94120336149855,-3.94120336149855,0.0,0.0,0.0,0.0,0.0,0.0
196,0.129390581916993,-2.075116804028544,-2.075116804028544,0.0,0.0,0.0,0.0,0.0,0.0
199,0.22120829259682445,-1.805154721814033,-1.805154721814033,0.0,0.0,0.0,0.0,0.0,0.0
201,0.13972572349365822,-3.7435988297982337,-3.7435988297982337,0.0,0.0,0.0,0.0,0.0,0.0
202,0.22664332857959782,-2.050768880143731,-2.050768880143731,0.0,0.0,0.0,0.0,0.0,0.0
204,0.27395892835266566,-2.0011975563299353,-2.0011975563299353,0.0,0.0,0.0,0.0,0.0,0.0
205,0.0,-1.921238077138793,1.0,0.0,0.0,0.0,0.0,0.0,0.0
206,0.0,-1.972631986970848,1.0,0.0,0.0,0.0,0.0,0.0,0.0
207,0.0,-1.971030466584698,1.0,0.0,0.0,0.0,0.0,0.0,0.0
216,0.21887281255995789,-2.120732595546267,-2.120732595546267,0.0,0.0,0.0,0.0,0.0,0.0
219,0.20975632557581916,-2.2861722741205517,-2.2861722741205517,0.0,0.0,0.0,0.0,0.0,0.0
220,0.22444331335582055,-2.236032109848326,-2.236032109848326,0.0,0.0,0.0,0.0,0.0,0.0
221,0.2237354705627024,-2.230727272978018,-2.652794671079747,0.0,0.0,-6.831936758400092e-16,0.15149047418925057,1.5483783582236486,0.0
222,0.21314577975334845,-2.2657971596945705,-3.485039545688095,0.0,0.0,-7.45688714910008e-16,0.621867434549828,1.4112210598017108,0.0
225,0.20791714649806903,-2.088165636520474,-3.2692984487275787,0.0,0.0,-3.664524505448844e-16,0.5937976070607666,1.0763627110524774,0.0
229,0.2189015955750499,-2.2923374306401625,-2.2923374306401625,0.0,0.0,0.0,0.0,0.0,0.0
230,0.23907924573188918,-2.1267144159903126,-2.1267144159903126,0.0,0.0,0.0,0.0,0.0,0.0
303,0.0,-3.4612806733060957,1.0,0.0,0.0,-2.3204476990603693e-15,3.191669069404488,3.9489333416002426,0.0
233,0.0,-5.22349478817234,1.0,0.0,0.0,0.0,0.0,0.0,0.0
235,0.0,-5.432610792432126,1.0,0.0,0.0,0.0,0.0,0.0,0.0
240,0.0,-3.8614867188189423,1.0,0.0,0.0,0.0,0.0,0.0,0.0
243,0.040529639535744365,-3.7240406356648776,-3.7240406356648776,0.0,0.0,0.0,0.0,0.0,0.0
244,0.0,-2.5142001967977867,1.0,0.0,0.0,0.0,0.0,0.0,0.0
246,0.2142272822564577,-1.8366460320468379,-1.8366460320468379,0.0,0.0,0.0,0.0,0.0,0.0
449,0.042093803790573266,-3.6706752820346003,-5.369403082137749,0.0,0.0,-5.022707354037801e-16,1.0281832223118144,1.3882442787587799,0.0
249,0.2175695090104711,-1.8201569100701118,-1.8201569100701118,0.0,0.0,0.0,0.0,0.0,0.0
250,0.2616373826775879,-2.0205483102096933,-2.0205483102096933,0.0,0.0,0.0,0.0,0.0,0.0
251,0.0,-1.9194528160194282,1.0,0.0,0.0,0.0,0.0,0.0,0.0
253,0.0,-4.845452090848006,1.0,0.0,0.0,0.0,0.0,0.0,0.0
307,0.04917139811992342,-3.4976337059319382,-6.377246127894615,2.862226283558042e-16,4.427277743548735,4.1575989733972387e-16,2.5837432203924897,0.0,0.0
257,0.0,-1.910696201902645,1.0,0.0,0.0,0.0,0.0,0.0,0.0
265,0.0,-2.0303241032000616,1.0,0.0,0.0,0.0,0.0,0.0,0.0
266,0.08913809426737017,-4.232624595289338,-4.232624595289338,0.0,0.0,0.0,0.0,0.0,0.0
269,0.23545878320905603,-2.1617270881033304,-3.266432265412069,0.0,0.0,-7.375033444073696e-16,0.5392593879641245,0.8926533304512139,0.0
270,0.0,-1.8423494770449516,1.0,0.0,0.0,-1.4124875853789251e-16,0.8429970267320251,16.14040394381981,0.0
271,0.20153084262327628,-2.291771702082088,-4.090618752156027,0.0,0.0,2.7301354542301673e-16,1.1265438982563838,3.1412568480707783,0.0
272,0.2394142130608753,-2.172882971178338,-3.7771029591807075,0.0,0.0,-7.704963270668361e-16,0.9398697627645664,0.8072456736174733,0.0
275,0.0,-4.691876929912453,1.0,0.0,0.0,4.77655070820884e-16,1.7823888394363547,1.1908321111286568,0.0
277,0.0,-1.8715696028817868,1.0,0.0,0.0,-3.2602987816890363e-16,0.9339870242763962,1.4312977283888761,0.0
278,0.02426170583225616,-3.3602755233647317,-8.231127965268453,0.0,0.0,1.8120249398436043e-16,4.1436193043691905,1.443762568420789,0.0
282,0.02468162350311188,-3.3391172979365216,-3.9739864190776366,0.0,0.0,-5.819053544337474e-17,0.253538305046515,1.913477737979015,0.0
283,0.0,-2.1840120590507888,1.0,0.0,0.0,5.289446694572119e-16,0.5515019628635084,0.42907963293690377,0.0
285,0.028249325971611217,-4.751411911149102,-4.751411911149102,0.0,0.0,0.0,0.0,0.0,0.0
293,0.0,-4.42841033258868,1.0,0.0,0.0,0.0,0.0,0.0,0.0
295,0.2153220123154431,-1.8345846747385193,-1.8345846747385193,0.0,0.0,0.0,0.0,0.0,0.0
297,0.0,-3.937722617685375,1.0,0.0,0.0,-3.3637662695974523e-16,3.0878651650976736,3.6913821437342897,0.0
300,0.25086163903842057,-2.0533321841632852,-2.0533321841632852,0.0,0.0,0.0,0.0,0.0,0.0
301,0.24375748670059327,-2.0822528001800826,-2.0822528001800826,0.0,0.0,0.0,0.0,0.0,0.0
304,0.023537272141998248,-4.330963254750884,-4.330963254750884,0.0,0.0,0.0,0.0,0.0,0.0
306,0.1972340999932552,-2.1758054123116204,-2.1758054123116204,0.0,0.0,0.0,0.0,0.0,0.0
308,0.21928681493500496,-2.1088469870060447,-2.1088469870060447,0.0,0.0,0.0,0.0,0.0,0.0
310,0.027202805737535914,-5.323032235741602,-5.323032235741602,0.0,0.0,0.0,0.0,0.0,0.0
313,0.23626902113977935,-2.0690868216345253,-2.0690868216345253,0.0,0.0,0.0,0.0,0.0,0.0
314,0.2216493267182884,-2.1186039806052257,-2.1186039806052257,0.0,0.0,0.0,0.0,0.0,0.0
317,0.24748440888380432,-1.938997283799789,-2.7871583995740403,0.0,0.0,1.1700280038239738e-16,0.37285559224035597,18.037403700395167,0.0
318,0.0,-4.075372199618816,1.0,0.0,0.0,-1.1215856480007221e-15,0.762605705789288,1.8981030450602088,0.0
320,0.2432547012421191,-2.1278541340802137,-3.954181830520338,0.0,0.0,-4.532398444301711e-16,1.1544389590776118,1.8261238437606668,0.0
322,0.0,-4.90881706360736,1.0,0.0,0.0,6.487300495165338e-16,2.7474046009042343,2.3180550591066353,0.0
323,0.2913663327769737,-1.7436980325538542,-3.9653412733030873,0.0,0.0,-1.38332818048698e-15,1.6027151850112034,5.219047358915301,0.0
325,0.20670303950851227,-2.3315918711733716,-4.370939532838936,0.0,0.0,1.1134021471765358e-16,1.3845934937305937,1.3556072183567345,0.0
330,0.0,-1.9875580257487586,1.0,0.0,0.0,8.9869925119528e-16,1.019874934551395,0.48428549567663737,0.0
331,0.0,-1.9930848017166305,1.0,0.0,0.0,-1.3938896452386234e-16,0.8267012458607191,0.44793687291014583,0.0
335,0.0,-2.1395241299254737,1.0,0.0,0.0,-1.0710057582271148e-15,1.2504661131020787,0.8271255054935542,0.0
336,0.0,-4.215443438728457,1.0,0.0,0.0,0.0,0.0,0.0,0.0
339,0.13802007817664236,-2.1097154339288546,-2.1097154339288546,0.0,0.0,0.0,0.0,0.0,0.0
340,0.12868604067215716,-2.149404419333378,-2.149404419333378,0.0,0.0,0.0,0.0,0.0,0.0
341,0.1043677809053104,-2.290047056106264,-2.290047056106264,0.0,0.0,0.0,0.0,0.0,0.0
342,0.20983022125010467,-1.8639537982379957,-1.8639537982379957,0.0,0.0,0.0,0.0,0.0,0.0
344,0.0,-4.547007697501028,1.0,0.0,0.0,0.0,0.0,0.0,0.0
347,0.07995512872157694,-3.8219450669608337,-3.8219450669608337,0.0,0.0,0.0,0.0,0.0,0.0
348,0.14516928504305432,-2.005683960386199,-2.005683960386199,0.0,0.0,0.0,0.0,0.0,0.0
350,0.20519527562821613,-2.13858322103019,-2.13858322103019,0.0,0.0,0.0,0.0,0.0,0.0
404,0.07389098698632449,-3.5356625480209134,-6.318827914555641,1.3027382768587001e-15,3.018911635384956,-8.379102149796642e-16,2.419327918257599,10.242799873282083,0.0
352,0.0,-4.552088985376257,1.0,0.0,0.0,7.35179737142154e-16,3.179855694298427,9.426963902356555,0.0
356,0.05050775937853617,-3.996528495727338,-3.996528495727338,0.0,0.0,0.0,0.0,0.0,0.0
357,0.02166172394823964,-5.4393338990489335,-5.4393338990489335,0.0,0.0,0.0,0.0,0.0,0.0
452,0.2919137399385331,-1.5860803235738543,-4.245910693355222,0.0,0.0,-1.6895065957121546e-15,2.219584662371156,3.927475128838694,0.0
361,0.015497583112143706,-5.323847756260627,-5.323847756260627,0.0,0.0,0.0,0.0,0.0,0.0
362,0.20521191176758083,-2.172357325508975,-2.172357325508975,0.0,0.0,0.0,0.0,0.0,0.0
363,0.022800805658303887,-5.592946697257133,-5.592946697257133,0.0,0.0,0.0,0.0,0.0,0.0
365,0.0,-4.712100523132231,1.0,0.0,0.0,-7.121089161620256e-16,0.3286587727312879,2.1284760587416756,0.0
366,0.0,-1.685539205735258,1.0,0.0,0.0,-8.617018996965873e-16,3.1498839494027466,1.3253656636841482,0.0
367,0.24559013401619043,-2.087874781700954,-4.309956190939934,0.0,0.0,-9.392195418967478e-16,1.6032647311554813,1.5070037138607555,0.0
369,0.0,-1.832836726181397,1.0,0.0,0.0,-1.415294919318275e-15,3.5754788800612483,4.208794922562039,0.0
370,0.04642171015291564,-4.183793651429454,-6.556515680992385,0.0,0.0,-9.307059838210693e-16,1.7998185155384876,1.9509147161413896,0.0
371,0.0,-1.8414272353550099,1.0,0.0,0.0,-2.2763293689118326e-16,1.7925138557381881,2.090107886644761,0.0
372,0.3050895750131001,-1.6761654138970958,-3.987440960321204,0.0,0.0,3.5641206838763677e-16,1.7177798128349935,2.0567262147842937,0.0
373,0.18785878022555055,-2.4038633956946605,-5.007134613428914,0.0,0.0,4.046038127407739e-16,2.131960166379583,2.153946284625743,0.0
376,0.0,-3.932688069602126,1.0,0.0,0.0,-2.3762719107221e-16,1.9286178743123987,2.310064087504214,0.0
377,0.0,-4.693464538106624,1.0,0.0,0.0,4.1726147052511604e-16,2.074252997369616,2.210723531471983,0.0
380,0.20907289663683154,-1.8691697147651831,-3.997559275996097,0.0,0.0,-5.616438610404284e-17,1.4885590224202137,2.36304708394233,0.0
383,0.1470267046645989,-1.733857973246159,-6.659123335207047,0.0,0.0,-2.6571820127191222e-15,4.080041759789198,1.5083569837815505,0.0
384,0.22470119807155473,-1.791683246067242,-3.500305874116309,0.0,0.0,7.88555195881147e-18,1.037680382063105,4.146439310900981,0.0
386,0.12526343949347649,-2.209008728763438,-2.209008728763438,0.0,0.0,0.0,0.0,0.0,0.0
387,0.10746060576257171,-2.3204479290472477,-2.3204479290472477,0.0,0.0,0.0,0.0,0.0,0.0
390,0.041008571661033555,-4.49171598990022,-4.49171598990022,0.0,0.0,0.0,0.0,0.0,0.0
392,0.13281054698589914,-2.120828295482928,-2.120828295482928,0.0,0.0,0.0,0.0,0.0,0.0
395,0.0,-3.409385272771386,1.0,0.0,0.0,0.0,0.0,0.0,0.0
396,0.0,-1.8238308129357208,1.0,0.0,0.0,-4.7467330387311385e-16,0.42706707637947366,0.350827085392047,0.0
400,0.24450306815166706,-2.0754698383595627,-2.0754698383595627,0.0,0.0,0.0,0.0,0.0,0.0
402,0.19840677570830617,-2.1720724024401976,-2.1720724024401976,0.0,0.0,0.0,0.0,0.0,0.0
552,0.0,-1.6099537686622984,1.0,3.7091911288610943e-16,3.3769323402818943,1.4070142446602078e-16,0.6411036945477252,0.7596024734301943,0.0
406,0.01694418286127016,-3.355375316875037,-3.355375316875037,0.0,0.0,0.0,0.0,0.0,0.0
407,0.0,-1.9545623056199934,1.0,0.0,0.0,0.0,0.0,0.0,0.0
606,0.0,-3.3175936016038,1.0,-3.140225764011943e-16,2.9881173113201283,-2.176756607101561e-15,3.18169411875572,0.0,0.0
410,0.0,-3.1426661291173037,1.0,0.0,0.0,-1.2097488566621915e-16,1.9583881287004745,2.069289264245192,0.0
411,0.21622659426421656,-2.2293059309891303,-2.2293059309891303,0.0,0.0,0.0,0.0,0.0,0.0
413,0.0,-1.8840532295068444,1.0,0.0,0.0,4.780813621879354e-16,0.8646135979155428,1.0035098327653853,0.0
417,0.0,-1.8826931103232187,1.0,0.0,0.0,5.220961607799007e-16,1.8629493846154013,0.36020522058357063,0.0
418,0.019275573890223743,-5.699445865248151,-8.218192929942717,0.0,0.0,3.164719395247456e-16,2.005596263277506,1.824570291039016,0.0
420,0.23971157918348263,-2.1723058447699533,-4.845303195400778,0.0,0.0,-1.3427280960919405e-15,2.240341011452433,0.750188223509781,0.0
424,0.13669245367170305,-2.0758575747589916,-4.763344060336971,0.0,0.0,3.745670412168258e-16,2.26333825358672,1.5594575956825052,0.0
425,0.0,-4.0811676018894065,1.0,0.0,0.0,-1.1188477286213291e-15,2.251618369021077,1.773613537863369,0.0
430,0.17156499838008382,-1.6090447736929856,-4.136188517842795,0.0,0.0,4.293624131236996e-16,2.017906730477661,2.3995260674582877,0.0
432,0.0,-5.931044913537905,1.0,0.0,0.0,-1.353153278310807e-15,4.736282419354251,2.5313767406866043,0.0
436,0.1544939099008625,-1.4947829401361479,-3.7908249355475756,0.0,0.0,1.2127107128993e-15,1.1782192093984596,2.4328445909646375,0.0
42,0.0,-3.569155221292673,1.0,-2.668666950892778e-16,2.3520285231424287,0.3990142662986431,0.0,0.0,0.0
438,0.0,-2.0315258911336898,1.0,0.0,0.0,-3.3477721192040476e-16,1.3951573566444246,0.9088414232662356,0.0
442,0.0,-3.3177316408186783,1.0,0.0,0.0,-1.156568469037617e-15,2.3282752351385665,1.557990950212087,0.0
443,0.0,-5.865467556033398,1.0,0.0,0.0,0.0,0.0,0.0,0.0
444,0.115803003926954,-2.2068794446427074,-2.2068794446427074,0.0,0.0,0.0,0.0,0.0,0.0
445,0.03387725439422824,-3.890659117512257,-7.077115423010609,0.0,0.0,-1.2138744206439861e-15,3.1426634143503853,4.963038621948463,0.0
448,0.13485837190378727,-2.0678204786403596,-2.0678204786403596,0.0,0.0,0.0,0.0,0.0,0.0
450,0.2767918080108917,-1.9862379812884157,-1.9862379812884157,0.0,0.0,0.0,0.0,0.0,0.0
453,0.09547401951912082,-3.9316202078294022,-3.9316202078294022,0.0,0.0,0.0,0.0,0.0,0.0
454,0.22733314911225527,-2.086051921447434,-2.086051921447434,0.0,0.0,0.0,0.0,0.0,0.0
457,0.24141219178735637,-2.051474566551902,-2.051474566551902,0.0,0.0,0.0,0.0,0.0,0.0
460,0.0,-3.8581499209098347,1.0,0.0,0.0,0.0,0.0,0.0,0.0
462,0.0,-4.063241727514707,1.0,0.0,0.0,-2.0012573342889253e-16,4.251283201351419,2.5133769367116328,0.0
463,0.2840407869048507,-1.711411419804993,-3.596010715349161,0.0,0.0,-3.4122461786715165e-16,1.2149095840341473,2.1325672883725684,0.0
464,0.0,-1.6254156516816718,1.0,0.0,0.0,7.21357087788234e-16,1.3319071259936317,3.188658784966748,0.0
466,0.0,-1.6206130371104346,1.0,0.0,0.0,-8.020758960342323e-16,1.8584229337501827,1.83231630420088,0.0
467,0.0,-4.315645056328642,1.0,0.0,0.0,5.283125502646516e-17,4.662719754460391,1.6761960417361115,0.0
473,0.9,-3.33066907387547e-16,-2.906164233549268,0.0,0.0,2.1705693177625343e-16,2.6302270017989384,0.54707735909748,0.0
474,0.9,0.0,-2.930967463862608,0.0,0.0,-7.859310273991102e-16,2.6741026983105756,0.45586444695274997,0.0
475,0.08178343348148195,-3.995376537245014,-10.05825886721505,0.0,0.0,1.5550974086610477e-15,5.722293993526902,2.7708207576434525,0.0
477,0.13651929883375502,-1.8589790488239792,-4.694966586287322,0.0,0.0,-1.347041058322888e-15,2.5084988717489294,46.9543848912122,0.0
478,0.14104811417504717,-1.9034872656575623,-4.774194853582758,0.0,0.0,-7.915421618016927e-16,2.56826884011533,1.4114692279224572,0.0
485,0.0,-4.169529527587367,1.0,0.0,0.0,1.0306429996553317e-15,4.4716958805761475,2.6081305392826097,0.0
492,0.0,-4.289664760658617,1.0,0.0,0.0,-6.094285036292314e-17,1.5231946313941116,0.9828657497469515,0.0
494,0.14130392616784726,-2.067309558268948,-2.067309558268948,0.0,0.0,0.0,0.0,0.0,0.0
495,0.028145040003767142,-3.480738307910729,-6.667840912194885,0.0,0.0,-1.3249812588408575e-15,3.143837368268914,5.012768887680261,0.0
496,0.12880887266620789,-2.122916371724378,-2.122916371724378,0.0,0.0,0.0,0.0,0.0,0.0
502,0.0,-6.073412333013284,1.0,0.0,0.0,0.0,0.0,0.0,0.0
504,0.015897560655063776,-5.122287128948007,-5.122287128948007,0.0,0.0,0.0,0.0,0.0,0.0
507,0.2110780854674294,-2.230435453675181,-2.230435453675181,0.0,0.0,0.0,0.0,0.0,0.0
515,0.0,-4.588037695494426,1.0,0.0,0.0,-6.903448869364307e-16,2.0501566157321336,6.982799996889771,0.0
519,0.0,-2.1246718535225435,1.0,0.0,0.0,-1.7864515910610496e-15,2.6546473405222217,2.173898971100848,0.0
520,0.9,-2.2204460492503136e-16,-2.9651928335635946,0.0,0.0,1.954988144672668e-16,2.7353317068187253,1.8194727869148997,0.0
521,0.9,-1.1102230246251565e-16,-2.9551858872522954,0.0,0.0,-1.3451615609704786e-15,2.7173497229793835,1.8406708011991277,0.0
522,0.9,-3.33066907387547e-16,-2.9830187526562133,0.0,0.0,-2.955902267577214e-16,2.7675199596112043,2.0082430037778924,0.0
523,0.9,-1.1102230246251565e-16,-3.012977139176524,0.0,0.0,-7.748685640617411e-16,2.822038377336431,0.0,0.0
524,0.9,-1.1102230246251565e-16,-2.9649067842662538,0.0,0.0,-8.042518860821654e-16,2.7348168015783383,1.212397608062858,0.0
525,0.9,2.2204460492503128e-16,-3.0202608470938515,0.0,0.0,-7.879492620783347e-16,2.8353675639576483,1.1163945776558926,0.0
