pixel_index,color,log_p_z,log_p_z_ref,joint_score,joint_score_ref
223,0.19561568043525498,-2.3680143358183403,-2.3680143358183403,[0. 0. 0.],[0. 0. 0.]
224,0.2117261965805371,-2.313157429709549,-2.313157429709549,[0. 0. 0.],[0. 0. 0.]
225,0.18447940550137187,-2.2288068975646294,-2.2288068975646294,[0. 0. 0.],[0. 0. 0.]
227,0.1237378721141548,-2.1355899046247324,-2.1355899046247324,[0. 0. 0.],[0. 0. 0.]
230,0.0,-2.27672225811273,1.0,[0. 0. 0.],[0. 0. 0.]
231,0.0,-4.7323093043491795,1.0,[0. 0. 0.],[0. 0. 0.]
232,0.016716697881394977,-4.38413155012579,-4.38413155012579,[0. 0. 0.],[0. 0. 0.]
234,0.2188972556306891,-1.8178871358473463,-1.8178871358473463,[0. 0. 0.],[0. 0. 0.]
235,0.22336605600908854,-1.797534623295102,-1.797534623295102,[0. 0. 0.],[0. 0. 0.]
238,0.0,-2.0848836870347114,1.0,[0. 0. 0.],[0. 0. 0.]
239,0.17343282530668722,-1.732565319290823,-1.732565319290823,[0. 0. 0.],[0. 0. 0.]
241,0.22724024006131402,-1.774011168400889,-1.774011168400889,[0. 0. 0.],[0. 0. 0.]
244,0.1764062420185662,-1.699146051335852,-1.699146051335852,[0. 0. 0.],[0. 0. 0.]
248,0.0,-2.13903166965093,1.0,[0. 0. 0.],[0. 0. 0.]
751,0.04289908612837428,-5.693538379625185,-7.209873854293064,[ 0.36130029  0.37584252 -0.79791605],[ 0.36130029  0.37584252 -0.79791605]
765,0.07340892353286185,-5.043488330812393,-6.645206185009876,[ 0.39637981 -0.07198956 -0.36409968],[ 0.39637981 -0.07198956 -0.36409968]
257,0.0,-2.0383739623998998,1.0,[0. 0. 0.],[0. 0. 0.]
258,0.2643431346116523,-2.0281723636871485,-2.0281723636871485,[0. 0. 0.],[0. 0. 0.]
263,0.06473995474010355,-4.107283219073068,-4.107283219073068,[0. 0. 0.],[0. 0. 0.]
267,0.20934351896289027,-2.2719761369280005,-2.2719761369280005,[0. 0. 0.],[0. 0. 0.]
279,0.0,-4.146942339011909,1.0,[0. 0. 0.],[0. 0. 0.]
992,0.03382460928951724,-4.786159698128211,-6.355729068521718,[ 0.382584   -0.20440955  0.        ],[ 0.382584   -0.20440955  0.        ]
1042,0.13534110607839295,-2.4847256289023365,-3.04881896836959,[-0.009242  -0.7411265  0.       ],[-0.009242  -0.7411265  0.       ]
287,0.0,-2.8010718992579,1.0,[0. 0. 0.],[0. 0. 0.]
288,0.1572770403343878,-1.8233765814114553,-1.8233765814114553,[0. 0. 0.],[0. 0. 0.]
290,0.16101649965573958,-1.7847905198225902,-1.7847905198225902,[0. 0. 0.],[0. 0. 0.]
291,0.0,-2.2530760360246793,1.0,[0. 0. 0.],[0. 0. 0.]
293,0.22821462938857864,-1.768388273629022,-1.768388273629022,[0. 0. 0.],[0. 0. 0.]
295,0.0,-2.0788822178282915,1.0,[0. 0. 0.],[0. 0. 0.]
1091,0.033047720360000095,-5.210223433099435,-6.689025642363127,[ 0.34680382 -0.4439829   0.        ],[ 0.34680382 -0.4439829   0.        ]
303,0.0,-1.9226373309590699,1.0,[0. 0. 0.],[0. 0. 0.]
306,0.04795901868169958,-3.2107593265484256,-3.2107593265484256,[0. 0. 0.],[0. 0. 0.]
1,0.09237920884949793,-5.190641676206628,-6.800048178191042,[-0.79998744 -0.37431019 -0.11266791],[-0.79998744 -0.37431019 -0.11266791]
311,0.0,-1.927491007143876,1.0,[0. 0. 0.],[0. 0. 0.]
316,0.10216799692185713,-4.084000557436166,-4.084000557436166,[0. 0. 0.],[0. 0. 0.]
23,0.0,-2.757871027062504,1.0,[-0.2956822  -0.5673911  -0.53662802],[-0.2956822  -0.5673911  -0.53662802]
324,0.056208660451391085,-4.692596143136997,-4.692596143136997,[0. 0. 0.],[0. 0. 0.]
325,0.18359780029383233,-2.4332687198344827,-2.4332687198344827,[0. 0. 0.],[0. 0. 0.]
106,0.0,-5.346148413926899,1.0,[-0.75964262 -0.73470379 -0.79390855],[-0.75964262 -0.73470379 -0.79390855]
327,0.20601122567519323,-1.8903947637983078,-1.8903947637983078,[0. 0. 0.],[0. 0. 0.]
328,0.0,-3.9057010580711466,1.0,[0. 0. 0.],[0. 0. 0.]
330,0.12780205134967323,-2.081254055720557,-2.081254055720557,[0. 0. 0.],[0. 0. 0.]
339,0.22688603274223412,-1.777750203963773,-1.777750203963773,[0. 0. 0.],[0. 0. 0.]
342,0.0,-2.0449250381348265,1.0,[0. 0. 0.],[0. 0. 0.]
343,0.22703054673451142,-1.7728737297262365,-1.7728737297262365,[0. 0. 0.],[0. 0. 0.]
350,0.0,-1.7921332539995862,1.0,[0. 0. 0.],[0. 0. 0.]
352,0.25966061009877095,-1.9991544799082817,-1.9991544799082817,[0. 0. 0.],[0. 0. 0.]
353,0.2825125418304663,-1.7912539946551114,-1.7912539946551114,[0. 0. 0.],[0. 0. 0.]
355,0.24127106373997007,-1.9020214872959236,-1.9020214872959236,[0. 0. 0.],[0. 0. 0.]
356,0.0,-4.1150576214559,1.0,[0. 0. 0.],[0. 0. 0.]
200,0.10242438515748604,-4.940593024260367,-6.54348471104114,[-0.79747891 -0.49667756 -0.73923477],[-0.79747891 -0.49667756 -0.73923477]
221,0.0,-3.0834325848954642,1.0,[-0.5673911  -0.53662802 -0.3162866 ],[-0.5673911  -0.53662802 -0.3162866 ]
365,0.24218333249170199,-2.144039424868624,-2.144039424868624,[0. 0. 0.],[0. 0. 0.]
366,0.08503900669698579,-3.8315473811034915,-3.8315473811034915,[0. 0. 0.],[0. 0. 0.]
368,0.2589891139080905,-1.9391789670166852,-1.9391789670166852,[0. 0. 0.],[0. 0. 0.]
276,0.0,-2.714682272833453,1.0,[-0.27233053 -0.47147539 -0.79917765],[-0.27233053 -0.47147539 -0.79917765]
373,0.0,-1.9949118315135617,1.0,[0. 0. 0.],[0. 0. 0.]
374,0.215702728963229,-2.129582553392627,-2.129582553392627,[0. 0. 0.],[0. 0. 0.]
301,0.3174712521321473,-3.1421526951019323,-4.568538448098098,[-0.73470379 -0.79390855 -0.72803855],[-0.73470379 -0.79390855 -0.72803855]
377,0.0,-4.994617958863472,1.0,[0. 0. 0.],[0. 0. 0.]
378,0.21079656988029705,-1.8687039751570702,-1.8687039751570702,[0. 0. 0.],[0. 0. 0.]
379,0.20873158299346173,-1.8741051181106474,-1.8741051181106474,[0. 0. 0.],[0. 0. 0.]
380,0.0,-3.916868927736746,1.0,[0. 0. 0.],[0. 0. 0.]
1149,0.0,-2.4966092176756725,1.0,[-0.01520745 -0.78732666  0.        ],[-0.01520745 -0.78732666  0.        ]
384,0.018956901708015193,-2.9512002990664277,-2.9512002990664277,[0. 0. 0.],[0. 0. 0.]
387,0.0,-2.267075493700483,1.0,[0. 0. 0.],[0. 0. 0.]
389,0.0,-2.76556438934579,1.0,[0. 0. 0.],[0. 0. 0.]
400,0.27397797944161617,-1.8202275343906098,-1.8202275343906098,[0. 0. 0.],[0. 0. 0.]
401,0.009973019710566407,-5.9854320226482125,-5.9854320226482125,[0. 0. 0.],[0. 0. 0.]
402,0.0,-4.41564237485054,1.0,[0. 0. 0.],[0. 0. 0.]
403,0.0,-1.8989741297775642,1.0,[0. 0. 0.],[0. 0. 0.]
406,0.0,-1.8115268670642677,1.0,[0. 0. 0.],[0. 0. 0.]
407,0.05543122890207173,-4.520301015699037,-4.520301015699037,[0. 0. 0.],[0. 0. 0.]
408,0.0,-1.7655768404444372,1.0,[0. 0. 0.],[0. 0. 0.]
412,0.27106994159752656,-1.8681134322827602,-1.8681134322827602,[0. 0. 0.],[0. 0. 0.]
414,0.0,-2.0497326347086013,1.0,[0. 0. 0.],[0. 0. 0.]
415,0.0,-4.225630879250206,1.0,[0. 0. 0.],[0. 0. 0.]
422,0.0,-1.9771035380722253,1.0,[0. 0. 0.],[0. 0. 0.]
423,0.01683686730531929,-5.849702783794027,-5.849702783794027,[0. 0. 0.],[0. 0. 0.]
424,0.011911958968511839,-3.7981992535612523,-3.7981992535612523,[0. 0. 0.],[0. 0. 0.]
425,0.0,-1.9177372988127543,1.0,[0. 0. 0.],[0. 0. 0.]
427,0.0,-4.049949704100204,1.0,[0. 0. 0.],[0. 0. 0.]
433,0.21736757395466105,-1.8257477003307727,-1.8257477003307727,[0. 0. 0.],[0. 0. 0.]
436,0.21836090085664384,-1.8158554973164776,-1.8158554973164776,[0. 0. 0.],[0. 0. 0.]
438,0.0514214468825817,-4.032071044241877,-4.032071044241877,[0. 0. 0.],[0. 0. 0.]
439,0.0,-2.101517801995939,1.0,[0. 0. 0.],[0. 0. 0.]
441,0.0,-2.4576296337036885,1.0,[0. 0. 0.],[0. 0. 0.]
442,0.04187072668070952,-4.28870475074364,-4.28870475074364,[0. 0. 0.],[0. 0. 0.]
444,0.02498912064806085,-3.542715768182011,-3.542715768182011,[0. 0. 0.],[0. 0. 0.]
445,0.22845014422370594,-1.766398262733915,-1.766398262733915,[0. 0. 0.],[0. 0. 0.]
449,0.2281197999995487,-1.7672647489201099,-1.7672647489201099,[0. 0. 0.],[0. 0. 0.]
456,0.23788717009940735,-2.0960526328668094,-2.0960526328668094,[0. 0. 0.],[0. 0. 0.]
457,0.0,-1.898122256751628,1.0,[0. 0. 0.],[0. 0. 0.]
462,0.24831091292283036,-2.1067489971128777,-2.1067489971128777,[0. 0. 0.],[0. 0. 0.]
463,0.22173397737021242,-2.201571363535745,-2.201571363535745,[0. 0. 0.],[0. 0. 0.]
470,0.2247658963037654,-2.2376139578565066,-2.2376139578565066,[0. 0. 0.],[0. 0. 0.]
471,0.0,-2.0300847804029125,1.0,[0. 0. 0.],[0. 0. 0.]
473,0.0,-1.9940038847676194,1.0,[0. 0. 0.],[0. 0. 0.]
474,0.0,-5.045299693466042,1.0,[0. 0. 0.],[0. 0. 0.]
477,0.0,-4.155163574337578,1.0,[0. 0. 0.],[0. 0. 0.]
478,0.010354202818158003,-5.713692477676408,-5.713692477676408,[0. 0. 0.],[0. 0. 0.]
1396,0.055579909494833706,-4.787598782661999,-6.357988640175002,[ 0.38292313 -0.79905211  0.        ],[ 0.38292313 -0.79905211  0.        ]
492,0.020809197077712723,-5.066682815045039,-5.066682815045039,[0. 0. 0.],[0. 0. 0.]
493,0.031872349570106984,-3.1229669658917505,-3.1229669658917505,[0. 0. 0.],[0. 0. 0.]
494,0.15156795101184606,-1.8455262260235958,-1.8455262260235958,[0. 0. 0.],[0. 0. 0.]
496,0.03290755349368805,-4.277677906445628,-4.277677906445628,[0. 0. 0.],[0. 0. 0.]
497,0.22745601850964128,-1.7697540159119542,-1.7697540159119542,[0. 0. 0.],[0. 0. 0.]
499,0.2281790714601126,-1.7670817339361085,-1.7670817339361085,[0. 0. 0.],[0. 0. 0.]
500,0.10741574137783469,-4.002676309423404,-4.002676309423404,[0. 0. 0.],[0. 0. 0.]
503,0.04987226201598288,-3.8889441765608517,-3.8889441765608517,[0. 0. 0.],[0. 0. 0.]
553,0.0,-2.242418121721264,1.0,[-0.14508056 -0.61227604 -0.74167302],[-0.14508056 -0.61227604 -0.74167302]
507,0.2432346681501056,-2.0872901676246545,-2.0872901676246545,[0. 0. 0.],[0. 0. 0.]
508,0.27345142607567013,-2.0019185145414244,-2.0019185145414244,[0. 0. 0.],[0. 0. 0.]
572,0.0,-2.3184219851164336,1.0,[-0.13510982 -0.79703574 -0.26466463],[-0.13510982 -0.79703574 -0.26466463]
510,0.2172778245850005,-2.02833481349763,-2.02833481349763,[0. 0. 0.],[0. 0. 0.]
574,0.0,-2.7758837554123694,1.0,[-0.3162866  -0.58054118 -0.30666719],[-0.3162866  -0.58054118 -0.30666719]
519,0.0,-1.8418710822978035,1.0,[0. 0. 0.],[0. 0. 0.]
1448,0.0,-2.9187546603679424,1.0,[ 0.312696   -0.17454893  0.        ],[ 0.312696   -0.17454893  0.        ]
1488,0.03758225160052892,-5.15020719238187,-6.560709752238195,[ 0.32090211 -0.78557862  0.        ],[ 0.32090211 -0.78557862  0.        ]
531,0.0,-4.7106507959554635,1.0,[0. 0. 0.],[0. 0. 0.]
535,0.0,-4.443995854310355,1.0,[0. 0. 0.],[0. 0. 0.]
1698,0.0,-2.344837258120495,1.0,[-0.09389769 -0.72126266  0.        ],[-0.09389769 -0.72126266  0.        ]
538,0.22545579547871025,-1.7839139776868462,-1.7839139776868462,[0. 0. 0.],[0. 0. 0.]
539,0.0,-2.576909169667329,1.0,[0. 0. 0.],[0. 0. 0.]
540,0.0,-2.1689151861872222,1.0,[0. 0. 0.],[0. 0. 0.]
541,0.0,-2.5847694019315903,1.0,[0. 0. 0.],[0. 0. 0.]
542,0.0,-2.4052201782771725,1.0,[0. 0. 0.],[0. 0. 0.]
545,0.0,-2.6756203948896005,1.0,[0. 0. 0.],[0. 0. 0.]
546,0.0,-2.0224616450624104,1.0,[0. 0. 0.],[0. 0. 0.]
547,0.0,-2.529581368104448,1.0,[0. 0. 0.],[0. 0. 0.]
549,0.22859994878810838,-1.7655586481625674,-1.7655586481625674,[0. 0. 0.],[0. 0. 0.]
552,0.27947186958546144,-1.9443027487253148,-1.9443027487253148,[0. 0. 0.],[0. 0. 0.]
751,0.04289908612837428,-5.693538379625185,-7.209873854293064,[-0.7664212  -0.77938749  0.        ],[-0.7664212  -0.77938749  0.        ]
554,0.26669585671082935,-1.9925567692761676,-1.9925567692761676,[0. 0. 0.],[0. 0. 0.]
556,0.04485048759939875,-4.47106499961914,-4.47106499961914,[0. 0. 0.],[0. 0. 0.]
765,0.07340892353286185,-5.043488330812393,-6.645206185009876,[-0.79703574 -0.26466463  0.        ],[-0.79703574 -0.26466463  0.        ]
559,0.058696241071178504,-4.444850913651548,-4.444850913651548,[0. 0. 0.],[0. 0. 0.]
560,0.0,-1.8611424014195554,1.0,[0. 0. 0.],[0. 0. 0.]
562,0.07103940722280892,-3.7279288517478726,-3.7279288517478726,[0. 0. 0.],[0. 0. 0.]
566,0.23378419818388782,-2.0323887887153025,-2.0323887887153025,[0. 0. 0.],[0. 0. 0.]
569,0.0,-1.8413395855525727,1.0,[0. 0. 0.],[0. 0. 0.]
570,0.0,-2.1502656393657795,1.0,[0. 0. 0.],[0. 0. 0.]
576,0.1187895432632102,-2.2309244184879464,-2.2309244184879464,[0. 0. 0.],[0. 0. 0.]
577,0.04562178657373799,-4.303248976904271,-4.303248976904271,[0. 0. 0.],[0. 0. 0.]
578,0.0406748951211615,-4.349660094084385,-4.349660094084385,[0. 0. 0.],[0. 0. 0.]
580,0.11859316284716875,-2.1774946142751954,-2.1774946142751954,[0. 0. 0.],[0. 0. 0.]
29,0.034432865714981796,-5.620904871557587,-7.168003201475205,[-0.7772782  -0.21479435  0.        ],[-0.7772782  -0.21479435  0.        ]
583,0.21767217228853392,-1.824438730489502,-1.824438730489502,[0. 0. 0.],[0. 0. 0.]
79,0.0,-6.31422743643874,1.0,[-0.74779852 -0.76687132  0.        ],[-0.74779852 -0.76687132  0.        ]
89,0.026047058748010332,-5.184879807154306,-6.709942655573634,[-0.76949455  0.          0.        ],[-0.76949455  0.          0.        ]
591,0.22150335394485227,-1.796355330127636,-1.796355330127636,[0. 0. 0.],[0. 0. 0.]
593,0.22770721109173586,-1.7703323437733807,-1.7703323437733807,[0. 0. 0.],[0. 0. 0.]
595,0.0,-2.6823578659955296,1.0,[0. 0. 0.],[0. 0. 0.]
597,0.0,-4.711151960370293,1.0,[0. 0. 0.],[0. 0. 0.]
598,0.2273136805027431,-1.770359718434903,-1.770359718434903,[0. 0. 0.],[0. 0. 0.]
600,0.0,-1.8526505805707025,1.0,[0. 0. 0.],[0. 0. 0.]
601,0.05190779718426423,-4.765888781812727,-4.765888781812727,[0. 0. 0.],[0. 0. 0.]
602,0.2400093245851418,-1.9559003057983082,-1.9559003057983082,[0. 0. 0.],[0. 0. 0.]
606,0.0,-1.850505242283767,1.0,[0. 0. 0.],[0. 0. 0.]
608,0.0,-4.60162967058121,1.0,[0. 0. 0.],[0. 0. 0.]
1,0.09237920884949793,-5.190641676206628,-6.800048178191042,[0. 0. 0.],[0. 0. 0.]
610,0.0,-1.9359248858742377,1.0,[0. 0. 0.],[0. 0. 0.]
612,0.0,-1.981950723250829,1.0,[0. 0. 0.],[0. 0. 0.]
614,0.2555015770806042,-1.966273332134127,-1.966273332134127,[0. 0. 0.],[0. 0. 0.]
616,0.1991857698105301,-2.160709990922159,-2.160709990922159,[0. 0. 0.],[0. 0. 0.]
23,0.0,-2.757871027062504,1.0,[0. 0. 0.],[0. 0. 0.]
620,0.18866608294704756,-2.3821926781166396,-2.3821926781166396,[0. 0. 0.],[0. 0. 0.]
622,0.0,-2.16012562848601,1.0,[0. 0. 0.],[0. 0. 0.]
