pixel_index,color,log_p_z,log_p_z_ref,joint_score,joint_score_ref
823,0.0,-5.2654344616702,1.0,[ 0.39854152 -0.77807173  0.        ],[ 0.39854152 -0.77807173  0.        ]
120,0.20079986320034943,-2.3303438409929598,-2.3303438409929598,[0. 0. 0.],[0. 0. 0.]
121,0.19319485643790416,-2.369050688401701,-2.369050688401701,[0. 0. 0.],[0. 0. 0.]
123,0.20424140843895922,-2.120988050417511,-2.120988050417511,[0. 0. 0.],[0. 0. 0.]
125,0.19506686791803868,-2.3850456353086407,-2.3850456353086407,[0. 0. 0.],[0. 0. 0.]
127,0.19757419132842294,-1.9281892159299154,-1.9281892159299154,[0. 0. 0.],[0. 0. 0.]
130,0.20889143242705016,-1.8705795888685302,-1.8705795888685302,[0. 0. 0.],[0. 0. 0.]
131,0.042488591050487634,-3.8694979799142715,-3.8694979799142715,[0. 0. 0.],[0. 0. 0.]
132,0.20642021839002128,-1.8750325187897554,-1.8750325187897554,[0. 0. 0.],[0. 0. 0.]
133,0.060253149822024524,-3.873902946360674,-3.873902946360674,[0. 0. 0.],[0. 0. 0.]
134,0.13560580881981918,-1.9463381753429563,-1.9463381753429563,[0. 0. 0.],[0. 0. 0.]
137,0.0,-3.9070658026461276,1.0,[0. 0. 0.],[0. 0. 0.]
496,0.15527391736713456,-2.0814350173562963,-2.2826725860323096,[-0.11574875  0.         -0.14898562],[-0.11574875  0.         -0.14898562]
141,0.174015358059168,-1.7037138698549144,-1.7037138698549144,[0. 0. 0.],[0. 0. 0.]
142,0.225923435993798,-1.7788987976581279,-1.7788987976581279,[0. 0. 0.],[0. 0. 0.]
499,0.0,-5.206522467173925,1.0,[ 0.25907518  0.         -0.66887869],[ 0.25907518  0.         -0.66887869]
146,0.020610154718265904,-3.826517330628665,-3.826517330628665,[0. 0. 0.],[0. 0. 0.]
148,0.0,-3.031969606148987,1.0,[0. 0. 0.],[0. 0. 0.]
149,0.04020331774890321,-3.5131026688020235,-3.5131026688020235,[0. 0. 0.],[0. 0. 0.]
153,0.09112294396448349,-3.7626268481498517,-3.7626268481498517,[0. 0. 0.],[0. 0. 0.]
157,0.0,-1.8545473783356008,1.0,[0. 0. 0.],[0. 0. 0.]
158,0.0,-1.9280227989446739,1.0,[0. 0. 0.],[0. 0. 0.]
159,0.0,-1.9268015974417638,1.0,[0. 0. 0.],[0. 0. 0.]
160,0.05170135257380091,-4.082082874740723,-4.082082874740723,[0. 0. 0.],[0. 0. 0.]
1057,0.11420306313675868,-4.7327749604353695,-5.699772456779846,[ 0.15121027 -0.5304846   0.        ],[ 0.15121027 -0.5304846   0.        ]
162,0.0,-1.7799629454792905,1.0,[0. 0. 0.],[0. 0. 0.]
166,0.0,-1.8573612405714612,1.0,[0. 0. 0.],[0. 0. 0.]
168,0.0,-2.0705689906260316,1.0,[0. 0. 0.],[0. 0. 0.]
1060,0.27955766405596805,-2.996036070346534,-3.9599181754603787,[ 0.14997929 -0.40561009  0.        ],[ 0.14997929 -0.40561009  0.        ]
172,0.0,-4.65288172279731,1.0,[0. 0. 0.],[0. 0. 0.]
174,0.21207208321562546,-2.308693147176785,-2.308693147176785,[0. 0. 0.],[0. 0. 0.]
175,0.032984031809329795,-5.231442817955006,-5.231442817955006,[0. 0. 0.],[0. 0. 0.]
178,0.0678761164200568,-3.734015027526397,-3.734015027526397,[0. 0. 0.],[0. 0. 0.]
179,0.20620566933750872,-1.883539953926497,-1.883539953926497,[0. 0. 0.],[0. 0. 0.]
181,0.20637652521080874,-1.8782067677867154,-1.8782067677867154,[0. 0. 0.],[0. 0. 0.]
184,0.21683356635258633,-1.8256054999200626,-1.8256054999200626,[0. 0. 0.],[0. 0. 0.]
186,0.0,-4.001342271492749,1.0,[0. 0. 0.],[0. 0. 0.]
191,0.020756610995938198,-4.229289088869362,-4.229289088869362,[0. 0. 0.],[0. 0. 0.]
192,0.04105721150781837,-3.7950979047555577,-3.7950979047555577,[0. 0. 0.],[0. 0. 0.]
836,0.0,-6.055396823573073,1.0,[ 0.23321569  0.         -0.64274769],[ 0.23321569  0.         -0.64274769]
196,0.22876493597543415,-1.7658878685834207,-1.7658878685834207,[0. 0. 0.],[0. 0. 0.]
197,0.0,-2.1440938508487695,1.0,[0. 0. 0.],[0. 0. 0.]
202,0.0,-1.7125245665596822,1.0,[0. 0. 0.],[0. 0. 0.]
203,0.0,-1.855239852213498,1.0,[0. 0. 0.],[0. 0. 0.]
206,0.0,-1.8473503514083578,1.0,[0. 0. 0.],[0. 0. 0.]
207,0.0,-1.7172822376896841,1.0,[0. 0. 0.],[0. 0. 0.]
208,0.07645028731557744,-4.278994075269132,-4.278994075269132,[0. 0. 0.],[0. 0. 0.]
209,0.0,-4.104120997881437,1.0,[0. 0. 0.],[0. 0. 0.]
210,0.0,-4.217579155237729,1.0,[0. 0. 0.],[0. 0. 0.]
212,0.0,-1.8369390750558616,1.0,[0. 0. 0.],[0. 0. 0.]
213,0.0,-1.8455262751949144,1.0,[0. 0. 0.],[0. 0. 0.]
214,0.0,-1.8597473416268846,1.0,[0. 0. 0.],[0. 0. 0.]
215,0.0,-1.8398167365434783,1.0,[0. 0. 0.],[0. 0. 0.]
221,0.0,-4.565698127680879,1.0,[0. 0. 0.],[0. 0. 0.]
109,0.09247583971229181,-5.200792968298642,-6.80653645987172,[-0.79856426  0.          0.38964331],[-0.79856426  0.          0.38964331]
224,0.04647277880489844,-4.195349597202922,-4.195349597202922,[0. 0. 0.],[0. 0. 0.]
225,0.03349899102435865,-4.473296705864678,-4.473296705864678,[0. 0. 0.],[0. 0. 0.]
227,0.0,-2.560256722886431,1.0,[0. 0. 0.],[0. 0. 0.]
231,0.21136851673871074,-1.8550982826910059,-1.8550982826910059,[0. 0. 0.],[0. 0. 0.]
232,0.2106824044231984,-1.8549533534776173,-1.8549533534776173,[0. 0. 0.],[0. 0. 0.]
237,0.0727189434163346,-3.890254230469327,-3.890254230469327,[0. 0. 0.],[0. 0. 0.]
238,0.2249725303022341,-1.7857323909101894,-1.7857323909101894,[0. 0. 0.],[0. 0. 0.]
239,0.06562997685198745,-3.9736301230492925,-3.9736301230492925,[0. 0. 0.],[0. 0. 0.]
241,0.0,-3.849831079384494,1.0,[0. 0. 0.],[0. 0. 0.]
242,0.1751293836555567,-1.7115570273882683,-1.7115570273882683,[0. 0. 0.],[0. 0. 0.]
879,0.0,-3.5250291676404064,1.0,[ 0.14497668  0.         -0.54917236],[ 0.14497668  0.         -0.54917236]
244,0.1692026219516865,-1.7254954140387528,-1.7254954140387528,[0. 0. 0.],[0. 0. 0.]
245,0.17136557923307766,-1.7222435135522427,-1.7222435135522427,[0. 0. 0.],[0. 0. 0.]
246,0.22875367632847424,-1.7655774331842429,-1.7655774331842429,[0. 0. 0.],[0. 0. 0.]
247,0.017880484099311197,-2.939743434003705,-2.939743434003705,[0. 0. 0.],[0. 0. 0.]
250,0.27116913981799645,-1.955041577945009,-1.955041577945009,[0. 0. 0.],[0. 0. 0.]
253,0.0,-1.737454768845794,1.0,[0. 0. 0.],[0. 0. 0.]
254,0.27325350100590695,-1.9756484814838289,-1.9756484814838289,[0. 0. 0.],[0. 0. 0.]
255,0.2586620353778354,-1.831427716174658,-1.831427716174658,[0. 0. 0.],[0. 0. 0.]
256,0.0,-1.8432812478361602,1.0,[0. 0. 0.],[0. 0. 0.]
260,0.26784007637936585,-1.8330591803656786,-1.8330591803656786,[0. 0. 0.],[0. 0. 0.]
116,0.0,-2.5887887214970724,1.0,[-0.23027332  0.          0.39823182],[-0.23027332  0.          0.39823182]
262,0.0,-1.8710158688944076,1.0,[0. 0. 0.],[0. 0. 0.]
266,0.2546159842362585,-1.9252394254919365,-1.9252394254919365,[0. 0. 0.],[0. 0. 0.]
161,0.0,-6.121520299855803,1.0,[-0.64200813  0.         -0.08963545],[-0.64200813  0.         -0.08963545]
278,0.0761259313768321,-3.819955505822282,-3.819955505822282,[0. 0. 0.],[0. 0. 0.]
932,0.0,-3.1478566368248995,1.0,[ 0.03399441  0.         -0.41884978],[ 0.03399441  0.         -0.41884978]
281,0.1682531199940946,-1.852791181412902,-1.852791181412902,[0. 0. 0.],[0. 0. 0.]
282,0.14673100943036604,-1.942830094699591,-1.942830094699591,[0. 0. 0.],[0. 0. 0.]
283,0.049524399317723136,-4.270782347598166,-4.270782347598166,[0. 0. 0.],[0. 0. 0.]
286,0.22263853458075583,-1.7991663539918816,-1.7991663539918816,[0. 0. 0.],[0. 0. 0.]
288,0.0,-3.3289423850574815,1.0,[0. 0. 0.],[0. 0. 0.]
1094,0.0,-2.744970882852534,1.0,[ 0.10448139  0.         -0.5036024 ],[ 0.10448139  0.         -0.5036024 ]
295,0.0,-4.266590816778583,1.0,[0. 0. 0.],[0. 0. 0.]
296,0.0,-5.060692366288485,1.0,[0. 0. 0.],[0. 0. 0.]
305,0.03750865092817833,-3.908698418115196,-3.908698418115196,[0. 0. 0.],[0. 0. 0.]
306,0.25080616193405003,-2.054591713400825,-2.054591713400825,[0. 0. 0.],[0. 0. 0.]
309,0.06869144063776382,-3.9313894226747914,-3.9313894226747914,[0. 0. 0.],[0. 0. 0.]
310,0.05536643972547588,-3.682476931672232,-3.682476931672232,[0. 0. 0.],[0. 0. 0.]
311,0.2471542823913168,-2.09953987021832,-2.09953987021832,[0. 0. 0.],[0. 0. 0.]
312,0.0,-1.8943319630557567,1.0,[0. 0. 0.],[0. 0. 0.]
276,0.0,-4.636662969092073,1.0,[-0.17460445  0.          0.3934386 ],[-0.17460445  0.          0.3934386 ]
452,0.0,-2.4148113416222157,1.0,[-0.19697106  0.          0.38789332],[-0.19697106  0.          0.38789332]
324,0.0,-1.9648574528149134,1.0,[0. 0. 0.],[0. 0. 0.]
326,0.0,-2.0226448279827984,1.0,[0. 0. 0.],[0. 0. 0.]
329,0.033746111555205745,-4.658313349393609,-4.658313349393609,[0. 0. 0.],[0. 0. 0.]
334,0.0,-3.0972969635159733,1.0,[0. 0. 0.],[0. 0. 0.]
335,0.04699152158763492,-4.275366786515379,-4.275366786515379,[0. 0. 0.],[0. 0. 0.]
339,0.0,-2.67418175149356,1.0,[0. 0. 0.],[0. 0. 0.]
1248,0.0,-2.454940280773764,1.0,[-0.03504798  0.         -0.32472646],[-0.03504798  0.         -0.32472646]
343,0.22852138478407402,-1.7672895366802175,-1.7672895366802175,[0. 0. 0.],[0. 0. 0.]
344,0.22888251402240645,-1.7652674848543832,-1.7652674848543832,[0. 0. 0.],[0. 0. 0.]
346,0.22706575037303278,-1.77167685405965,-1.77167685405965,[0. 0. 0.],[0. 0. 0.]
347,0.0,-2.0247637833461583,1.0,[0. 0. 0.],[0. 0. 0.]
348,0.0,-2.4353832228111476,1.0,[0. 0. 0.],[0. 0. 0.]
349,0.0,-4.8025064883699,1.0,[0. 0. 0.],[0. 0. 0.]
350,0.2728260549086121,-1.9469236567847943,-1.9469236567847943,[0. 0. 0.],[0. 0. 0.]
525,0.0,-2.933632167192297,1.0,[-0.43967229  0.          0.3455332 ],[-0.43967229  0.          0.3455332 ]
353,0.2863472279887504,-1.7880201677546532,-1.7880201677546532,[0. 0. 0.],[0. 0. 0.]
354,0.2754472727904762,-1.80881625212743,-1.80881625212743,[0. 0. 0.],[0. 0. 0.]
355,0.24427342516405032,-2.067416018241596,-2.067416018241596,[0. 0. 0.],[0. 0. 0.]
356,0.2788369165272206,-1.9703008055683418,-1.9703008055683418,[0. 0. 0.],[0. 0. 0.]
357,0.27501283582358826,-1.9899510706794352,-1.9899510706794352,[0. 0. 0.],[0. 0. 0.]
358,0.25522032816489265,-2.052802967660232,-2.052802967660232,[0. 0. 0.],[0. 0. 0.]
365,0.008044493760773293,-3.7248743682849446,-3.7248743682849446,[0. 0. 0.],[0. 0. 0.]
564,0.0,-2.425450447178881,1.0,[-0.18871448  0.          0.20317321],[-0.18871448  0.          0.20317321]
371,0.0,-3.90077811134066,1.0,[0. 0. 0.],[0. 0. 0.]
372,0.19925552130846466,-2.3465960236829657,-2.3465960236829657,[0. 0. 0.],[0. 0. 0.]
374,0.18288641165602165,-2.429252731917979,-2.429252731917979,[0. 0. 0.],[0. 0. 0.]
375,0.17363616204950014,-2.479794116015248,-2.479794116015248,[0. 0. 0.],[0. 0. 0.]
376,0.17862574649141869,-2.466737011723433,-2.466737011723433,[0. 0. 0.],[0. 0. 0.]
1347,0.0,-2.909594267269595,1.0,[ 0.30611247  0.         -0.71496591],[ 0.30611247  0.         -0.71496591]
381,0.033132521269906685,-3.972356542302019,-3.972356542302019,[0. 0. 0.],[0. 0. 0.]
382,0.0,-3.4619992272040157,1.0,[0. 0. 0.],[0. 0. 0.]
1349,0.0,-2.9126462050092536,1.0,[ 0.31514949  0.         -0.72359914],[ 0.31514949  0.         -0.72359914]
387,0.0,-4.019974768632716,1.0,[0. 0. 0.],[0. 0. 0.]
388,0.15773587709210368,-1.8354371026194731,-1.8354371026194731,[0. 0. 0.],[0. 0. 0.]
389,0.0,-2.4049893372033386,1.0,[0. 0. 0.],[0. 0. 0.]
390,0.0,-2.269050481865075,1.0,[0. 0. 0.],[0. 0. 0.]
1396,0.023016423948308357,-4.737304786316525,-6.238015387727581,[ 0.35523137  0.         -0.76092475],[ 0.35523137  0.         -0.76092475]
397,0.0,-4.041767449074281,1.0,[0. 0. 0.],[0. 0. 0.]
400,0.29028906427065015,-1.900776802973562,-1.900776802973562,[0. 0. 0.],[0. 0. 0.]
751,0.11552230350065927,-4.9294626299784925,-6.478799250279482,[-0.77807173  0.          0.05067601],[-0.77807173  0.          0.05067601]
403,0.27335744088173874,-1.8246132107916408,-1.8246132107916408,[0. 0. 0.],[0. 0. 0.]
404,0.0,-1.8626605562121674,1.0,[0. 0. 0.],[0. 0. 0.]
823,0.0,-5.2654344616702,1.0,[-0.79881787  0.         -0.10631901],[-0.79881787  0.         -0.10631901]
407,0.24888170960540656,-2.065231961256272,-2.065231961256272,[0. 0. 0.],[0. 0. 0.]
408,0.278241570911274,-1.830489337871848,-1.830489337871848,[0. 0. 0.],[0. 0. 0.]
410,0.24957031535640897,-1.9160926648901102,-1.9160926648901102,[0. 0. 0.],[0. 0. 0.]
412,0.0,-4.06158487975066,1.0,[0. 0. 0.],[0. 0. 0.]
415,0.04008373126193857,-4.184307529178369,-4.184307529178369,[0. 0. 0.],[0. 0. 0.]
419,0.2163311402002673,-2.26141518404158,-2.26141518404158,[0. 0. 0.],[0. 0. 0.]
420,0.0,-1.9820023743389554,1.0,[0. 0. 0.],[0. 0. 0.]
423,0.21394180847420396,-2.298638630072667,-2.298638630072667,[0. 0. 0.],[0. 0. 0.]
432,0.2081149146609028,-1.867528332861616,-1.867528332861616,[0. 0. 0.],[0. 0. 0.]
42,0.027957350505233666,-5.648949092593415,-7.1980982968681,[-0.77800526  0.37427516  0.        ],[-0.77800526  0.37427516  0.        ]
440,0.0,-4.151713910678102,1.0,[0. 0. 0.],[0. 0. 0.]
441,0.2271650381565494,-1.7742352779537822,-1.7742352779537822,[0. 0. 0.],[0. 0. 0.]
443,0.22885732028285985,-1.7656749839100117,-1.7656749839100117,[0. 0. 0.],[0. 0. 0.]
447,0.0,-3.7146197295095615,1.0,[0. 0. 0.],[0. 0. 0.]
448,0.0,-2.739060616626721,1.0,[0. 0. 0.],[0. 0. 0.]
449,0.0,-1.9375626819900114,1.0,[0. 0. 0.],[0. 0. 0.]
451,0.0,-4.402195485417298,1.0,[0. 0. 0.],[0. 0. 0.]
1057,0.11420306313675868,-4.7327749604353695,-5.699772456779846,[-0.55602565  0.          0.35385279],[-0.55602565  0.          0.35385279]
453,0.0,-1.7720745204803632,1.0,[0. 0. 0.],[0. 0. 0.]
457,0.03047846858303574,-4.3584642039283255,-4.3584642039283255,[0. 0. 0.],[0. 0. 0.]
459,0.25315876899375606,-2.0697866804766356,-2.0697866804766356,[0. 0. 0.],[0. 0. 0.]
460,0.2546221347008147,-2.0747106123889387,-2.0747106123889387,[0. 0. 0.],[0. 0. 0.]
1060,0.27955766405596805,-2.996036070346534,-3.9599181754603787,[-0.55467549  0.          0.15121027],[-0.55467549  0.          0.15121027]
464,0.10841438692100705,-3.996501471145841,-3.996501471145841,[0. 0. 0.],[0. 0. 0.]
465,0.23438997588759344,-2.174763650249091,-2.174763650249091,[0. 0. 0.],[0. 0. 0.]
468,0.10831362337520158,-3.999781331009542,-3.999781331009542,[0. 0. 0.],[0. 0. 0.]
472,0.01370368140748488,-5.675718303799002,-5.675718303799002,[0. 0. 0.],[0. 0. 0.]
473,0.22118281701425696,-2.1180952365184025,-2.1180952365184025,[0. 0. 0.],[0. 0. 0.]
476,0.0394238291933566,-4.390794886596913,-4.390794886596913,[0. 0. 0.],[0. 0. 0.]
478,0.11130061012669118,-2.2319327608184487,-2.2319327608184487,[0. 0. 0.],[0. 0. 0.]
243,0.0,-3.1876520493753624,1.0,[-0.64070723  0.2312195   0.        ],[-0.64070723  0.2312195   0.        ]
480,0.20109949648712225,-1.9035891156819427,-1.9035891156819427,[0. 0. 0.],[0. 0. 0.]
481,0.0,-2.3944645305316303,1.0,[0. 0. 0.],[0. 0. 0.]
487,0.01794602239691942,-5.285411629057001,-5.285411629057001,[0. 0. 0.],[0. 0. 0.]
490,0.0,-2.2952549770225295,1.0,[0. 0. 0.],[0. 0. 0.]
493,0.0,-2.0963458644001247,1.0,[0. 0. 0.],[0. 0. 0.]
495,0.1579274280739667,-1.8143567533020744,-1.8143567533020744,[0. 0. 0.],[0. 0. 0.]
497,0.01214681710330153,-5.670555085398201,-5.670555085398201,[0. 0. 0.],[0. 0. 0.]
498,0.16635353501381905,-1.7863901823121842,-1.7863901823121842,[0. 0. 0.],[0. 0. 0.]
500,0.0,-3.6927677377785884,1.0,[0. 0. 0.],[0. 0. 0.]
501,0.2796266695884296,-1.9394460270974971,-1.9394460270974971,[0. 0. 0.],[0. 0. 0.]
502,0.015399871139491761,-5.913342040385174,-5.913342040385174,[0. 0. 0.],[0. 0. 0.]
503,0.0,-1.8181122393656595,1.0,[0. 0. 0.],[0. 0. 0.]
507,0.26544394015151357,-2.0208031508314437,-2.0208031508314437,[0. 0. 0.],[0. 0. 0.]
509,0.0,-4.152765870418803,1.0,[0. 0. 0.],[0. 0. 0.]
510,0.22627325708352952,-2.162743940857046,-2.162743940857046,[0. 0. 0.],[0. 0. 0.]
512,0.2505858967101234,-1.9474679896141778,-1.9474679896141778,[0. 0. 0.],[0. 0. 0.]
516,0.23070500410209757,-2.1942859248318904,-2.1942859248318904,[0. 0. 0.],[0. 0. 0.]
517,0.0,-1.8545610185888481,1.0,[0. 0. 0.],[0. 0. 0.]
109,0.09247583971229181,-5.200792968298642,-6.80653645987172,[ 0.          0.37845332 -0.79136131],[ 0.          0.37845332 -0.79136131]
521,0.1797158462793372,-2.430341522069747,-2.430341522069747,[0. 0. 0.],[0. 0. 0.]
522,0.0,-5.5256981734809365,1.0,[0. 0. 0.],[0. 0. 0.]
523,0.2135034615258355,-2.150556426919597,-2.150556426919597,[0. 0. 0.],[0. 0. 0.]
528,0.031855982880188614,-4.635526661464324,-4.635526661464324,[0. 0. 0.],[0. 0. 0.]
444,0.0,-3.1117528124574507,1.0,[-0.75064402  0.34400793  0.        ],[-0.75064402  0.34400793  0.        ]
531,0.0,-3.8224588814117357,1.0,[0. 0. 0.],[0. 0. 0.]
484,0.03772018958546548,-5.361708032851375,-6.969292756005924,[-0.79927369  0.39910042  0.        ],[-0.79927369  0.39910042  0.        ]
496,0.15527391736713456,-2.0814350173562963,-2.2826725860323096,[-0.14898562 -0.11574875  0.        ],[-0.14898562 -0.11574875  0.        ]
539,0.0,-2.310798463791599,1.0,[0. 0. 0.],[0. 0. 0.]
542,0.1670669523649991,-1.8037019683297515,-1.8037019683297515,[0. 0. 0.],[0. 0. 0.]
543,0.2255810238158666,-1.778149618749778,-1.778149618749778,[0. 0. 0.],[0. 0. 0.]
545,0.0,-2.090090033998202,1.0,[0. 0. 0.],[0. 0. 0.]
547,0.0,-2.228598199668183,1.0,[0. 0. 0.],[0. 0. 0.]
548,0.22845922035461202,-1.765945990175456,-1.765945990175456,[0. 0. 0.],[0. 0. 0.]
550,0.24423726724762515,-1.933519210050774,-1.933519210050774,[0. 0. 0.],[0. 0. 0.]
551,0.0,-2.0177260464996065,1.0,[0. 0. 0.],[0. 0. 0.]
552,0.021083505124110998,-3.1850294666525967,-3.1850294666525967,[0. 0. 0.],[0. 0. 0.]
116,0.0,-2.5887887214970724,1.0,[ 0.          0.39851028 -0.79856426],[ 0.          0.39851028 -0.79856426]
556,0.0,-1.9278163245271958,1.0,[0. 0. 0.],[0. 0. 0.]
161,0.0,-6.121520299855803,1.0,[ 0.          0.29752557 -0.23027332],[ 0.          0.29752557 -0.23027332]
563,0.2265269425228131,-2.0417860092934443,-2.0417860092934443,[0. 0. 0.],[0. 0. 0.]
567,0.0,-2.0053743726500817,1.0,[0. 0. 0.],[0. 0. 0.]
575,0.0,-1.9471030353250944,1.0,[0. 0. 0.],[0. 0. 0.]
499,0.0,-5.206522467173925,1.0,[-0.66887869  0.25907518  0.        ],[-0.66887869  0.25907518  0.        ]
581,0.2183247333650157,-1.8270486398141565,-1.8270486398141565,[0. 0. 0.],[0. 0. 0.]
582,0.0,-3.994869828592728,1.0,[0. 0. 0.],[0. 0. 0.]
584,0.12546843472570374,-2.068616437190205,-2.068616437190205,[0. 0. 0.],[0. 0. 0.]
585,0.22103241067467727,-1.8071628121451424,-1.8071628121451424,[0. 0. 0.],[0. 0. 0.]
586,0.0,-2.314396608047139,1.0,[0. 0. 0.],[0. 0. 0.]
587,0.0,-2.4464194983080834,1.0,[0. 0. 0.],[0. 0. 0.]
