pixel_index,color,log_p_z,log_p_z_ref,joint_score_p,joint_score_ref_p,joint_score_nr,joint_score_ref_nr,joint_score_ni,joint_score_ref_ni
218,0.0,-3.4597096176260216,1.0,0.0,0.0,0.0,0.0,0.0,0.0
219,0.24013164022622227,-2.0659638930102906,-2.0659638930102906,0.0,0.0,0.0,0.0,0.0,0.0
221,0.03384369351897006,-4.503177844424744,-4.503177844424744,0.0,0.0,0.0,0.0,0.0,0.0
225,0.2016890866509809,-2.616238570530148,-2.6411383001168236,0.0,0.0,-0.013852344014773602,0.1686454970340355,1.3146594325425354,3.152031514593397
224,0.0,-1.850510378031129,1.0,0.0,0.0,0.0,0.0,0.0,0.0
226,0.0,-5.7636761541285875,1.0,0.0,0.0,0.09706937128997024,0.4981400247003987,0.945592727337221,2.1965339590946704
267,0.0,-2.6845895235330124,1.0,0.0,0.0,0.06443969602502723,0.4228122962530596,0.9393850585431139,2.1820628417378516
268,0.0,-2.8190805040363585,1.0,0.0,0.0,0.0894648965904153,0.4811384793617879,1.112387226737155,2.607339604058387
228,0.03931303951818234,-5.080700162753434,-5.080700162753434,0.0,0.0,0.0,0.0,0.0,0.0
229,0.1935706146630224,-2.3912553423788796,-2.3912553423788796,0.0,0.0,0.0,0.0,0.0,0.0
504,0.0,-2.0406091824152446,1.0,0.0,0.0,0.0,0.0,0.0,0.0
233,0.0,-4.7920469538516,1.0,0.0,0.0,0.0,0.0,0.0,0.0
234,0.0,-4.448038352484836,1.0,0.0,0.0,0.0,0.0,0.0,0.0
235,0.0,-2.262192527233442,1.0,0.0,0.0,0.0,0.0,0.0,0.0
236,0.0,-3.10508533587001,1.0,0.0,0.0,0.0,0.0,0.0,0.0
238,0.04026327538015418,-3.5632717122051254,-3.5632717122051254,0.0,0.0,0.0,0.0,0.0,0.0
241,0.0,-2.7312596567769765,1.0,0.0,0.0,0.0,0.0,0.0,0.0
242,0.14057978422714743,-2.0556485652247845,-2.0556485652247845,0.0,0.0,0.0,0.0,0.0,0.0
245,0.02151538881212526,-4.31019733162425,-4.31019733162425,0.0,0.0,0.0,0.0,0.0,0.0
645,0.0,-4.569477369066978,1.0,0.0,0.0,0.0,0.0,0.0,0.0
251,0.2532347516018677,-2.0491902001640687,-2.0491902001640687,0.0,0.0,0.0,0.0,0.0,0.0
508,0.0,-5.318166766508331,1.0,0.0,0.0,0.0,0.0,0.0,0.0
