pixel_index,color,log_p_z,log_p_z_ref,joint_score_p,joint_score_ref_p,joint_score_nr,joint_score_ref_nr,joint_score_ni,joint_score_ref_ni
138,0.20126027016570935,-1.9075904871644882,-1.9075904871644882,0.0,0.0,0.0,0.0,0.0,0.0
139,0.01771989146210137,-5.201275149721695,-5.201275149721695,0.0,0.0,0.0,0.0,0.0,0.0
144,0.03266369757743347,-4.520878445372015,-4.520878445372015,0.0,0.0,0.0,0.0,0.0,0.0
145,0.026614125600258286,-3.5863528648002343,-3.5863528648002343,0.0,0.0,0.0,0.0,0.0,0.0
147,0.016080078852183894,-3.8096204078440454,-6.874470567473553,0.0,0.0,2.9101396118213636e-16,2.917503837787901,0.6996696497659656,0.0
153,8.839340264735833e-05,-5.140211571212535,-8.147870581818793,0.0,0.0,-6.377130061043525e-16,2.812323835633998,0.44667839203417614,0.0
156,0.04011320255791161,-3.3604803897105793,-3.3604803897105793,0.0,0.0,0.0,0.0,0.0,0.0
157,0.0,-1.922940006083374,1.0,0.0,0.0,0.0,0.0,0.0,0.0
160,0.0,-3.5726639073887014,1.0,0.0,0.0,-6.176229039040597e-16,3.037384899673064,1.071268794620913,0.0
164,0.20957701489391523,-2.2571640868217355,-2.2571640868217355,0.0,0.0,0.0,0.0,0.0,0.0
167,0.04890806387942804,-3.6190925093792217,-6.823422114397435,0.0,0.0,-5.055483864244461e-16,3.1747951165477883,0.673836314659713,0.0
168,0.25273254996148187,-2.0185906868710237,-2.0185906868710237,0.0,0.0,0.0,0.0,0.0,0.0
170,0.0,-2.015719819517783,1.0,0.0,0.0,0.0,0.0,0.0,0.0
178,0.0,-2.0678341356153727,1.0,0.0,0.0,0.0,0.0,0.0,0.0
180,0.1663059113725796,-2.5179189543194456,-2.5179189543194456,0.0,0.0,0.0,0.0,0.0,0.0
182,0.1764342117052373,-2.3562388873674305,-2.3562388873674305,0.0,0.0,0.0,0.0,0.0,0.0
184,0.12780173493443722,-2.2006831452668463,-2.2006831452668463,0.0,0.0,0.0,0.0,0.0,0.0
186,0.0,-4.701646085126758,1.0,0.0,0.0,0.0,0.0,0.0,0.0
187,0.11777476865354011,-2.233195866028266,-2.233195866028266,0.0,0.0,0.0,0.0,0.0,0.0
191,0.0,-3.652609343580025,1.0,0.0,0.0,-1.4924213227343184e-15,2.3143665729413923,0.44852570226945865,0.0
192,0.052385558245097795,-3.520465286939306,-6.380057597694656,0.0,0.0,-2.583129781990984e-15,2.5490357038441993,0.5161019514795147,0.0
195,0.0,-2.284270096173767,1.0,0.0,0.0,0.0,0.0,0.0,0.0
196,0.09001005678873239,-3.650432873623883,-3.650432873623883,0.0,0.0,0.0,0.0,0.0,0.0
200,0.027104405391558586,-5.338312211810875,-5.338312211810875,0.0,0.0,0.0,0.0,0.0,0.0
201,0.0,-3.4386008792154037,1.0,0.0,0.0,0.0,0.0,0.0,0.0
205,0.24764502090133236,-2.085495050203834,-2.085495050203834,0.0,0.0,0.0,0.0,0.0,0.0
206,0.0,-4.111267924129508,1.0,0.0,0.0,0.0,0.0,0.0,0.0
208,0.24155341015749937,-2.0211113223370085,-2.0211113223370085,0.0,0.0,0.0,0.0,0.0,0.0
210,0.0,-1.9717852240422995,1.0,0.0,0.0,0.0,0.0,0.0,0.0
216,0.21263698448851603,-2.258078928805713,-2.258078928805713,0.0,0.0,0.0,0.0,0.0,0.0
217,0.0,-4.216347341054229,1.0,0.0,0.0,0.0,0.0,0.0,0.0
219,0.0,-5.097486598660323,1.0,0.0,0.0,0.0,0.0,0.0,0.0
220,0.0,-1.9429781265206647,1.0,0.0,0.0,0.0,0.0,0.0,0.0
222,0.2145269869559037,-2.2661654465481975,-2.9789386515592673,0.0,0.0,1.6160531725061923e-15,0.29513889911823876,0.08369745625715508,0.0
231,0.17440767277241068,-2.4872181993547358,-2.4872181993547358,0.0,0.0,0.0,0.0,0.0,0.0
250,0.0,-3.6992816546747025,1.0,0.0,0.0,-1.8280402471640533e-15,3.143917360165837,0.9700210856517915,0.0
233,0.0,-3.107866614211865,1.0,0.0,0.0,0.0,0.0,0.0,0.0
239,0.138867722949102,-2.0937978659362035,-2.0937978659362035,0.0,0.0,0.0,0.0,0.0,0.0
244,0.0,-4.984745833293948,1.0,0.0,0.0,0.0,0.0,0.0,0.0
245,0.05388158714326426,-3.4288154447218524,-6.566171712216124,0.0,0.0,-5.813580943473117e-16,3.052194573630237,0.8553812910340657,0.0
248,0.0,-4.133018674800334,1.0,0.0,0.0,0.0,0.0,0.0,0.0
251,0.21693682382793072,-2.0887816329789146,-2.0887816329789146,0.0,0.0,0.0,0.0,0.0,0.0
253,0.0,-1.9568769822475243,1.0,0.0,0.0,0.0,0.0,0.0,0.0
255,0.0,-1.9291406356981464,1.0,0.0,0.0,0.0,0.0,0.0,0.0
256,0.22493248861234655,-2.167341356193905,-2.167341356193905,0.0,0.0,0.0,0.0,0.0,0.0
259,0.038854482278345204,-4.018332593068934,-4.018332593068934,0.0,0.0,0.0,0.0,0.0,0.0
261,0.1030344325192385,-4.061179180796222,-4.061179180796222,0.0,0.0,0.0,0.0,0.0,0.0
265,0.21077333450746236,-2.1524815735080085,-2.1524815735080085,0.0,0.0,0.0,0.0,0.0,0.0
266,0.2145746602177239,-2.255070563174103,-2.255070563174103,0.0,0.0,0.0,0.0,0.0,0.0
267,0.0,-2.0450524879140777,1.0,0.0,0.0,0.0,0.0,0.0,0.0
269,0.0,-3.0542624899254878,1.0,0.0,0.0,8.869113007288502e-16,3.0911042031162963,0.1736029639536687,0.0
270,0.29246404723589453,-1.785131072832221,-3.0077495982045415,0.0,0.0,6.614521347882434e-16,0.624382528519725,0.24004565638149344,0.0
273,0.0,-4.604253097286385,1.0,0.0,0.0,1.132727374430272e-15,1.6017699189183632,0.18463475680533747,0.0
277,0.1715559157457875,-2.4873278930042,-3.6890106202756434,0.0,0.0,-2.741205770816985e-16,0.6088607955717583,0.9962446065326711,0.0
278,0.0,-3.5074120058595635,1.0,0.0,0.0,-3.966203003217437e-15,1.1338047180350306,0.10543483765133921,0.0
283,0.09136246322865271,-2.4637701558417233,-2.4637701558417233,0.0,0.0,0.0,0.0,0.0,0.0
285,0.05209316080379016,-4.144583578285341,-4.144583578285341,0.0,0.0,0.0,0.0,0.0,0.0
292,0.14306205233454972,-2.0523141539458107,-2.0523141539458107,0.0,0.0,0.0,0.0,0.0,0.0
294,0.030502368869075175,-3.7078598956689666,-3.7078598956689666,0.0,0.0,0.0,0.0,0.0,0.0
295,0.055152618280036717,-3.357639033038528,-6.502897275324433,0.0,0.0,6.43834374206923e-16,3.0668597650741405,0.8822962559878178,0.0
296,0.2205284475992124,-1.8125566541368188,-1.8125566541368188,0.0,0.0,0.0,0.0,0.0,0.0
304,0.2535297651903866,-2.066467487434007,-2.066467487434007,0.0,0.0,0.0,0.0,0.0,0.0
307,0.2655028263019479,-2.046005066031622,-2.046005066031622,0.0,0.0,0.0,0.0,0.0,0.0
311,0.2159432819647561,-2.2232979523322203,-2.2232979523322203,0.0,0.0,0.0,0.0,0.0,0.0
312,0.09553413712141952,-4.151869875036512,-4.151869875036512,0.0,0.0,0.0,0.0,0.0,0.0
315,0.0,-1.8742751170292729,1.0,0.0,0.0,-1.5860257469533589e-15,0.42541401953163405,1.3640748918751542,0.0
316,0.213781457501445,-2.231887466904201,-2.692681411276794,0.0,0.0,-1.4925823330061092e-15,0.1687962688062018,0.1674075584847099,0.0
318,0.0,-5.957288363152573,1.0,0.0,0.0,-1.6671463721379767e-15,0.76925852125928,0.23217550047377866,0.0
319,0.0,-1.9271181791225294,1.0,0.0,0.0,-3.5128062903491438e-15,1.3009896195995214,3.6733370679604067,0.0
322,0.0,-1.894315827430612,1.0,0.0,0.0,-4.2418187060877826e-15,1.6341949984082502,0.297449540892865,0.0
323,0.0,-1.9628285863489763,1.0,0.0,0.0,2.0931528769872242e-16,3.4894542606544885,1.4674276976463965,0.0
324,0.0,-1.8594310040041806,1.0,0.0,0.0,2.353451227863556e-16,1.5560009331314355,1.4626539323850425,0.0
329,0.20467810535152212,-1.8940702274258168,-3.9119757434879814,0.0,0.0,1.315401509971676e-15,1.3602653102200728,0.15519038523502537,0.0
331,0.15984121201044038,-1.891388828843073,-3.210427342367097,0.0,0.0,-3.854169081316791e-15,0.6981882138446909,0.1203253841776557,0.0
332,0.21727194172018,-1.828067322834901,-3.5093976445307478,0.0,0.0,-8.409492262743885e-16,1.0116016878518495,0.07777410349771818,0.0
333,0.0,-3.1446032042652767,1.0,0.0,0.0,-2.015897265166162e-15,0.5039802589765002,0.37350675071793304,0.0
334,0.19715919213231806,-1.9371808872941485,-1.9371808872941485,0.0,0.0,0.0,0.0,0.0,0.0
342,0.034391686055804796,-3.8988707141674555,-6.891848798529396,0.0,0.0,-6.374673759066596e-16,2.7855872140221805,0.6141563874673128,0.0
344,0.2055337510785794,-1.8768975991617276,-1.8768975991617276,0.0,0.0,0.0,0.0,0.0,0.0
349,0.0,-5.2917455877027155,1.0,0.0,0.0,0.0,0.0,0.0,0.0
354,0.1902875591777926,-2.2021113267055408,-2.2021113267055408,0.0,0.0,0.0,0.0,0.0,0.0
356,0.017754345875052535,-5.406237312495919,-5.406237312495919,0.0,0.0,0.0,0.0,0.0,0.0
357,0.0,-4.726243495366198,1.0,0.0,0.0,0.0,0.0,0.0,0.0
358,0.2403380970404304,-2.1288854273091715,-2.1288854273091715,0.0,0.0,0.0,0.0,0.0,0.0
360,0.2208854108472645,-2.2049211246866665,-2.2049211246866665,0.0,0.0,0.0,0.0,0.0,0.0
361,0.24183399149433454,-2.1394679022430876,-2.1394679022430876,0.0,0.0,0.0,0.0,0.0,0.0
364,0.0,-1.583907360544989,1.0,0.0,0.0,-2.0534441233095458e-15,1.7738824054554243,0.30414152690543217,0.0
367,0.0,-1.6034151153945837,1.0,0.0,0.0,-1.995087596863588e-15,1.4639321906479557,0.2984782082622459,0.0
368,0.0,-1.758918169191495,1.0,0.0,0.0,-2.5729787919231495e-15,2.4632046128195664,0.324321469391025,0.0
373,0.0,-1.9192669787750545,1.0,0.0,0.0,6.1023916317048255e-16,2.034508724156855,0.8911466100823571,0.0
374,0.24302230470520414,-1.9473436396742558,-4.386303950060307,0.0,0.0,-8.678304107215487e-16,1.8912372817282852,0.3668913514241616,0.0
376,0.0,-3.9140973173681086,1.0,0.0,0.0,-2.4941529028321445e-16,1.941482507488849,0.7276479762773462,0.0
378,0.0,-2.4215231900614316,1.0,0.0,0.0,-3.4956616835135906e-15,3.8502850678179747,0.3051463520490234,0.0
381,0.0,-4.225604622181526,1.0,0.0,0.0,-5.028174301544753e-16,1.5875997305139036,0.1755200686306555,0.0
382,0.21767382635690216,-1.8239633702795213,-3.99889453719858,0.0,0.0,-2.2717042873789933e-15,1.5448415879303223,0.2029588201966508,0.0
383,0.01718133321563604,-2.944527373682205,-4.409228958250287,0.0,0.0,5.462687309900604e-15,0.8171311957966793,0.10552345386416917,0.0
385,0.0,-3.387004431817519,1.0,0.0,0.0,-1.9882646494862055e-15,0.42632024469505064,0.19473798929969366,0.0
389,0.11285710008131336,-2.2574116322405566,-2.2574116322405566,0.0,0.0,0.0,0.0,0.0,0.0
391,0.0,-3.7561555009669205,1.0,0.0,0.0,-6.601285583437797e-16,3.1483465948868443,1.1578292308721165,0.0
393,0.0,-1.8729717520153957,1.0,0.0,0.0,-3.589082974688829e-15,1.9027594151047893,0.3594399039238123,0.0
406,0.06630259438133652,-3.684406634472611,-5.969680260284929,0.0,0.0,-6.761038826204375e-16,1.6838458068646123,1.8687832910624351,0.0
405,0.04262796030225564,-3.3087109634619143,-3.3087109634619143,0.0,0.0,0.0,0.0,0.0,0.0
407,0.0,-4.08859975673607,1.0,0.0,0.0,0.0,0.0,0.0,0.0
409,0.23384189764720947,-2.154905002874294,-2.154905002874294,0.0,0.0,0.0,0.0,0.0,0.0
410,0.25854420242798143,-2.0818715190207677,-2.0818715190207677,0.0,0.0,0.0,0.0,0.0,0.0
413,0.0,-3.5056047399686197,1.0,0.0,0.0,-3.1298711254806852e-15,2.4082020095667316,0.27030799809280026,0.0
415,0.0,-1.609132746868338,1.0,0.0,0.0,-9.680312400590595e-16,1.3937783747497337,1.344737080366027,0.0
416,0.00855240430673075,-3.240280958797885,-7.791595194241112,0.0,0.0,-2.514154801303049e-15,3.3891544475630218,0.3351645208606726,0.0
421,0.0,-2.2492989523631315,1.0,0.0,0.0,-2.8384549830696523e-15,2.3702763982957986,0.4455517174900976,0.0
422,0.0,-5.411910191369122,1.0,0.0,0.0,-1.0391640297067309e-15,2.35784867064463,0.44306702353155103,0.0
424,0.0,-1.973565076639034,1.0,0.0,0.0,-1.4900821690110378e-15,2.2925045648338944,0.48279855026968477,0.0
425,0.0,-2.0354677449408767,1.0,0.0,0.0,2.7666157173627117e-16,2.3857299676426695,0.4317337905618359,0.0
426,0.0,-4.037958795103473,1.0,0.0,0.0,2.256901063112878e-15,2.441546814612131,0.9544816740565203,0.0
427,0.0,-3.9689700266238077,1.0,0.0,0.0,-1.484908071319023e-15,2.245689689757708,0.39921368058822715,0.0
433,0.0,-2.4754136001922498,1.0,0.0,0.0,3.312453168946613e-15,1.4763269920485282,0.18240849609979826,0.0
434,0.0,-3.6117416685530044,1.0,0.0,0.0,-2.252560971704514e-15,1.4397409114915973,0.6302059660248038,0.0
439,0.024699897709060607,-3.418205980326884,-3.418205980326884,0.0,0.0,0.0,0.0,0.0,0.0
442,0.017462378555868612,-4.218233714055232,-4.218233714055232,0.0,0.0,0.0,0.0,0.0,0.0
446,0.15240688023462542,-1.9894641748899342,-1.9894641748899342,0.0,0.0,0.0,0.0,0.0,0.0
447,0.0,-1.710525038229933,1.0,0.0,0.0,3.275003350232083e-16,1.959859832267598,0.37047768217695776,0.0
448,0.14518792465030536,-2.0107809431677928,-2.0107809431677928,0.0,0.0,0.0,0.0,0.0,0.0
451,0.23527936061619176,-2.112372354840565,-2.112372354840565,0.0,0.0,0.0,0.0,0.0,0.0
452,0.22208250780553798,-2.105892767712102,-2.105892767712102,0.0,0.0,0.0,0.0,0.0,0.0
551,0.0,-3.5486071291747994,1.0,0.0,0.0,1.3145629991255235e-15,1.3645437206693751,0.8707979283792113,0.0
460,0.24483934219709497,-2.1269172021868923,-2.1269172021868923,0.0,0.0,0.0,0.0,0.0,0.0
461,0.24854082272625078,-2.0370015635792496,-3.2860025867365197,0.0,0.0,-1.641814856084634e-15,0.6441965913483214,0.2503200438108468,0.0
463,0.0,-1.6579595868829873,1.0,0.0,0.0,-4.4320623762682526e-16,1.27207241969043,0.302309235216506,0.0
465,0.0,-1.944319361155344,1.0,0.0,0.0,-5.022862219859478e-16,1.5845248997630772,0.41967416769244537,0.0
466,0.0,-1.5778695553330435,1.0,0.0,0.0,-4.1506846629121145e-15,1.9359859816893985,0.4438152539763305,0.0
467,0.0275575672995286,-4.55829543856308,-7.201623244727605,0.0,0.0,-2.269015693268316e-15,2.193761158753567,0.4780248554216193,0.0
470,0.016095389032478438,-3.2604263671231513,-6.081412167526392,0.0,0.0,2.6773452540015067e-16,2.4829558281523036,0.5325196994191082,0.0
471,0.9,-2.2204460492503136e-16,-2.9098018176814153,0.0,0.0,-4.766268081200496e-16,2.6366347019576657,1.1609975150022773,0.0
472,0.9,-2.2204460492503136e-16,-2.886943620002593,0.0,0.0,1.4818640334188656e-15,2.596526729435238,0.5716102916434735,0.0
474,0.9,0.0,-2.943369384710211,0.0,0.0,-7.700566992172394e-16,2.6961999772325336,1.3907541802934809,0.0
475,0.0,-2.439160152669716,1.0,0.0,0.0,-6.33213345823381e-16,2.664662960271835,0.4853010978532648,0.0
476,0.0,-3.5751178287818606,1.0,0.0,0.0,-2.851906436236415e-15,5.59724884823072,1.3214380240536485,0.0
477,0.0,-4.042050061063609,1.0,0.0,0.0,1.5728406579806224e-15,2.450163097289064,0.4829090359194197,0.0
479,0.03398558841246519,-4.340957641847595,-7.1376326075545755,0.0,0.0,1.5776563796797928e-15,2.4419291082463186,2.1071634198387894,0.0
480,0.16471059256944937,-1.6545298385813556,-4.37212794766591,0.0,0.0,-3.336680391426901e-15,2.3116575374206905,1.1518208722908572,0.0
485,0.22640352217324944,-1.779809753907988,-3.8428799301667116,0.0,0.0,-4.709260109361574e-16,1.411825194684539,2.0383643284465753,0.0
486,0.0,-5.00258237903788,1.0,0.0,0.0,-4.3214082777505845e-16,1.2192731192564363,0.7861376911651545,0.0
493,0.0,-4.054541625002717,1.0,0.0,0.0,0.0,0.0,0.0,0.0
495,0.0,-4.807203362827258,1.0,0.0,0.0,0.0,0.0,0.0,0.0
496,0.0,-3.4765332775057365,1.0,0.0,0.0,0.0,0.0,0.0,0.0
497,0.0,-2.93459480689517,1.0,0.0,0.0,0.0,0.0,0.0,0.0
498,0.0,-3.2074281621864857,1.0,0.0,0.0,0.0,0.0,0.0,0.0
500,0.0,-3.3600311210461906,1.0,0.0,0.0,-3.958091304291494e-16,1.0566082843931368,0.21516988101280532,0.0
501,0.0,-3.788815833026835,1.0,0.0,0.0,-4.25070406834216e-15,3.190944903848797,1.9022250945019046,0.0
502,0.0521399577697902,-3.784727839933759,-6.940256574101474,0.0,0.0,-9.420278180326066e-16,3.085881988595047,0.9231047180456393,0.0
503,0.260973811774498,-2.0458575945614257,-2.0458575945614257,0.0,0.0,0.0,0.0,0.0,0.0
504,0.20423205779487635,-2.1739815569426897,-2.1739815569426897,0.0,0.0,0.0,0.0,0.0,0.0
506,0.21813537217871698,-2.200288819633075,-2.200288819633075,0.0,0.0,0.0,0.0,0.0,0.0
510,0.29214784675262817,-1.588157429295521,-4.159695802470468,0.0,0.0,1.5067747503558243e-15,1.781988954803818,0.4917217648910839,0.0
511,0.27566695574013594,-1.9148177080465905,-3.7790061397479153,0.0,0.0,-1.2505234771402094e-15,1.1935219181066765,0.31297746208872823,0.0
512,0.10329917370280225,-3.464787091378798,-7.272292963595629,0.0,0.0,-1.5893959151239933e-15,2.4880233806743592,0.6137677492624265,0.0
514,0.0,-1.765304349880993,1.0,0.0,0.0,-4.152942403715531e-15,3.218555770512485,0.40164173810541826,0.0
515,0.0,-5.035485800263975,1.0,0.0,0.0,-2.92159641367584e-16,2.0806446186013132,0.4665725214990406,0.0
517,0.2714949423471621,-2.033665609722999,-4.795230622590643,0.0,0.0,-6.112969226453815e-16,2.3834860415728882,0.5614317245004923,0.0
518,0.0,-1.972879637577696,1.0,0.0,0.0,-1.1793969849255914e-15,2.5349805435577153,0.6010684562516477,0.0
520,0.9,2.2204460492503128e-16,-2.9788771754826158,0.0,0.0,-2.5251459319686126e-15,2.7600241083658434,0.5736426569160411,0.0
521,0.9,-3.33066907387547e-16,-2.9221571663156065,0.0,0.0,1.4395158126507083e-15,2.658468604474133,0.6406740251591447,0.0
522,0.9,0.0,-2.945999088802842,0.0,0.0,-7.686228428281465e-16,2.7008987681262213,0.5780006524058283,0.0
523,0.9,-1.1102230246251565e-16,-3.0187560519360543,0.0,0.0,-6.376804156839339e-16,2.832611545888499,0.6934498605134711,0.0
524,0.9,-1.1102230246251565e-16,-2.951544394399528,0.0,0.0,-1.6537087712722394e-15,2.710822210733291,0.601877593177921,0.0
526,0.0,-3.508061489667573,1.0,0.0,0.0,-3.412726731029925e-15,2.7616522381083883,0.5918343646481574,0.0
529,0.0,-1.948803348951007,1.0,0.0,0.0,1.4943762994566027e-15,2.743506841282128,0.5162119215721912,0.0
530,0.15648602698774286,-1.693889109540561,-4.558537604962524,0.0,0.0,1.859565469000308e-15,2.557773188721282,1.0296220277940495,0.0
531,0.1654539557199049,-1.6105193308439096,-4.470302710883997,0.0,0.0,-4.902182157213294e-15,2.5493655396059407,0.6746237583714887,0.0
536,0.17419358089046316,-1.686997034362739,-3.8900630904442695,0.0,0.0,-2.2777782992425342e-15,1.579530685590405,0.9478071436470037,0.0
537,0.15217877681656405,-1.8272946882715626,-3.649386195437434,0.0,0.0,8.880203675578386e-16,1.1501131558195525,0.06910842912288695,0.0
538,0.03183574309382173,-3.1303791888137464,-7.571628660232681,0.0,0.0,-3.580521379907434e-15,3.71348998495394,0.04289753244500716,0.0
539,0.21414400948812956,-1.8380898636588037,-2.4677791971610676,0.0,0.0,-1.917483516969116e-15,0.2508528766980424,0.4883183422658868,0.0
540,0.21957986940965807,-1.8201407609589852,-2.2185881295700836,0.0,0.0,-2.4859431158170482e-15,0.14121287566120302,0.1677137159768387,0.0
542,0.0,-4.5628180998948356,1.0,0.0,0.0,0.0,0.0,0.0,0.0
544,0.0,-3.89706801564759,1.0,0.0,0.0,-5.411830904224855e-16,2.7979181992286235,0.6207823337987453,0.0
548,0.1514155889346839,-1.9973140432453622,-1.9973140432453622,0.0,0.0,0.0,0.0,0.0,0.0
554,0.2342677044038637,-2.0823811371806387,-2.0823811371806387,0.0,0.0,0.0,0.0,0.0,0.0
560,0.0,-1.8695299730365642,1.0,0.0,0.0,-7.538596900570615e-16,0.7710559346477073,1.111500420993151,0.0
