pixel_index,color,log_p_z,log_p_z_ref,joint_score,joint_score_ref
1627,0.0,-1.5764013267050425,-3.175831827066107,[-0.82448454 -0.48384337  0.        ],[-0.82448454 -0.48384337  0.        ]
1662,0.0,-5.516512075341208,1.0,[-0.868653   -0.37559392  0.        ],[-0.868653   -0.37559392  0.        ]
1671,0.0,-1.6066362067382782,-3.2156661888230005,[-0.80259632 -0.69718908  0.        ],[-0.80259632 -0.69718908  0.        ]
1684,0.022785928951448042,-5.67160629769103,-6.34347228646404,[-0.57118205 -1.5518013   0.        ],[-0.57118205 -1.5518013   0.        ]
1712,0.0,-3.528326844712952,1.0,[-0.86980364 -1.5829664   0.        ],[-0.86980364 -1.5829664   0.        ]
2080,0.0,-2.9807499698178455,1.0,[0. 0. 0.],[0. 0. 0.]
2083,0.0,-2.119197366101624,1.0,[0. 0. 0.],[0. 0. 0.]
2195,0.0,-2.905340580008431,1.0,[-1.36839925  0.         -0.80760844],[-1.36839925  0.         -0.80760844]
2090,0.0,-2.445193013560584,1.0,[0. 0. 0.],[0. 0. 0.]
2214,0.04070300229237561,-4.5774048616801775,-6.167149508126866,[-1.48835408  0.         -0.86251039],[-1.48835408  0.         -0.86251039]
2094,0.0,-2.474137099817643,1.0,[0. 0. 0.],[0. 0. 0.]
2096,0.0,-2.5460560689597784,1.0,[0. 0. 0.],[0. 0. 0.]
2097,0.0,-2.4492658337601503,1.0,[0. 0. 0.],[0. 0. 0.]
2215,0.0,-4.774300416708835,1.0,[-1.53497555  0.         -0.78731186],[-1.53497555  0.         -0.78731186]
2100,0.34201570664996517,-1.7690247488835014,-1.7690247488835014,[0. 0. 0.],[0. 0. 0.]
2101,0.0,-4.277043942310832,1.0,[0. 0. 0.],[0. 0. 0.]
2229,0.0,-2.019051591656974,1.0,[-0.36197025  0.         -0.82475458],[-0.36197025  0.         -0.82475458]
2104,0.24626051206457356,-1.7959734170147386,-1.7959734170147386,[0. 0. 0.],[0. 0. 0.]
