pixel_index,color,log_p_z,log_p_z_ref,joint_score,joint_score_ref
0,0.03086854732717183,-4.393630598875008,-4.393630598875008,[0. 0. 0.],[0. 0. 0.]
2,0.0,-1.9621996482066395,1.0,[0. 0. 0.],[0. 0. 0.]
3,0.2746871523477852,-1.9690681582500578,-1.9690681582500578,[0. 0. 0.],[0. 0. 0.]
5,0.0,-1.6523152823452805,1.0,[0. 0. 0.],[0. 0. 0.]
7,0.0,-1.683719954977428,1.0,[0. 0. 0.],[0. 0. 0.]
10,0.29724275101669345,-1.7203018606786304,-1.7203018606786304,[0. 0. 0.],[0. 0. 0.]
13,0.0,-3.8390690139596932,1.0,[0. 0. 0.],[0. 0. 0.]
14,0.2324553216489026,-2.173220506625669,-2.173220506625669,[0. 0. 0.],[0. 0. 0.]
15,0.0,-1.901106212307002,1.0,[0. 0. 0.],[0. 0. 0.]
16,0.0,-5.216008807302192,1.0,[0. 0. 0.],[0. 0. 0.]
17,0.0,-5.231031615627795,1.0,[0. 0. 0.],[0. 0. 0.]
18,0.0,-5.333345503438956,1.0,[0. 0. 0.],[0. 0. 0.]
365,0.0,-2.6983909416478404,1.0,[ 0.12920992  0.4149016  -0.0202457 ],[ 0.12920992  0.4149016  -0.0202457 ]
30,0.14520850413285083,-1.9417539962462596,-1.9417539962462596,[0. 0. 0.],[0. 0. 0.]
31,0.023344504953324602,-4.828618295251562,-4.828618295251562,[0. 0. 0.],[0. 0. 0.]
32,0.0,-2.5646458771668272,1.0,[0. 0. 0.],[0. 0. 0.]
34,0.0,-3.363274867317366,1.0,[0. 0. 0.],[0. 0. 0.]
35,0.0,-2.1989572318646764,1.0,[0. 0. 0.],[0. 0. 0.]
36,0.026744898643598934,-4.881441885014782,-4.881441885014782,[0. 0. 0.],[0. 0. 0.]
37,0.0,-6.111484189319873,1.0,[0. 0. 0.],[0. 0. 0.]
39,0.0,-3.863401857990426,1.0,[0. 0. 0.],[0. 0. 0.]
45,0.18213041201005162,-1.6475370356940042,-1.6475370356940042,[0. 0. 0.],[0. 0. 0.]
48,0.17025978264003347,-1.6957013508010748,-1.6957013508010748,[0. 0. 0.],[0. 0. 0.]
49,0.028420208270902463,-4.183829437279429,-4.183829437279429,[0. 0. 0.],[0. 0. 0.]
51,0.26235512454877624,-1.9896169983284673,-1.9896169983284673,[0. 0. 0.],[0. 0. 0.]
52,0.300762439561648,-1.6948537944142108,-1.6948537944142108,[0. 0. 0.],[0. 0. 0.]
54,0.0,-4.075036198611134,1.0,[0. 0. 0.],[0. 0. 0.]
55,0.0,-1.6697832493178035,1.0,[0. 0. 0.],[0. 0. 0.]
57,0.05741836262156184,-3.377180482989637,-3.377180482989637,[0. 0. 0.],[0. 0. 0.]
58,0.0,-4.253777344202001,1.0,[0. 0. 0.],[0. 0. 0.]
59,0.26033324188806395,-2.0502009836269677,-2.0502009836269677,[0. 0. 0.],[0. 0. 0.]
61,0.03328028764145602,-4.431049984206609,-4.431049984206609,[0. 0. 0.],[0. 0. 0.]
62,0.23918855916135823,-2.138113515837185,-2.138113515837185,[0. 0. 0.],[0. 0. 0.]
64,0.0,-1.7718367419945888,1.0,[0. 0. 0.],[0. 0. 0.]
73,0.03538063804979319,-3.9642478078303,-3.9642478078303,[0. 0. 0.],[0. 0. 0.]
75,0.1949853823826979,-2.383444981295923,-2.383444981295923,[0. 0. 0.],[0. 0. 0.]
79,0.0,-5.386969048301278,1.0,[0. 0. 0.],[0. 0. 0.]
92,0.0,-6.108858817585812,1.0,[0.44640708 0.         0.        ],[0.44640708 0.         0.        ]
85,0.028722279699155664,-3.594614764227951,-3.594614764227951,[0. 0. 0.],[0. 0. 0.]
140,0.0,-5.01471862096081,1.0,[0.43725185 0.44698473 0.        ],[0.43725185 0.44698473 0.        ]
87,0.0,-2.9631206908822634,1.0,[0. 0. 0.],[0. 0. 0.]
88,0.0,-3.2335518736596085,1.0,[0. 0. 0.],[0. 0. 0.]
240,0.0,-5.036362564068927,1.0,[0.44789122 0.43522327 0.44640708],[0.44789122 0.43522327 0.44640708]
93,0.0,-3.34766627975489,1.0,[0. 0. 0.],[0. 0. 0.]
94,0.0,-5.584175139956254,1.0,[0. 0. 0.],[0. 0. 0.]
95,0.03427776241668645,-3.226435594484414,-3.226435594484414,[0. 0. 0.],[0. 0. 0.]
96,0.0,-1.9812734424973995,1.0,[0. 0. 0.],[0. 0. 0.]
97,0.0,-2.170777074511117,1.0,[0. 0. 0.],[0. 0. 0.]
99,0.22640803193338332,-1.7755186868364787,-1.7755186868364787,[0. 0. 0.],[0. 0. 0.]
105,0.0,-1.9222372890531139,1.0,[0. 0. 0.],[0. 0. 0.]
108,0.0,-1.9554049070724924,1.0,[0. 0. 0.],[0. 0. 0.]
110,0.2640467840508269,-1.8209376488409492,-1.8209376488409492,[0. 0. 0.],[0. 0. 0.]
113,0.0,-4.1822663343865525,1.0,[0. 0. 0.],[0. 0. 0.]
114,0.22378503962447788,-2.205079350364676,-2.205079350364676,[0. 0. 0.],[0. 0. 0.]
115,0.0,-5.651361865778227,1.0,[0. 0. 0.],[0. 0. 0.]
116,0.22890345781945715,-1.965513501819165,-1.965513501819165,[0. 0. 0.],[0. 0. 0.]
119,0.0,-4.17616902242664,1.0,[0. 0. 0.],[0. 0. 0.]
120,0.0,-2.1266314853515835,1.0,[0. 0. 0.],[0. 0. 0.]
122,0.019000673619544016,-3.429575814764937,-3.429575814764937,[0. 0. 0.],[0. 0. 0.]
123,0.0,-1.8378837244817245,1.0,[0. 0. 0.],[0. 0. 0.]
125,0.012637451723230046,-3.685991016210015,-3.685991016210015,[0. 0. 0.],[0. 0. 0.]
126,0.20206811094371552,-2.3647482660480095,-2.3647482660480095,[0. 0. 0.],[0. 0. 0.]
129,0.0,-2.005737196672379,1.0,[0. 0. 0.],[0. 0. 0.]
131,0.0,-3.1801049279477205,1.0,[0. 0. 0.],[0. 0. 0.]
132,0.16360793693690598,-1.8517445981648195,-1.8517445981648195,[0. 0. 0.],[0. 0. 0.]
134,0.2105000107418858,-1.85221651119308,-1.85221651119308,[0. 0. 0.],[0. 0. 0.]
498,0.0,-3.438154720188237,1.0,[-0.05568257  0.10519227  0.44857523],[-0.05568257  0.10519227  0.44857523]
136,0.1533564864006834,-1.8289473583919122,-1.8289473583919122,[0. 0. 0.],[0. 0. 0.]
499,0.0222454676120819,-4.7832568715060155,-6.660761276519956,[ 0.44883339 -0.06174602  0.44789122],[ 0.44883339 -0.06174602  0.44789122]
547,0.15495498479936737,-1.9736374412263598,-1.9809370432320956,[-0.06016028 -0.05568257  0.10519227],[-0.06016028 -0.05568257  0.10519227]
598,0.0,-5.094841385118942,1.0,[ 0.18050645  0.44883339 -0.06174602],[ 0.18050645  0.44883339 -0.06174602]
145,0.0,-4.216275953606952,1.0,[0. 0. 0.],[0. 0. 0.]
146,0.22507903920422204,-1.7801216363659629,-1.7801216363659629,[0. 0. 0.],[0. 0. 0.]
148,0.0,-2.1219707334262354,1.0,[0. 0. 0.],[0. 0. 0.]
151,0.0,-3.238491514853255,1.0,[0. 0. 0.],[0. 0. 0.]
612,0.0,-5.362347433231806,1.0,[ 0.41765775 -0.16659006  0.        ],[ 0.41765775 -0.16659006  0.        ]
159,0.0,-1.9285071702446661,1.0,[0. 0. 0.],[0. 0. 0.]
161,0.0,-1.90229676162175,1.0,[0. 0. 0.],[0. 0. 0.]
162,0.05330768224855492,-3.1082702040013808,-3.1082702040013808,[0. 0. 0.],[0. 0. 0.]
164,0.06326990210243301,-4.203728579816774,-4.203728579816774,[0. 0. 0.],[0. 0. 0.]
166,0.0,-4.017093100624772,1.0,[0. 0. 0.],[0. 0. 0.]
167,0.26126721044165974,-1.8970983866722286,-1.8970983866722286,[0. 0. 0.],[0. 0. 0.]
168,0.0,-1.953539943881331,1.0,[0. 0. 0.],[0. 0. 0.]
170,0.2205413758559573,-2.2523710332473748,-2.2523710332473748,[0. 0. 0.],[0. 0. 0.]
624,0.04573636863753101,-5.430496495039881,-7.078469402166366,[ 0.41167332 -0.17368241  0.        ],[ 0.41167332 -0.17368241  0.        ]
174,0.001966058451871339,-3.995419012247698,-3.995419012247698,[0. 0. 0.],[0. 0. 0.]
175,0.21848971671548537,-2.108379787952509,-2.108379787952509,[0. 0. 0.],[0. 0. 0.]
179,0.04249813262007064,-4.459375278648842,-4.459375278648842,[0. 0. 0.],[0. 0. 0.]
180,0.2148957776488214,-1.8429913885286353,-1.8429913885286353,[0. 0. 0.],[0. 0. 0.]
181,0.0,-5.993261569905405,1.0,[0. 0. 0.],[0. 0. 0.]
183,0.0,-2.8704291579359635,1.0,[0. 0. 0.],[0. 0. 0.]
187,0.042183223666145235,-3.3678797681139185,-3.3678797681139185,[0. 0. 0.],[0. 0. 0.]
189,0.05420539123505794,-3.9969559065052156,-3.9969559065052156,[0. 0. 0.],[0. 0. 0.]
194,0.22530089300106063,-1.7795181268445617,-1.7795181268445617,[0. 0. 0.],[0. 0. 0.]
199,0.22462180432953321,-1.7814961041259438,-1.7814961041259438,[0. 0. 0.],[0. 0. 0.]
205,0.295557510548412,-1.7334350285237745,-1.7334350285237745,[0. 0. 0.],[0. 0. 0.]
665,0.0,-5.08876398130554,1.0,[ 0.10597028 -0.16908574  0.        ],[ 0.10597028 -0.16908574  0.        ]
756,0.0,-2.460143874837127,1.0,[ 0.00636104 -0.1665835   0.        ],[ 0.00636104 -0.1665835   0.        ]
215,0.2619011076496543,-1.8848583436480972,-1.8848583436480972,[0. 0. 0.],[0. 0. 0.]
221,0.20826081178712869,-2.3097014695967877,-2.3097014695967877,[0. 0. 0.],[0. 0. 0.]
222,0.20551654411000306,-2.321464132452698,-2.321464132452698,[0. 0. 0.],[0. 0. 0.]
224,0.21990216309838886,-2.279946236776842,-2.279946236776842,[0. 0. 0.],[0. 0. 0.]
227,0.0,-4.625339606600765,1.0,[0. 0. 0.],[0. 0. 0.]
228,0.0,-5.612437576013464,1.0,[0. 0. 0.],[0. 0. 0.]
229,0.20561790945381436,-1.887152578855079,-1.887152578855079,[0. 0. 0.],[0. 0. 0.]
232,0.0523774125034062,-4.032331436455195,-4.032331436455195,[0. 0. 0.],[0. 0. 0.]
234,0.0,-2.4489052703125163,1.0,[0. 0. 0.],[0. 0. 0.]
680,0.0,-6.740764969261437,1.0,[0.42654596 0.35706862 0.42984828],[0.42654596 0.35706862 0.42984828]
239,0.22237463460774184,-1.7949092408186278,-1.7949092408186278,[0. 0. 0.],[0. 0. 0.]
241,0.0,-4.276580189028996,1.0,[0. 0. 0.],[0. 0. 0.]
743,0.0,-2.764663906126768,1.0,[0.38611382 0.42654596 0.35706862],[0.38611382 0.42654596 0.35706862]
246,0.2285669700537878,-1.7663726812451848,-1.7663726812451848,[0. 0. 0.],[0. 0. 0.]
248,0.22800430385315842,-1.7683092431186513,-1.7683092431186513,[0. 0. 0.],[0. 0. 0.]
249,0.0,-4.953299761559367,1.0,[0. 0. 0.],[0. 0. 0.]
250,0.26144921205113314,-1.8236220997301547,-1.8236220997301547,[0. 0. 0.],[0. 0. 0.]
251,0.0,-1.9365090405019414,1.0,[0. 0. 0.],[0. 0. 0.]
253,0.27225250116482924,-1.9702387507092227,-1.9702387507092227,[0. 0. 0.],[0. 0. 0.]
863,0.0,-4.960733580874058,1.0,[ 0.44870018 -0.16417482  0.        ],[ 0.44870018 -0.16417482  0.        ]
258,0.0,-4.043060943678977,1.0,[0. 0. 0.],[0. 0. 0.]
260,0.27673147757066047,-1.8120797024607516,-1.8120797024607516,[0. 0. 0.],[0. 0. 0.]
261,0.2521498935965964,-2.086969293967736,-2.086969293967736,[0. 0. 0.],[0. 0. 0.]
265,0.0,-1.8036998965337787,1.0,[0. 0. 0.],[0. 0. 0.]
266,0.0,-1.9435396827741516,1.0,[0. 0. 0.],[0. 0. 0.]
267,0.27249902716573965,-1.8837611012966502,-1.8837611012966502,[0. 0. 0.],[0. 0. 0.]
268,0.0,-1.8323523896304097,1.0,[0. 0. 0.],[0. 0. 0.]
269,0.13548729282801178,-3.805472982131339,-3.805472982131339,[0. 0. 0.],[0. 0. 0.]
275,0.0,-5.834904875562689,1.0,[0. 0. 0.],[0. 0. 0.]
278,0.2029424261884703,-1.9014477947351451,-1.9014477947351451,[0. 0. 0.],[0. 0. 0.]
280,0.008360413222074503,-5.609929588945744,-5.609929588945744,[0. 0. 0.],[0. 0. 0.]
284,0.1640311912319744,-1.8348641591979127,-1.8348641591979127,[0. 0. 0.],[0. 0. 0.]
286,0.22025420742503632,-1.8085508554468304,-1.8085508554468304,[0. 0. 0.],[0. 0. 0.]
287,0.0,-2.981156093051922,1.0,[0. 0. 0.],[0. 0. 0.]
292,0.2228778255329542,-1.7898090038210535,-1.7898090038210535,[0. 0. 0.],[0. 0. 0.]
294,0.15677631525318797,-1.784324585736035,-1.784324585736035,[0. 0. 0.],[0. 0. 0.]
295,0.22882322353389833,-1.7652826908286625,-1.7652826908286625,[0. 0. 0.],[0. 0. 0.]
296,0.0,-4.2674620745821885,1.0,[0. 0. 0.],[0. 0. 0.]
297,0.0,-5.354166620496008,1.0,[0. 0. 0.],[0. 0. 0.]
300,0.02079570803295649,-3.1309217423608375,-3.1309217423608375,[0. 0. 0.],[0. 0. 0.]
960,0.0536991623837486,-4.828000019814901,-6.64429673791158,[ 0.43877502 -0.17253719  0.        ],[ 0.43877502 -0.17253719  0.        ]
305,0.0,-1.8723381124169258,1.0,[0. 0. 0.],[0. 0. 0.]
307,0.273746654544916,-1.9921378445065583,-1.9921378445065583,[0. 0. 0.],[0. 0. 0.]
311,0.22838543841003833,-2.164385814841557,-2.164385814841557,[0. 0. 0.],[0. 0. 0.]
312,0.0,-5.855263225850744,1.0,[0. 0. 0.],[0. 0. 0.]
315,0.23906435869529766,-2.153307862663556,-2.153307862663556,[0. 0. 0.],[0. 0. 0.]
317,0.22671099430363167,-2.2148623143526933,-2.2148623143526933,[0. 0. 0.],[0. 0. 0.]
318,0.0,-1.9111783189625566,1.0,[0. 0. 0.],[0. 0. 0.]
322,0.25483322910277284,-1.9865749751428452,-1.9865749751428452,[0. 0. 0.],[0. 0. 0.]
323,0.19723151929248608,-2.364077727473566,-2.364077727473566,[0. 0. 0.],[0. 0. 0.]
325,0.0,-2.0328063825650067,1.0,[0. 0. 0.],[0. 0. 0.]
328,0.1351025999786961,-2.0778152961969356,-2.0778152961969356,[0. 0. 0.],[0. 0. 0.]
329,0.20689246904708444,-1.8818235043438616,-1.8818235043438616,[0. 0. 0.],[0. 0. 0.]
331,0.15398097097995692,-1.9308347301210915,-1.9308347301210915,[0. 0. 0.],[0. 0. 0.]
332,0.0,-2.245697874880471,1.0,[0. 0. 0.],[0. 0. 0.]
334,0.0,-2.0895642872842575,1.0,[0. 0. 0.],[0. 0. 0.]
840,0.0,-5.357763563309943,1.0,[0.44879155 0.33674693 0.38611382],[0.44879155 0.33674693 0.38611382]
336,0.0,-4.901735503057008,1.0,[0. 0. 0.],[0. 0. 0.]
338,0.15812350954426094,-1.816376560857229,-1.816376560857229,[0. 0. 0.],[0. 0. 0.]
343,0.0,-2.1491266578690387,1.0,[0. 0. 0.],[0. 0. 0.]
346,0.0,-2.0025503371291564,1.0,[0. 0. 0.],[0. 0. 0.]
347,0.22585023694834566,-1.7761399072619624,-1.7761399072619624,[0. 0. 0.],[0. 0. 0.]
350,0.0,-1.721480266913955,1.0,[0. 0. 0.],[0. 0. 0.]
351,0.0,-1.8640438632573382,1.0,[0. 0. 0.],[0. 0. 0.]
352,0.0,-1.779845505228206,1.0,[0. 0. 0.],[0. 0. 0.]
353,0.0,-5.496354070130934,1.0,[0. 0. 0.],[0. 0. 0.]
361,0.0,-1.9214703638494142,1.0,[0. 0. 0.],[0. 0. 0.]
370,0.03812131608997665,-4.295989731051503,-4.295989731051503,[0. 0. 0.],[0. 0. 0.]
371,0.0,-4.4190777705926525,1.0,[0. 0. 0.],[0. 0. 0.]
377,0.023847733460063338,-4.122327898384544,-4.122327898384544,[0. 0. 0.],[0. 0. 0.]
378,0.19570370271120185,-1.9338228729249611,-1.9338228729249611,[0. 0. 0.],[0. 0. 0.]
379,0.20551824898431517,-1.8879114257384162,-1.8879114257384162,[0. 0. 0.],[0. 0. 0.]
382,0.0,-5.877897794342175,1.0,[0. 0. 0.],[0. 0. 0.]
383,0.0,-2.2372071823269173,1.0,[0. 0. 0.],[0. 0. 0.]
389,0.22632597440881033,-1.7793664446416597,-1.7793664446416597,[0. 0. 0.],[0. 0. 0.]
390,0.14366503578162917,-1.8741604571390633,-1.8741604571390633,[0. 0. 0.],[0. 0. 0.]
393,0.0,-1.9916213925976607,1.0,[0. 0. 0.],[0. 0. 0.]
394,0.16913212583460993,-1.7587508412617838,-1.7587508412617838,[0. 0. 0.],[0. 0. 0.]
395,0.0,-2.228310494780617,1.0,[0. 0. 0.],[0. 0. 0.]
882,0.14618093079313357,-1.915556954719409,-1.8870973962101711,[-0.05708326  0.26421154  0.3850576 ],[-0.05708326  0.26421154  0.3850576 ]
401,0.0,-1.7580398125495649,1.0,[0. 0. 0.],[0. 0. 0.]
365,0.0,-2.6983909416478404,1.0,[-0.08905629 -0.16500966  0.        ],[-0.08905629 -0.16500966  0.        ]
403,0.017567605606360837,-3.245248341902438,-3.245248341902438,[0. 0. 0.],[0. 0. 0.]
404,0.2631065364307699,-1.855518718418695,-1.855518718418695,[0. 0. 0.],[0. 0. 0.]
410,0.27454931122639475,-1.8500614459896918,-1.8500614459896918,[0. 0. 0.],[0. 0. 0.]
412,0.06988877381615413,-3.89340414952823,-3.89340414952823,[0. 0. 0.],[0. 0. 0.]
413,0.25475596678300827,-2.0938332158682305,-2.0938332158682305,[0. 0. 0.],[0. 0. 0.]
414,0.22623663433245778,-2.1962205757181863,-2.1962205757181863,[0. 0. 0.],[0. 0. 0.]
415,0.0,-1.9770997268866313,1.0,[0. 0. 0.],[0. 0. 0.]
416,0.032449342439684906,-4.81339050866808,-4.81339050866808,[0. 0. 0.],[0. 0. 0.]
417,0.0,-4.596494087013459,1.0,[0. 0. 0.],[0. 0. 0.]
418,0.23065464237423064,-2.2031679872870997,-2.2031679872870997,[0. 0. 0.],[0. 0. 0.]
420,0.21464222711062625,-2.275238803630292,-2.275238803630292,[0. 0. 0.],[0. 0. 0.]
425,0.24712712553819483,-2.0546887588187004,-2.0546887588187004,[0. 0. 0.],[0. 0. 0.]
427,0.02831185876254067,-4.316154722595691,-4.316154722595691,[0. 0. 0.],[0. 0. 0.]
429,0.0,-2.207009456356931,1.0,[0. 0. 0.],[0. 0. 0.]
437,0.0,-2.360104369024549,1.0,[0. 0. 0.],[0. 0. 0.]
438,0.0,-4.139566537360373,1.0,[0. 0. 0.],[0. 0. 0.]
440,0.0,-2.3494529282695717,1.0,[0. 0. 0.],[0. 0. 0.]
996,0.0,-4.938518444563623,1.0,[0.30898326 0.21458231 0.44618778],[0.30898326 0.21458231 0.44618778]
448,0.15243363763815754,-1.8329009706781547,-1.8329009706781547,[0. 0. 0.],[0. 0. 0.]
451,0.2748042618385139,-1.8301687569590224,-1.8301687569590224,[0. 0. 0.],[0. 0. 0.]
453,0.0,-1.7518903514077484,1.0,[0. 0. 0.],[0. 0. 0.]
454,0.0,-1.799683142726785,1.0,[0. 0. 0.],[0. 0. 0.]
462,0.040868286220838664,-3.174903082169032,-3.174903082169032,[0. 0. 0.],[0. 0. 0.]
