pixel_index,color,log_p_z,log_p_z_ref,joint_score,joint_score_ref
0,0.0,-1.904288867891862,1.0,[0. 0. 0.],[0. 0. 0.]
104,0.0,-2.4032652316072696,1.0,[-0.02743756  0.          0.        ],[-0.02743756  0.          0.        ]
5,0.0,-3.8713476124949686,1.0,[0. 0. 0.],[0. 0. 0.]
6,0.0,-1.6406820087556857,1.0,[0. 0. 0.],[0. 0. 0.]
7,0.0,-1.6852147170665412,1.0,[0. 0. 0.],[0. 0. 0.]
8,0.28617883148478984,-1.7403603026307968,-1.7403603026307968,[0. 0. 0.],[0. 0. 0.]
10,0.0,-1.8687557196497089,1.0,[0. 0. 0.],[0. 0. 0.]
12,0.0,-1.8468890232997544,1.0,[0. 0. 0.],[0. 0. 0.]
17,0.0,-1.854096367597146,1.0,[0. 0. 0.],[0. 0. 0.]
261,0.0,-1.7608019468056817,1.0,[-0.02767053  0.          0.        ],[-0.02767053  0.          0.        ]
22,0.2114048955072834,-2.3045800789408464,-2.3045800789408464,[0. 0. 0.],[0. 0. 0.]
23,0.057753461870075545,-4.2317690846162925,-4.2317690846162925,[0. 0. 0.],[0. 0. 0.]
24,0.24244845157570807,-2.0081823786210258,-2.0081823786210258,[0. 0. 0.],[0. 0. 0.]
25,0.2512909253335813,-1.9911913965449728,-1.9911913965449728,[0. 0. 0.],[0. 0. 0.]
29,0.210451531340067,-1.8661282575870801,-1.8661282575870801,[0. 0. 0.],[0. 0. 0.]
30,0.20362444815154507,-1.8912913434699816,-1.8912913434699816,[0. 0. 0.],[0. 0. 0.]
35,0.0,-3.1271725948549123,1.0,[ 0.3690019  -0.17306775  0.        ],[ 0.3690019  -0.17306775  0.        ]
36,0.17025847998996713,-1.7534706519294878,-1.7534706519294878,[0. 0. 0.],[0. 0. 0.]
40,0.16939947882783585,-1.7119748872960314,-1.7119748872960314,[0. 0. 0.],[0. 0. 0.]
129,0.0,-3.357562208161137,1.0,[ 0.32593173 -0.16184317  0.        ],[ 0.32593173 -0.16184317  0.        ]
43,0.0,-2.3042382949989455,1.0,[0. 0. 0.],[0. 0. 0.]
51,0.0,-1.6474929118889812,1.0,[0. 0. 0.],[0. 0. 0.]
52,0.004405093517442653,-6.742100590356678,-6.742100590356678,[0. 0. 0.],[0. 0. 0.]
55,0.0,-1.875394380792968,1.0,[0. 0. 0.],[0. 0. 0.]
57,0.0,-1.911972688081344,1.0,[0. 0. 0.],[0. 0. 0.]
59,0.29403856517378857,-1.73283960595651,-1.73283960595651,[0. 0. 0.],[0. 0. 0.]
60,0.2919365668436173,-1.73883605330125,-1.73883605330125,[0. 0. 0.],[0. 0. 0.]
61,0.07199100711593379,-4.3793303440777915,-4.3793303440777915,[0. 0. 0.],[0. 0. 0.]
62,0.04873756852240283,-4.132814087289744,-4.132814087289744,[0. 0. 0.],[0. 0. 0.]
64,0.0,-1.7860333790251597,1.0,[0. 0. 0.],[0. 0. 0.]
67,0.0,-1.9602272213618561,1.0,[0. 0. 0.],[0. 0. 0.]
70,0.04079975025247992,-4.398426501142491,-4.398426501142491,[0. 0. 0.],[0. 0. 0.]
71,0.2423954264874476,-1.9765122081947375,-1.9765122081947375,[0. 0. 0.],[0. 0. 0.]
74,0.0811467670896174,-3.8919021764705604,-3.8919021764705604,[0. 0. 0.],[0. 0. 0.]
265,0.047332899769830176,-4.583278303685658,-6.364549143892894,[0.4331854 0.        0.       ],[0.4331854 0.        0.       ]
76,0.17598641068342086,-2.4740470826131413,-2.4740470826131413,[0. 0. 0.],[0. 0. 0.]
83,0.002016594683146042,-3.4762464527178976,-3.4762464527178976,[0. 0. 0.],[0. 0. 0.]
85,0.0,-2.056108729416835,1.0,[0. 0. 0.],[0. 0. 0.]
91,0.035567964137044626,-3.0436302436367573,-3.0436302436367573,[0. 0. 0.],[0. 0. 0.]
95,0.0,-2.1670096705295436,1.0,[0. 0. 0.],[0. 0. 0.]
97,0.0,-4.371701891263727,1.0,[0. 0. 0.],[0. 0. 0.]
376,0.023632612263301368,-5.311445206610386,-7.175402678505233,[ 0.44652033 -0.15676429  0.        ],[ 0.44652033 -0.15676429  0.        ]
103,0.058745212641277605,-3.206771767507194,-3.206771767507194,[0. 0. 0.],[0. 0. 0.]
107,0.0,-6.158325535062917,1.0,[0. 0. 0.],[0. 0. 0.]
108,0.2254600603048439,-2.1494685857899727,-2.1494685857899727,[0. 0. 0.],[0. 0. 0.]
111,0.2948319342912155,-1.7521122937019649,-1.7521122937019649,[0. 0. 0.],[0. 0. 0.]
112,0.0,-1.7912819110573148,1.0,[0. 0. 0.],[0. 0. 0.]
113,0.0,-1.7333610058456315,1.0,[0. 0. 0.],[0. 0. 0.]
118,0.20625123654967287,-2.29736604783418,-2.29736604783418,[0. 0. 0.],[0. 0. 0.]
120,0.21621374406707272,-2.2712439016496497,-2.2712439016496497,[0. 0. 0.],[0. 0. 0.]
121,0.07115351122741427,-4.015280855758061,-4.015280855758061,[0. 0. 0.],[0. 0. 0.]
122,0.18954594343873726,-2.391946034972858,-2.391946034972858,[0. 0. 0.],[0. 0. 0.]
125,0.17829408181843248,-2.459591888213778,-2.459591888213778,[0. 0. 0.],[0. 0. 0.]
128,0.20812146300801473,-1.8797276144621307,-1.8797276144621307,[0. 0. 0.],[0. 0. 0.]
131,0.0,-4.976743875814845,1.0,[0. 0. 0.],[0. 0. 0.]
133,0.01723217150645904,-4.150179809030737,-4.150179809030737,[0. 0. 0.],[0. 0. 0.]
137,0.0028717781471443347,-6.478237090328954,-6.478237090328954,[0. 0. 0.],[0. 0. 0.]
448,0.0,-2.8211446406131757,1.0,[ 0.32371789 -0.03459382  0.        ],[ 0.32371789 -0.03459382  0.        ]
142,0.0,-2.0732902350637086,1.0,[0. 0. 0.],[0. 0. 0.]
144,0.0,-4.2493057841954816,1.0,[0. 0. 0.],[0. 0. 0.]
145,0.22590303810308035,-1.7772929521901042,-1.7772929521901042,[0. 0. 0.],[0. 0. 0.]
146,0.22904784831299418,-1.7650239290101597,-1.7650239290101597,[0. 0. 0.],[0. 0. 0.]
150,0.30062629076338643,-1.7043503970691931,-1.7043503970691931,[0. 0. 0.],[0. 0. 0.]
151,0.2665959359265772,-1.780442375296417,-1.780442375296417,[0. 0. 0.],[0. 0. 0.]
155,0.2381890816154113,-2.090559556613576,-2.090559556613576,[0. 0. 0.],[0. 0. 0.]
159,0.0,-1.9470118839462427,1.0,[0. 0. 0.],[0. 0. 0.]
160,0.0,-6.636514356207393,1.0,[0. 0. 0.],[0. 0. 0.]
161,0.0,-4.918972715925931,1.0,[0. 0. 0.],[0. 0. 0.]
166,0.21031354772752697,-2.2645887745160067,-2.2645887745160067,[0. 0. 0.],[0. 0. 0.]
167,0.0,-1.849555957506097,1.0,[0. 0. 0.],[0. 0. 0.]
170,0.07051837242498966,-4.087732231414398,-4.087732231414398,[0. 0. 0.],[0. 0. 0.]
173,0.19672715932514737,-2.3675038759150753,-2.3675038759150753,[0. 0. 0.],[0. 0. 0.]
174,0.0,-1.8557542290982134,1.0,[0. 0. 0.],[0. 0. 0.]
175,0.09604870228797865,-3.7188633095779196,-3.7188633095779196,[0. 0. 0.],[0. 0. 0.]
571,0.06818470118478161,-4.901948982945266,-6.744911783120843,[0.44307007 0.44857711 0.44185826],[0.44307007 0.44857711 0.44185826]
178,0.19829277176943688,-1.9231389946577793,-1.9231389946577793,[0. 0. 0.],[0. 0. 0.]
180,0.20836100784478237,-1.8712049009151135,-1.8712049009151135,[0. 0. 0.],[0. 0. 0.]
181,0.13365987880938823,-2.00801693572791,-2.00801693572791,[0. 0. 0.],[0. 0. 0.]
683,0.0,-4.9311204836448645,1.0,[ 0.4482595  -0.16573076  0.        ],[ 0.4482595  -0.16573076  0.        ]
185,0.1504003848404735,-1.8618601113494126,-1.8618601113494126,[0. 0. 0.],[0. 0. 0.]
187,0.22131612401154951,-1.8022471879130741,-1.8022471879130741,[0. 0. 0.],[0. 0. 0.]
188,0.03945088595856503,-3.5706467283134957,-3.5706467283134957,[0. 0. 0.],[0. 0. 0.]
